@ TYPE       %05s      "TWISS"
@ SEQUENCE   %05s      "SuperKEKB-HER"
@ PARTICLE   %05s      "ELECTRON"
@ OpticsFile %s       optics$file
@ PC         %le               7.0072900
@ PBUNCH     %le       2.268367489561E10
@ EX         %le       4.540137131516E-9
@ EY         %le       1.13109822909E-13
@ ALFA       %le       4.540768482944E-4
@ Q1         %le              45.5428894
@ Q2         %le              43.6087962
@ DATETIME   %08s     "10/09/2019 18:50:34"
* NAME                TYPENAME                             S                 L              BETX              BETY              ALFX              ALFY               MUX               MUY          DeltaMUX          DeltaMUY                DX                DY               DPX               DPY                 X                 Y               R11               R12               R21               R22
$ %s                  %s                                 %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
  MQDRNE2             MONI                       725.0472054          .0000000         8.5538793        30.8894694         -.6217514         1.9434689        11.2330441        11.1398214          .1127319          .0867271 -1.21307959539E-4 -4.03201135679E-8 -1.66754697288E-4 -4.66663966839E-9 -2.56723783120E-8 -5.2481487791E-11 -6.67423417780E-4          .0014051 2.656967538980E-5 -1.94806051490E-4
  MQFRNE2             MONI                       734.4730054          .0000000        28.9602408         9.6429710         1.9240659         -.6901164        11.3255802        11.2407131          .0925361          .1008916         -.0015515 -9.19116962421E-8 3.556115132390E-5 -1.55816428360E-8 -3.19779936008E-7 -6.2488122810E-11 -3.37975043272E-6          .0035461 -2.61993276946E-5 6.464913879591E-5
  MQDRNE3             MONI                       743.8988054          .0000000         8.5230108        30.4566198         -.6101097         1.9944421        11.4379638        11.3251407          .1123836          .0844277         -.0013288 -2.18903256690E-7 -1.25740238519E-4 1.267441941773E-8 -2.73005027733E-7 -1.2770772489E-10 -9.84122933530E-4          .0064853 6.331964248268E-5 -5.11454063610E-4
  MQFRNE3             MONI                       753.3246054          .0000000        28.6698352         8.9045158         1.9051411         -.6303653        11.5312196        11.4317254          .0932558          .1065847         -.0022951 -1.09948018769E-7 1.855903784920E-4 -1.93534379284E-9 -4.70712819852E-7 -5.3543128593E-11 2.904750951969E-4          .0053992 -3.12097899795E-5 -2.61028374740E-4
  MQDRNE4             MONI                       762.7504054          .0000000         8.5067749        29.1847603         -.6188414         1.8448891        11.6444208        11.5221079          .1132012          .0903825 -6.10174829098E-4 -1.17105419171E-7 9.753618384111E-5 1.380604674699E-8 -1.24456532990E-7 -3.9249121797E-11 -3.57851850707E-4          .0029598 1.286462956382E-5 -3.65410885654E-4
  MQFRNE4             MONI                       772.1762054          .0000000        28.9108990         9.4155323         1.9155149         -.7255017        11.7373358        11.6278688          .0929150          .1057609 2.880872822695E-4 1.307357954665E-8 6.660454961826E-5 1.423665271058E-8 6.092901385903E-8 2.40288688440E-11 -3.28739321179E-5          .0017912 -4.83494023312E-5 -1.85020972348E-4
  MQDRNE5             MONI                       781.6020054          .0000000         8.5652053        31.5051333         -.6156603         2.0158624        11.8495003        11.7118322          .1121645          .0839635 9.928911283803E-4 1.353749694778E-7 1.794332562760E-4 -2.78737811196E-9 2.045648090414E-7 9.95156490322E-11 -9.61778239382E-4          .0046124 4.406701828113E-5 -3.07699547351E-4
  MQFRNE5             MONI                       791.0278054          .0000000        28.7920757         9.3956053         1.9168292         -.6440641        11.9422721        11.8130905          .0927718          .1012583          .0024537 1.197372037978E-7 -1.48925589018E-4 1.218494908487E-8 5.042184537708E-7 7.08027171470E-11 3.156871367906E-4          .0069212 -2.07527427346E-6 2.481024377272E-4
  MQDRNE6             MONI                       800.4536054          .0000000         8.4822500        29.3334063         -.6123289         1.9116798        12.0553796        11.9005499          .1131075          .0874594          .0011568 2.149335666948E-7 1.239944371242E-6 -1.58574347007E-8 2.369493040092E-7 1.10729771515E-10 -5.24056345873E-4          .0064759 3.104908499288E-5 -5.60547099784E-4
  MQR2NE2             MONI                       809.8794054          .0000000        29.2665850         8.7603230         1.5557169         -.5542874        12.1486966        12.0096073          .0933171          .1090574          .0010726 7.226849738102E-8 -1.34531203988E-4 -6.53058404787E-9 2.183875859046E-7 2.65402024087E-11 1.590384647910E-4          .0034331 -4.27296415589E-5 -3.39607626268E-4
  MQR3NE2             MONI                       819.3052054          .0000000        12.8451014        26.1738566        -1.3928981         2.4740505        12.2385642        12.1044703          .0898676          .0948630 -2.03632773119E-4 8.974544422194E-9 -1.50518157586E-4 -8.85412786388E-9 -4.32274987847E-8 -2.3309845322E-11 -5.59626139918E-4          .0024931 4.136524731564E-5 -3.49901163844E-4
  MQR4NE2             MONI                       828.7310054          .0000000        47.9627875         4.5539838         4.5382957         -.7219692        12.2942257        12.3038863          .0556615          .1994160         -.0014618 -8.18797971645E-8 7.866431654123E-5 -1.97501132088E-8 -3.02669510458E-7 -4.9033987395E-11 -6.85233702599E-5 8.696996322493E-4 -6.93108295616E-5 -4.72927269381E-4
  MQR5NE2             MONI                       838.1568054          .0000000         2.8883205        40.7692493          .0014720         1.2786771        12.4596247        12.4143616          .1653991          .1104754 -7.87180097395E-4 -2.47142855191E-7 -1.57679780683E-5 9.851548607437E-9 -1.61625465362E-7 -1.2404901060E-10 -9.69990193400E-4          .0031631 3.017172395750E-5 -1.93943341758E-4
  MQR6NE2             MONI                       850.1971896          .0000000        53.0049612        19.3523585        -4.1655158          .5007891        12.6723609        12.4848375          .2127361          .0704759 -9.76920723572E-4 -1.28666188209E-7 -1.57679780704E-5 9.852634098336E-9 -1.97616948548E-7 -5.3518196796E-11 -6.06856298780E-4          .0081328 3.017172395750E-5 -5.57077236378E-4
  MQR7NE2             MONI                       856.3497802          .0000000        10.6274286        59.2595861          .4344358         6.5284673        12.7132826        12.5139495          .0409217          .0291120 -5.50637011725E-5 -1.81449093929E-7 1.444393271109E-4 2.435035552539E-8 -9.89510601637E-9 -6.4521608958E-11 2.927265115983E-4          .0052752 -5.30877167530E-5 -6.40053790394E-4
  MQS2NE2             MONI                       860.7171688          .0000000         8.9660769        16.2858627         -.0538832         3.3150195        12.7870774        12.5363895          .0737949          .0224399          .0115611 1.166808918827E-5          .0051444 -2.60046198700E-6 4.515392676837E-6 -2.1255260984E-11 6.096028785438E-5          .0022147 -5.30892172459E-5 -4.08318741323E-4
  MQS3NE2             MONI                       869.9878691          .0000000         7.2103406         8.7514543          .2122848        -1.7300269        13.0699158        12.7163954          .2828384          .1800059          .2748591 1.294145154376E-4          .0132074 2.810756196426E-5 1.097847875943E-4 5.36893370515E-11 3.240752598538E-4          .0030430 6.080318445867E-5 8.569235745142E-4
  MQSBNE2             MONI                       872.5375264          .0000000         7.0697304        20.5335809         -.1571141        -2.8928843        13.1280105        12.7468398          .0580947          .0304444          .3085064 2.010440024386E-4          .0132074 2.810674074398E-5 1.232963952397E-4 9.31111230091E-11 4.790405574551E-4          .0040060 6.080318445867E-5 7.019582769086E-4
  MQS4NE2             MONI                       876.5709640          .0000000        29.0399985        10.2281905        -2.7085083          .8355240        13.1775910        12.7874893          .0495805          .0406495          .6229315 1.365455289647E-4          .0545013 -1.49511482608E-5 2.491106065455E-4 7.21870483691E-11 -1.84154834960E-4          .0046039 -1.68662426436E-5 -8.16459453953E-5
  MQEAE13             MONI                       881.1975280          .0000000        48.4238858         7.5003975         5.6305071        -1.1878516        13.1954555        12.8855821          .0178645          .0980928          .7841672 7.622398235158E-5         -.0958015 -5.56670121854E-7 3.137105846365E-4 5.85334969185E-11 7.583296211258E-4          .0054158 1.108147198554E-4 9.136330165053E-4
  MQD5E13             MONI                       886.9489271          .0000000         7.6901875        25.8138439          .5197582         1.9860741        13.2483947        12.9467163          .0529392          .0611341          .2664729 6.550749841789E-5         -.0421906 -1.34091701745E-5 1.066240581939E-4 8.37758214535E-11 6.773852882277E-4          .0027434 -7.92053189004E-5 -1.83946232215E-4
  MQF6E7              MONI                       894.2607275          .0000000         8.9113511         6.9738526         -.6869081          .5875196        13.4204753        13.0383676          .1720806          .0916513          .1629562 2.540881672435E-5          .0135666 -7.64381402803E-6 6.533054926383E-5 1.31683236416E-11 9.738025550680E-5 6.826793482388E-4 -7.94077737506E-5 3.951143161649E-4
  MQD5E14             MONI                       902.4725278          .0000000         7.6034847        27.6942427         -.5234297        -2.1542032        13.6100933        13.1471402          .1896180          .1087727          .2660690 1.985329170531E-4          .0421385 2.253436241070E-5 1.065424381377E-4 -5.4751911226E-11 3.683081126330E-4          .0023841 2.218244277592E-5 3.952466901914E-4
  MQEAE14             MONI                       908.2239269          .0000000        48.2803879         8.0212967        -5.6283482         1.3022011        13.6634274        13.2040240          .0533341          .0568838          .7830534 1.371186686637E-4          .0956694 -1.45608326430E-5 3.134854644932E-4 -4.8087399579E-11 -2.53607072412E-4          .0035102 -3.77681826244E-5 1.572796960574E-4
  MQF4E11             MONI                       912.8444909          .0000000        29.0824240        10.1660387         2.6963056         -.7567512        13.6812826        13.2986104          .0178552          .0945863          .6223901 1.668908508172E-4         -.0544202 9.589604436944E-6 2.490658996747E-4 -7.2929561330E-11 6.734147632120E-4          .0046283 6.900147379745E-5 6.118729276243E-4
  MQD3E11             MONI                       917.6562721          .0000000         7.4528231        20.8260453          .1979726         1.7393191        13.7380694        13.3483605          .0567868          .0497501          .3122433 2.147607818647E-4         -.0169596 -2.33471160625E-5 1.248706320042E-4 -1.0426876130E-10 7.975070491811E-4          .0019825 -7.92942176134E-5 -8.08927647470E-5
  MQF2E13             MONI                       928.1061765          .0000000        15.6044987         6.5468229         1.9471645        -1.4483280        13.9126736        13.5580146          .1746043          .2096541          .3475381 4.857713840776E-5         -.0291167 7.836299925794E-6 1.387850578864E-4 -5.5416442035E-12 2.603540060041E-4          .0014312 9.711344485882E-5 8.898415850963E-4
  MQD1E7              MONI                       933.2459304          .0000000         5.3231521        24.0947409         -.7880509         3.1487985        14.0253643        13.6148295          .1126907          .0568149          .2387087 7.457432061158E-5          .0290775 -1.25178485636E-5 9.532678219640E-5 2.95617977938E-11 4.299223336221E-5          .0022192 -4.32640578001E-5 -7.73079904963E-5
  MQF2E14             MONI                       936.9856843          .0000000        15.4706138         6.8831866        -1.9264380         1.4553651        14.0929382        13.6617033          .0675739          .0468738          .3473644 2.778451653745E-5          .0290775 -1.25159708190E-5 1.387460960943E-4 3.21376183394E-11 -1.18740002784E-4          .0023740 -4.32640578001E-5 8.442424567153E-5
  MQD3E12             MONI                       947.4355886          .0000000         7.4663596        20.7052225         -.2076818        -1.6470395        14.2686071        13.8595763          .1756689          .1978730          .3120198 2.459664223569E-4          .0169564 1.569244714500E-5 1.248205468210E-4 1.02528096430E-10 7.299109204324E-4          .0010362 4.009894971425E-5 1.839101226691E-4
  MQF4E12             MONI                       952.2473698          .0000000        29.3006615         9.6357899        -2.7224481          .7785300        14.3251190        13.9108791          .0565120          .0513028          .6219906 1.417906846761E-4          .0543898 -2.23502609290E-5 2.489763538782E-4 6.11470818596E-11 2.348447326057E-4 -8.73028077886E-5 -7.27499190911E-5 4.217145695881E-4
  MQEAE15             MONI                       956.8679338          .0000000        48.6884206         7.4284029         5.6727010        -1.2347701        14.3428321        14.0128282          .0177131          .1019491          .7824976 4.474328713599E-5         -.0956132 -1.25208778697E-5 3.133625815245E-4 2.32577392162E-11 3.330457340889E-4          .0022611 1.054793319854E-4 9.944291632366E-4
  MQD5E15             MONI                       962.6193329          .0000000         7.6690908        26.6945461          .5306516         2.0039980        14.3956971        14.0731988          .0528650          .0603706          .2658069 -2.51111622474E-5         -.0421312 -9.06845852003E-6 1.064865619633E-4 -2.0131937245E-13 3.244843783561E-4          .0026530 -3.84147716785E-5 -2.84391055917E-5
  MQF6E8              MONI                       969.9311333          .0000000         8.8349718         7.3954375         -.6902346          .6323118        14.5694958        14.1602352          .1737986          .0870363          .1627238 3.598222583084E-5          .0136259 -2.89434235593E-6 6.528632462171E-5 -3.2818039158E-11 4.318826912998E-5          .0021246 -3.85108563778E-5 2.515882409724E-4
  MQD5E16             MONI                       978.1429336          .0000000         7.7000276        27.8206802         -.5293415        -2.1046873        14.7583193        14.2650134          .1888235          .1047782          .2665801 2.465464253122E-4          .0422309 2.263333567676E-5 1.066509904354E-4 -1.1407427442E-10 9.134240241353E-4 8.346407661873E-5 6.806403513604E-5 1.076904841065E-4
  MQEAE16             MONI                       983.8943327          .0000000        48.7396227         7.7403593        -5.6734713         1.3032519        14.8110452        14.3228296          .0527259          .0578162          .7846300 1.422391427342E-4          .0958659 -2.28511416570E-5 3.138160994825E-4 -6.4387068992E-11 3.888219761682E-4         -.0016949 -1.24707024156E-4 7.819958449618E-4
  MQF4E13             MONI                       988.5148967          .0000000        29.2971149         9.6045689         2.7274231         -.7319532        14.8287500        14.4225636          .0177048          .0997340          .6236527 1.339074313134E-4         -.0545452 1.331782110171E-6 2.493298086926E-4 -5.8122076276E-11 2.208772704359E-4 6.191176316706E-5 3.986562384638E-5 4.308017982999E-4
  MQD3E13             MONI                       993.3266779          .0000000         7.4398788        20.1075089          .2108794         1.6321698        14.8853705        14.4747391          .0566205          .0521755          .3128021 1.437854921816E-4         -.0170189 -2.05779026146E-5 1.249869672049E-4 -6.0040261094E-11 4.512273799899E-4 -1.91859941782E-4 -5.35737079805E-5 2.281883309960E-4
  MQF2E15             MONI                      1003.7765823          .0000000        15.4929607         6.8874230         1.9252086        -1.5056312        15.0614518        14.6797303          .1760814          .2049911          .3485102 9.534468470990E-5         -.0292559 2.664669934450E-5 1.389768882912E-4 3.77657413778E-11 5.512217321454E-4          .0033089 1.821923627734E-4          .0012618
  MQD1E8              MONI                      1008.9163362          .0000000         5.3598285        24.7658785         -.8018390         3.2832685        15.1741634        14.7342753          .1127116          .0545450          .2390340 1.958141146576E-4          .0290330 -2.55292652007E-5 9.538730947193E-5 9.77603431772E-11 5.324762477129E-4          .0023492 -8.32594047684E-5 -1.93264735887E-4
  MQF2E16             MONI                      1012.6560901          .0000000        15.6384122         6.8654513        -1.9477257         1.5051715        15.2411055        14.7805523          .0669421          .0462770          .3475234 1.003695652171E-4          .0290330 -2.55256547291E-5 1.387687850241E-4 5.85020801180E-11 2.212310617989E-4 7.997315844417E-4 -8.32594047684E-5 1.179804500692E-4
  MQD3E14             MONI                      1023.1059944          .0000000         7.4251601        20.1154236         -.2003191        -1.6382129        15.4160276        14.9863180          .1749220          .2057657          .3115326 1.265608772039E-4          .0170000 6.575099158764E-6 1.247193804880E-4 5.37393885205E-11 4.306842184555E-4 -4.83290890141E-4 9.856321757846E-6 2.041465692935E-4
  MQF4E14             MONI                      1027.9177756          .0000000        29.0595558         9.6392194        -2.6989521          .7305442        15.4729482        15.0383855          .0569206          .0520675          .6213792 6.625678091894E-5          .0543715 -1.30347727978E-5 2.488508838161E-4 1.54736638967E-11 6.642925554534E-5 4.533736649584E-4 -8.95125365048E-5 7.843464299020E-4
  MQEAE17             MONI                      1032.5383396          .0000000        48.1027206         7.8192377         5.6223281        -1.3165666        15.4908398        15.1373547          .0178916          .0989692          .7803502 8.017954008753E-6         -.0956452 -1.03195409138E-5 3.129303088603E-4 -2.5485981472E-11 6.921028453312E-4          .0055636 2.203152019471E-4          .0019050
  MQD5E17             MONI                      1038.2897387          .0000000         7.5123583        28.0335841          .5263129         2.1275038        15.5446121        15.1946363          .0537723          .0572816          .2632229 -4.62886195216E-5         -.0425884 -2.43923208179E-6 1.059703182486E-4 -8.4832773450E-11 6.983994038809E-4          .0053996 -4.88810014889E-5 -2.45205423117E-4
  MQF6E9              MONI                      1045.6015391          .0000000         8.8951444         7.4205867         -.7155853          .6882880        15.7205714        15.2791816          .1759593          .0845454          .1568001 6.769672940373E-5          .0131687 -6.25354681897E-6 6.410652444240E-5 -6.0676208655E-11 3.399176597327E-4          .0011143 -4.91517887593E-5 1.115443679979E-4
  MQD5E18             MONI                      1053.8133394          .0000000         7.7759871        26.4252655         -.5151492        -1.9837018        15.9062201        15.3869763          .1856486          .1077947          .2645482 8.369615801972E-5          .0427593 9.356483376780E-6 1.062482685689E-4 -1.0946426541E-10 8.867755539379E-4         -.0035111 5.196387551246E-5 -1.01224900735E-4
  MQEAE18             MONI                      1059.5647385          .0000000        48.5390412         7.3737089        -5.6288926         1.2187626        15.9587903        15.4479058          .0525703          .0609295          .7840052 5.692483874580E-5          .0960785 -6.22651802360E-6 3.136969368058E-4 -4.4444147798E-11 5.582489058277E-4         -.0039587 -2.16746797369E-4          .0017030
  MQF4E15             MONI                      1064.1853025          .0000000        29.0293470         9.6838323         2.7413165         -.7971131        15.9766103        15.5500221          .0178199          .1021163          .6242272 6.837287355559E-5         -.0546405 3.828165229423E-6 2.494482302304E-4 -1.0330515828E-11 1.941996470481E-4 9.616981243980E-4 8.453375368286E-5 8.958931269637E-4
  MQD3E15             MONI                      1068.9970837          .0000000         7.2012296        20.9711602          .2270251         1.6593677        16.0344811        15.6008559          .0578708          .0508338          .3128582 8.756094281511E-5         -.0171119 -9.58969336269E-6 1.249986183282E-4 1.85000223810E-11 3.781311230471E-4          .0017813 -2.34506678083E-5 1.346465779861E-4
  MQF2E17             MONI                      1079.4469881          .0000000        15.6431150         6.7159811         1.9076315        -1.4280046        16.2145888        15.8010655          .1801077          .2002096          .3509897 1.305009375139E-4         -.0294627 2.878298488512E-5 1.394671799630E-4 5.94102541735E-11 5.259462245560E-4          .0018464 1.368333957184E-4 6.565968006748E-4
  MQD1E9              MONI                      1084.5867420          .0000000         5.5628848        23.6656321         -.8289019         3.1520059        16.3241722        15.8576571          .1095834          .0565916          .2407428 2.342357713770E-4          .0292426 -3.42844914047E-5 9.572508850737E-5 1.09914844263E-10          .0010819 -9.20575665280E-4 -1.70054259880E-4 2.303612609876E-4
  MQF2E18             MONI                      1088.3264959          .0000000        15.9983099         6.5568168        -1.9626185         1.4246747        16.3890185        15.9061668          .0648464          .0485098          .3500155 1.060521161981E-4          .0292426 -3.42770908388E-5 1.392613464296E-4 5.13391455198E-11 4.462178460409E-4         -.0017275 -1.70054259880E-4 8.660680605541E-4
  MQT1NFE1            MONI                      1098.7764002          .0000000         7.1652484        21.0283840         -.2011838        -1.7030224        16.5662389        16.1119371          .1772204          .2057703          .3116034 1.304786710121E-4          .0170909 1.407246279365E-5 1.247337235578E-4 -2.5750067166E-11 3.258967430167E-4          .0016800 2.308056804253E-5 4.033852386488E-4
  MQT2NFE1            MONI                      1103.9841474          .0000000        19.7004069        27.6103186        -4.0562975         3.0408007        16.6469248        16.1430044          .0806859          .0310673          .4997342 1.630421823846E-4          .0945674 -1.60036709541E-5 2.000184620880E-4 -5.1827990088E-11 -5.55268875168E-5          .0020165 -4.83511552450E-5 8.669018898063E-5
  MQTANFE1            MONI                      1107.5016074          .0000000        45.3951829        14.5580882         4.3360935        -1.2420476        16.6636552        16.1742412          .0167304          .0312368          .7281930 1.237810989288E-4         -.0767504 1.162000646038E-5 2.917551104935E-4 -5.2488970013E-11 4.941303125866E-4          .0030749 1.039925346691E-4 8.346990527068E-4
  MQT3NFE1            MONI                      1112.3744192          .0000000        15.5829142        27.0888470          .5990420         1.0367400        16.6946610        16.2114315          .0310059          .0371903          .3816789 1.692582786310E-4         -.0319997 -7.16051898786E-6 1.531939033070E-4 -9.2082299146E-11 6.385322368020E-4          .0023193 -9.40716237790E-6 1.109848866182E-4
  MQT4NFE1            MONI                      1120.5342894          .0000000        11.6114567        15.2049286         -.1119597          .4190453        16.7983044        16.2772227          .1036433          .0657913          .3234633 1.488489092638E-4          .0237575 1.322639396033E-6 1.304538296182E-4 -8.6546277908E-11 5.606309538784E-4         -.0013514 -9.71720123335E-6 1.887470218889E-4
  MQTBNFE1            MONI                      1124.5525258          .0000000        18.1324823         9.2245259        -1.1489401          .5614823        16.8439991        16.3309863          .0456947          .0537636          .4724099 1.306505911336E-4          .0394640 -5.54560854868E-6 1.905064889990E-4 -7.0199446654E-11 4.651269736726E-4         -.0022471 -4.75935933412E-5 4.292025892075E-4
  MQT5NFE             MONI                      1128.5707622          .0000000        10.4430140        16.7220306         1.0044253        -1.5299655        16.8875693        16.3875389          .0435702          .0565525          .3806566 1.753254006735E-4         -.0337982 1.405826621727E-5 1.534558875190E-4 -8.6946203958E-11 2.266508672086E-4         -.0026528 3.599550004255E-5 -1.23646154140E-5
  MQTBNFE2            MONI                      1133.7889986          .0000000        17.7988318         9.0557253         1.1509595         -.5328218        16.9508500        16.4556101          .0632807          .0680712          .4730120 1.072617708505E-4         -.0394065 -2.04749192095E-6 1.906311783253E-4 -4.6812834269E-11 4.106116891045E-5         -.0022402 3.313707022399E-5 4.494036868494E-4
  MQT4NFE2            MONI                      1137.8072350          .0000000        11.2868178        14.8141316          .1180388         -.4055862        16.9976616        16.5106335          .0468116          .0550234          .3243186 9.627527770833E-5         -.0236628 -6.64970332053E-6 1.306309376940E-4 -3.3982766894E-11 2.162741582284E-4         -.0011245 7.782353206894E-6 3.880945247832E-4
  MQT3NFE2            MONI                      1145.9671053          .0000000        15.3341219        26.5667183         -.6144233        -1.0340983        17.1040492        16.5780349          .1063875          .0674014          .3833062 9.910696058617E-5          .0320944 1.339184140470E-5 1.535308601420E-4 3.82474086062E-12 2.792116215771E-4 -2.34399782267E-4 7.655114297213E-6 3.255284698455E-4
  MQTANFE2            MONI                      1150.8399170          .0000000        45.1563948        14.4218460        -4.3425944         1.2061043        17.1353924        16.6157761          .0313433          .0377412          .7310831 1.148104252372E-4          .0770331 1.794465273406E-6 2.923535928622E-4 2.33750435078E-11 4.443487595314E-5          .0010708 -6.14252775532E-5 6.055772531285E-4
  MQT2NFE2            MONI                      1154.3573770          .0000000        19.7197268        27.6291941         4.0304644        -3.0691097        17.1521589        16.6471512          .0167664          .0313751          .5016484 2.004685222066E-4         -.0949627 2.922342872238E-5 2.004148480042E-4 5.46950543272E-11 7.786051553685E-4          .0020012 1.572690458984E-4 5.232646693830E-4
  MQT1NFE2            MONI                      1159.5651242          .0000000         7.3517949        21.2521315          .1911208         1.6970158        17.2316757        16.6780417          .0795169          .0308905          .3126061 2.050774959171E-4         -.0171989 -1.01869557775E-5 1.249425310365E-4 6.54491009862E-11 6.333785348716E-4 -4.07622006772E-4 -2.37812168477E-5 1.616409638486E-4
  MQF2E19             MONI                      1170.0150286          .0000000        15.9225951         6.6055645         1.9821382        -1.4054289        17.4055423        16.8791479          .1738665          .2011062          .3492116 4.342739647433E-5         -.0292788 1.424561036690E-5 1.391020799628E-4 5.58081637063E-11 -9.84321419131E-5         -.0026443 3.067844959271E-5 -1.17477322019E-4
  MQD1E10             MONI                      1175.1547825          .0000000         5.3656566        23.3855804         -.7751409         3.1032017        17.5163392        16.9365881          .1107970          .0574402          .2397286 9.841636943111E-5          .0291699 -1.18029374024E-5 9.551980258208E-5 8.45708819061E-11 8.348908072557E-4         -.0035122 -1.27682322880E-4 6.481511596760E-4
  MQF2E20             MONI                      1178.8945364          .0000000        15.3303250         6.5365510        -1.8904501         1.4039850        17.5839547        16.9854749          .0676155          .0488868          .3487297 5.427844779481E-5          .0291699 -1.17973874175E-5 1.390043248939E-4 3.09016283274E-11 3.575812656703E-4         -.0024260 -1.27682322880E-4          .0011255
  MQD3E16             MONI                      1189.3444407          .0000000         7.4117091        21.2769441         -.2341416        -1.7159483        17.7625639        17.1889862          .1786092          .2035113          .3119856 1.958924170231E-4          .0171888 2.403423535533E-5 1.248167493334E-4 -7.1125249804E-11 6.932151121809E-4         -.0011790 7.701921713370E-5 2.717431623362E-6
  MQF4E16             MONI                      1194.1562219          .0000000        29.6755080         9.9853624        -2.7835394          .8042570        17.8189178        17.2386467          .0563539          .0496605          .6231266 1.644902215727E-4          .0546066 -5.93151227328E-6 2.492183984004E-4 -6.3113522802E-11 5.602998838427E-4         -.0033774 -5.08231053409E-5 4.717766330312E-4
  MQEAE19             MONI                      1198.7767859          .0000000        49.4685120         7.5503051         5.7519436        -1.2228151        17.8363763        17.3375905          .0174585          .0989438          .7835218 1.532438848333E-4         -.0958347 2.063016988673E-5 3.135897322813E-4 -6.3322130823E-11 -1.42278296074E-4         -.0027661 3.863888148476E-5 9.975497106702E-5
  MQD5E19             MONI                      1204.5281850          .0000000         7.8212145        26.4255345          .5417672         2.0180327        17.8882754        17.3977664          .0518992          .0601759          .2655477 2.446213234559E-4         -.0423739 -2.47599234307E-5 1.064466153171E-4 -1.0605699016E-10 5.036672759754E-4         -.0026347 -3.49300827004E-5 3.667426843506E-4
  MQF6E10             MONI                      1211.8399854          .0000000         8.7325419         7.1389096         -.6665077          .6165725        18.0608619        17.4870386          .1725865          .0892722          .1606924 1.588195269731E-5          .0133833 2.763547805761E-6 6.489287999595E-5 -3.1774443639E-11 2.474894976418E-4         -.0017582 -3.51259761274E-5 6.240430911412E-4
  MQD5E20             MONI                      1220.0517857          .0000000         7.6825681        27.4246932         -.5476384        -2.1073689        18.2524973        17.5949342          .1916354          .1078955          .2652272 2.665569191709E-5          .0423325 1.193418647566E-5 1.063783180082E-4 1.67021318802E-11 4.731497210346E-4         -.0023271 6.384215862631E-5 -1.18107307558E-4
  MQEAE20             MONI                      1225.8031848          .0000000        49.2390443         7.8270873        -5.7484912         1.2835752        18.3050067        17.6528470          .0525094          .0579129          .7826377 6.473978988538E-5          .0957299 6.026479019290E-6 3.134013582382E-4 3.11621102947E-11 5.764560395915E-4         -.0040363 -8.38744096552E-5 7.480641696917E-4
  MQF4E17             MONI                      1230.4237488          .0000000        29.6913820         9.9576548         2.7612751         -.7629167        18.3225013        17.7499201          .0174946          .0970730          .6224376 1.440050211330E-4         -.0545418 1.893059518907E-5 2.490716061380E-4 6.54788098148E-11 -6.62328225623E-5         -.0033916 2.647092421617E-5 -4.39021093408E-5
  MQD3E17             MONI                      1235.2355300          .0000000         7.5297350        20.7458958          .2199925         1.7027857        18.3783769        17.8003063          .0558756          .0503863          .3116634 2.328626631470E-4         -.0171622 -1.70292551052E-5 1.247479238981E-4 1.04347332343E-10 5.382040502637E-4         -.0037643 -3.25512473703E-5 3.998805266384E-4
  MQF2E21             MONI                      1245.6854343          .0000000        15.2851299         6.6536857         1.9045140        -1.4512459        18.5546627        18.0062630          .1762858          .2059567          .3456428 1.156592120559E-5         -.0288774 1.717330028788E-5 1.383854812074E-4 2.42811875094E-11 -1.05487945229E-4         -.0016520 7.728254957137E-5 3.316321055943E-4
  MQD1E11             MONI                      1250.8251883          .0000000         5.3220691        24.0670332         -.8087591         3.1713040        18.6687891        18.0626335          .1141264          .0563704          .2378844 8.494138093625E-5          .0290944 -4.28211295596E-6 9.515308160042E-5 7.34064911154E-12 5.249038129293E-4         -.0013871 -5.79990922860E-5 3.298470149407E-4
  MQF2E22             MONI                      1254.5649422          .0000000        15.7120486         6.7770947        -1.9706044         1.4538278        18.7358157        18.1099118          .0670266          .0472784          .3466032 6.892038080223E-5          .0290944 -4.27959490543E-6 1.385857914801E-4 -1.3873406497E-11 3.080882073939E-4         -.0013058 -5.79990922860E-5 5.466626205055E-4
  MQD3E18             MONI                      1265.0148465          .0000000         7.4865706        20.7015578         -.1890271        -1.6689273        18.9087187        18.3115435          .1729029          .2016316          .3128987 1.323498128730E-4          .0171803 1.439984717132E-5 1.250054604785E-4 -1.0502848779E-10 6.707083673403E-4         -.0044797 6.101233667993E-5 -2.69317666235E-4
  MQF4E18             MONI                      1269.8266277          .0000000        28.9950431         9.7633348        -2.6778380          .7708533        18.9654608        18.3625028          .0567421          .0509593          .6246482 1.028488387563E-4          .0547105 -5.88979434349E-6 2.495323285490E-4 -7.0089418867E-11 7.530322563418E-4         -.0067096 -9.21780724395E-5 9.443996313899E-4
  MQEAE21             MONI                      1274.4471917          .0000000        48.0701205         7.5746851         5.6089470        -1.2511830        18.9833830        18.4625329          .0179222          .1000301          .7866402 8.452192053380E-5         -.0959587 8.986514194900E-6 3.142244951624E-4 -4.0722868458E-11 -3.74002551265E-4         -.0039509 6.494959717964E-5 4.382884636240E-4
