@ TYPE       %05s      "TWISS"
@ SEQUENCE   %05s      "SuperKEKB-HER"
@ PARTICLE   %05s      "ELECTRON"
@ OpticsFile %s       optics$file
@ PC         %le               7.0072900
@ PBUNCH     %le       2.268367489561E10
@ EX         %le       4.540137131516E-9
@ EY         %le       1.13109822909E-13
@ ALFA       %le       4.540768482944E-4
@ Q1         %le              45.5415814
@ Q2         %le              43.6091163
@ DATETIME   %08s     "11/11/2019 14:52:43"
* NAME                TYPENAME                             S                 L              BETX              BETY              ALFX              ALFY               MUX               MUY          DeltaMUX          DeltaMUY                DX                DY               DPX               DPY                 X                PX                 Y                PY               R11               R12               R21               R22
$ %s                  %s                                 %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
  MQFRNE4             MONI                       772.1762054          .0000000        28.7748681         9.1717786         1.9133296         -.6482265        11.7467252        11.6241543          .0930244          .1042760 -1.89917085236E-4 -4.15216663631E-7 -3.54484064123E-5 -3.69391773701E-8 1.836250060207E-8 3.527380599498E-9 3.93454404302E-11 2.92057060724E-12 -1.60114816648E-6 -9.87704454677E-4 2.179540631396E-5 6.642984768656E-5
  MQDRNE5             MONI                       781.6020054          .0000000         8.4968431        29.5502415         -.6149850         1.8957739        11.8598444        11.7124887          .1131192          .0883344 -5.68691922649E-4 -6.99320771793E-7 -1.00289505563E-4 5.456107662600E-8 5.600111175173E-8 9.909549968899E-9 6.12346747398E-11 -5.1216857760E-12 4.424044716170E-4         -.0022681 -1.86337638593E-5 1.439502924619E-4
  MQFRNE5             MONI                       791.0278054          .0000000        28.8315629         9.1881496         1.9109390         -.6902123        11.9530233        11.8190829          .0931789          .1065942         -.0013846 -2.06497558717E-7 8.509896117736E-5 2.447012924686E-8 1.366281387833E-7 -8.38301459868E-9 1.45634670873E-11 -2.8906040680E-12 -1.64680404219E-4         -.0034512 -1.32908539099E-6 -1.57930173091E-4
  MQDRNE6             MONI                       800.4536054          .0000000         8.5512464        30.6680568         -.6179112         1.9501853        12.0655725        11.9055228          .1125492          .0864399 -6.41189163465E-4 2.389651651422E-8 1.649748157674E-6 2.357248636618E-8 6.342699047229E-8 -1.3106213454E-10 -1.1789624736E-11 -1.5658280405E-12 2.419918219971E-4         -.0032759 -1.35096353318E-5 2.714008576872E-4
  MQR2NE2             MONI                       809.8794054          .0000000        29.3934426         9.2651591         1.5702184         -.5539295        12.1582935        12.0083803          .0927210          .1028575 -5.74138425801E-4 2.652205286139E-7 7.453320256759E-5 5.144854732752E-8 5.707516435477E-8 -7.37341847388E-9 -2.8678922079E-11 -4.6566082794E-12 -9.46304100408E-5         -.0018241 1.869867981694E-5 1.340800720521E-4
  MQR3NE2             MONI                       819.3052054          .0000000        12.7742070        25.9938427        -1.3784095         2.5210666        12.2482883        12.1006939          .0899948          .0923136 1.358906141544E-4 6.743332764243E-7 8.671934270885E-5 -5.69955177161E-8 -1.31281268048E-8 -8.53346522167E-9 -6.5202014697E-11 5.86735868965E-12 2.574293768388E-4         -.0013163 -1.75990258052E-5 1.731973399186E-4
  MQR4NE2             MONI                       828.7310054          .0000000        47.5766014         4.4254356         4.5044287         -.7599501        12.3043779        12.3100562          .0560896          .2093623 8.593504745903E-4 1.574581073229E-7 -4.82262761002E-5 -2.86487609983E-8 -8.43387653755E-8 4.707706747505E-9 -1.1531198942E-11 3.62258203302E-12 1.766966149994E-5 -5.79441845222E-4 3.115392809149E-5 1.906752033560E-4
  MQR5NE2             MONI                       838.1568054          .0000000         2.8891543        43.0078998         -.0089436         1.3099798        12.4710171        12.4189762          .1666392          .1089200 4.422694516665E-4 -1.05395338412E-7 5.143769218928E-6 -1.78435548957E-8 -4.36669781403E-8 -5.5752414439E-10 2.10116992090E-11 1.28094240233E-12 4.558099589823E-4         -.0016964 -1.31520752622E-5 9.594461994951E-5
  MQR6NE2             MONI                       850.1971896          .0000000        53.3062668        20.6151730        -4.1775531          .5494499        12.6821997        12.4852439          .2111826          .0662677 5.042215138204E-4 -3.20295003823E-7 5.143769219131E-6 -1.78436432183E-8 -5.03811258645E-8 -5.5752414439E-10 3.64378230854E-11 1.28094240233E-12 2.974222423625E-4         -.0041228 -1.31520752622E-5 2.543323365693E-4
  MQR7NE2             MONI                       856.3497802          .0000000        10.6018812        62.5692206          .4479015         6.9324960        12.7230776        12.5126934          .0408779          .0274495 9.867584248053E-6 -7.12325743040E-7 -8.03597538900E-5 6.554018551108E-8 -1.25436005914E-9 7.945173769039E-9 7.64195956133E-11 -7.3676596242E-12 -1.91250409057E-4         -.0026289 3.095165364200E-5 3.134446776305E-4
  MQS2NE2             MONI                       860.7171688          .0000000         8.8496967        16.9639183         -.0467833         3.5075106        12.7975393        12.5340973          .0744617          .0214039          .0106577 -6.11639411348E-6          .0049197 1.297251223025E-6 -2.16588625121E-6 -9.92056910800E-7 4.42344723824E-11 -7.3681704008E-12 -5.60426137752E-5         -.0010148 3.095270260626E-5 1.782520016934E-4
  MQS3NE2             MONI                       869.9878691          .0000000         7.3251697         8.1885880          .2152360        -1.6239526        13.0810319        12.7188638          .2834926          .1847664          .2735808 -6.25646928847E-5          .0133625 -1.42550857833E-5 -5.47627883398E-5 -2.66655658044E-6 3.14654002262E-11 3.81765394968E-12 -1.59928191342E-4         -.0013819 -3.19427736648E-5 -4.09956941821E-4
  MQSBNE2             MONI                       872.5375264          .0000000         7.1563325        19.3599610         -.1490297        -2.7566905        13.1383185        12.7513237          .0572866          .0324599          .3076643 -9.89191986676E-5          .0133625 -1.42553030429E-5 -6.15629538504E-5 -2.66655658044E-6 4.12010566569E-11 3.81765394968E-12 -2.41387609598E-4         -.0018118 -3.19427736648E-5 -3.28497523565E-4
  MQS4NE2             MONI                       876.5709640          .0000000        29.1787989         9.8617511        -2.7050202          .7514142        13.1874998        12.7940291          .0491813          .0427055          .6224529 -6.86856804830E-5          .0545018 6.903153357277E-6 -1.24506844507E-4 -1.08999430221E-5 2.08474454531E-11 -5.1471850791E-12 7.094825685260E-5         -.0020666 9.958207326065E-6 1.185714249477E-5
  MQEAE13             MONI                       881.1975280          .0000000        48.5570386         7.7901439         5.6563477        -1.2869236        13.2053082        12.8921065          .0178083          .0980773          .7845151 -4.13515270807E-5         -.0957046 -7.68638831165E-7 -1.56890014400E-4 1.914431426820E-5 -2.9073954872E-12 -5.1225251767E-12 -3.62533848850E-4         -.0025391 -5.67830175561E-5 -4.56780292246E-4
  MQD5E13             MONI                       886.9489271          .0000000         7.6437723        27.5148051          .5274609         2.1049289        13.2583744        12.9500961          .0530662          .0579896          .2667852 -4.09207833352E-5         -.0420451 7.150025428463E-6 -5.33440566920E-5 8.414444976410E-6 -2.9324557438E-11 6.19375315629E-15 -3.51910495440E-4         -.0012507 3.915267989817E-5 7.827661046259E-5
  MQF6E7              MONI                       894.2607275          .0000000         8.8683255         7.2402528         -.6949735          .6629640        13.4322860        13.0367526          .1739116          .0866566          .1642083 -1.30799963011E-5          .0137121 3.587438495953E-6 -3.27931442270E-5 -2.73698898166E-6 -2.9223146832E-11 2.14460623538E-14 -6.49981301144E-5 -2.00867151278E-4 3.926165593818E-5 -2.08231434848E-4
  MQD5E14             MONI                       902.4725278          .0000000         7.6954887        26.5357898         -.5252636        -2.0174375        13.6207042        13.1459488          .1884182          .1091962          .2669898 -8.81462901655E-5          .0420715 -1.06046809387E-5 -5.33645862520E-5 -8.41708965514E-6 -6.6595452691E-11 -4.8001794540E-12 -1.85827279237E-4 -9.33843667187E-4 -1.21393329131E-5 -1.76278047268E-4
  MQEAE14             MONI                       908.2239269          .0000000        48.6424226         7.5194798        -5.6576027         1.2274204        13.6735367        13.2061566          .0528325          .0602077          .7850796 -6.39597174203E-5          .0957715 5.934907338824E-6 -1.56946650800E-4 -1.91510234147E-5 -3.1572525802E-11 7.35379692425E-12 9.547927095680E-5         -.0014542 2.296332490704E-5 -1.25382241121E-4
  MQF4E11             MONI                       912.8444909          .0000000        29.2051539         9.8809784         2.7150188         -.7909958        13.6912985        13.3059890          .0177618          .0998324          .6232198 -8.21401841997E-5         -.0545428 -5.40195665016E-6 -1.24616380530E-4 1.090405606898E-5 -1.8171516671E-11 2.24909984222E-12 -3.14839863586E-4         -.0020881 -3.47411707713E-5 -2.98454637816E-4
  MQD3E11             MONI                       917.6562721          .0000000         7.4326266        21.0443804          .2060034         1.6953317        13.7480788        13.3562335          .0567803          .0502445          .3120002 -1.08660427203E-4         -.0171280 1.128664636354E-5 -6.24103562941E-5 3.419262615901E-6 -8.6263439365E-12 3.49867453568E-12 -3.94947578325E-4 -8.46973546745E-4 3.776137732332E-5 2.674236420270E-5
  MQF2E13             MONI                       928.1061765          .0000000        15.5290760         6.7160671         1.9305905        -1.4275486        13.9240314        13.5564282          .1759526          .2001947          .3456244 -2.41317302262E-5         -.0289221 -4.36801791676E-6 -6.91976375414E-5 5.791973663957E-6 3.02130676112E-11 8.64026267023E-12 -1.14818564239E-4 -5.50037947981E-4 -4.66795948649E-5 -4.10182829072E-4
  MQD1E7              MONI                       933.2459304          .0000000         5.3547168        23.6700501         -.7992729         3.1539986        14.0367423        13.6130434          .1127109          .0566153          .2374415 -3.91169666236E-5          .0289542 6.259240172974E-6 -4.75348443638E-5 -5.79501466188E-6 6.29096650007E-11 -8.1095465684E-12 -5.30666107249E-5 -8.90830594360E-4 2.467434581813E-5 1.054537317959E-5
  MQF2E14             MONI                       936.9856843          .0000000        15.6162031         6.5461583        -1.9440718         1.4239676        14.1038119        13.6616194          .0670695          .0485759          .3457662 -1.57033853920E-5          .0289542 6.259775127598E-6 -6.92111083183E-5 -5.79501466188E-6 3.25758898123E-11 -8.1095465684E-12 3.922782924880E-5 -9.98117378765E-4 2.467434581813E-5 -8.17490667973E-5
  MQD3E12             MONI                       947.4355886          .0000000         7.4237329        21.1079812         -.1996900        -1.7421536        14.2790712        13.8677487          .1752593          .2061293          .3121823 -1.21069321210E-4          .0171306 -8.15041354769E-6 -6.24276559831E-5 -3.41950755266E-6 4.34506403893E-12 -2.4631525286E-12 -3.67287559172E-4 -3.73711995800E-4 -2.17927149358E-5 -8.04962050944E-5
  MQF4E12             MONI                       952.2473698          .0000000        29.0629020        10.1499451        -2.6980033          .7801378        14.3360321        13.9172231          .0569609          .0494744          .6235455 -7.16922549580E-5          .0545675 1.057139634756E-5 -1.24647306727E-4 -1.09064101366E-5 -9.7647841791E-12 -3.2144779881E-12 -1.36824931666E-4 2.471019032777E-4 3.634410434499E-5 -2.22194542220E-4
  MQEAE15             MONI                       956.8679338          .0000000        48.3749253         7.8181355         5.6286634        -1.2611449        14.3538869        14.0133514          .0178548          .0961283          .7855105 -2.61812208332E-5         -.0958194 5.095286058082E-6 -1.56987749351E-4 1.915555331153E-5 -2.7113497963E-11 -7.4695993582E-12 -1.42519254115E-4 -8.91697921533E-4 -5.04964527646E-5 -4.66243220032E-4
  MQD5E15             MONI                       962.6193329          .0000000         7.6518812        27.0347696          .5205993         2.0929686        14.4070276        14.0717680          .0531406          .0584166          .2671660 3.212838119813E-6         -.0420854 5.075874612727E-6 -5.33816188345E-5 8.418349621978E-6 -6.3212715118E-11 4.00906375760E-12 -1.66934834177E-4         -.0011185 1.860709587570E-5 -3.64786951409E-6
  MQF6E8              MONI                       969.9311333          .0000000         8.9170610         7.0246522         -.6936694          .6388238        14.5799423        14.1607677          .1729148          .0889997          .1642945 -1.72141965442E-5          .0136718 1.109768354380E-6 -3.28021626230E-5 -2.73308433671E-6 -3.3782118959E-11 4.03437010446E-12 -3.05819010002E-5 -9.19471588966E-4 1.865872545793E-5 -1.39457848758E-4
  MQD5E16             MONI                       978.1429336          .0000000         7.6380574        26.5042583         -.5211867        -2.0455585        14.7687546        14.2720385          .1888123          .1112707          .2666601 -1.14458037387E-4          .0420203 -1.08738159072E-5 -5.33324774587E-5 -8.41201908433E-6 -4.1775602199E-11 -1.2517054475E-12 -4.47589992192E-4 1.060667410905E-4 -3.45653944718E-5 -3.96675875839E-5
  MQEAE16             MONI                       983.8943327          .0000000        48.3521023         7.6714674        -5.6283279         1.2289012        14.8219582        14.3316542          .0532036          .0596157          .7841147 -6.79743255274E-5          .0956540 1.029947031723E-5 -1.56852179439E-4 -1.91394937034E-5 -1.0626165664E-11 6.18623806176E-12 -2.12601298789E-4          .0010311 6.248026680016E-5 -4.03794183380E-4
  MQF4E13             MONI                       988.5148967          .0000000        29.0645369        10.1652487         2.6957901         -.8021031        14.8398168        14.4287458          .0178586          .0970917          .6224582 -6.71112754964E-5         -.0544662 -1.30456338914E-6 -1.24541688763E-4 1.089656636579E-5 1.26598864280E-11 4.88105373253E-12 -9.24589510190E-5 1.723301319591E-4 -1.91529775787E-5 -1.95983410209E-4
  MQD3E13             MONI                       993.3266779          .0000000         7.4355746        21.3902867          .1982590         1.7493066        14.8967286        14.4778436          .0569118          .0490978          .3116696 -7.48759846718E-5         -.0170901 1.012714420092E-5 -6.23778584809E-5 3.415577089047E-6 3.48782212160E-11 -5.6316402588E-13 -2.24327369700E-4 2.648290126198E-4 2.556816827130E-5 -1.25674582081E-4
  MQF2E15             MONI                      1003.7765823          .0000000        15.6041537         6.5441199         1.9443061        -1.3999632        15.0718205        14.6805347          .1750918          .2026911          .3451733 -4.53879029441E-5         -.0288504 -1.32525099164E-5 -6.91520654310E-5 5.784813176537E-6 3.15468444897E-11 5.14224451957E-12 -2.53382289673E-4         -.0014706 -8.79841325359E-5 -5.95173281776E-4
  MQD1E8              MONI                      1008.9163362          .0000000         5.3356103        23.3517420         -.7909908         3.0878325        15.1844463        14.7383303          .1126259          .0577956          .2373334 -9.56901236443E-5          .0289905 1.220448480288E-5 -4.75233855216E-5 -5.79848858074E-6 4.86518407196E-11 -8.1347501916E-12 -2.79133537896E-4 -9.97387656648E-4 4.205819940438E-5 7.353939304377E-5
  MQF2E16             MONI                      1012.6560901          .0000000        15.5159348         6.5635975        -1.9306558         1.4003737        15.2518742        14.7871798          .0674279          .0488495          .3457941 -5.00418359506E-5          .0289905 1.220539719650E-5 -6.92126436766E-5 -5.79848858074E-6 1.82237913281E-11 -8.1347501916E-12 -1.21814758750E-4 -2.66665060408E-4 4.205819940438E-5 -8.37793861074E-5
  MQD3E14             MONI                      1023.1059944          .0000000         7.4445760        21.3830024         -.2046478        -1.7439434        15.4276673        14.9891925          .1757931          .2020128          .3124665 -6.11903534320E-5          .0171012 -3.53029872756E-6 -6.24556450582E-5 -3.41666387850E-6 -3.8271782852E-11 -5.2889197318E-12 -2.19966016680E-4 4.134524167039E-4 -6.87376100508E-6 -8.44634235462E-5
  MQF4E14             MONI                      1027.9177756          .0000000        29.2084310        10.1344077        -2.7129978          .8033544        15.4843967        15.0383761          .0567293          .0491835          .6238817 -3.35963859443E-5          .0545745 5.951040444699E-6 -1.24680670915E-4 -1.09071373947E-5 -3.4804104873E-11 5.50232809463E-13 -5.84497226702E-5 4.498514039745E-5 4.461732714853E-5 -4.00826070467E-4
  MQEAE17             MONI                      1032.5383396          .0000000        48.7196629         7.6163964         5.6590276        -1.2204777        15.5021452        15.1360285          .0177485          .0976524          .7866079 -7.17180762799E-6         -.0958091 4.155472047488E-6 -1.57097342041E-4 1.915447295981E-5 -3.5841737729E-11 -5.5454801889E-12 -3.07124094660E-4         -.0024424 -1.04801472925E-4 -9.03185363624E-4
  MQD5E17             MONI                      1038.2897387          .0000000         7.7410055        26.3723077          .5233773         2.0301765        15.5547728        15.1960271          .0526277          .0599986          .2684484 1.534915817875E-5         -.0418636 1.657206976208E-6 -5.35100126007E-5 8.396093890320E-6 -6.0978364597E-11 5.72404153441E-12 -3.30740550646E-4         -.0024713 2.228467058525E-5 1.017462197660E-4
  MQF6E9              MONI                      1045.6015391          .0000000         8.8833930         7.0235886         -.6796499          .6113208        15.7265187        15.2862808          .1717459          .0902537          .1671987 -3.47119206858E-5          .0138936 2.834122878594E-6 -3.30932503294E-5 -2.75534006486E-6 -1.9014126026E-11 5.74493495665E-12 -1.67187920770E-4 -5.00567428672E-4 2.241459485678E-5 -6.10154655377E-5
  MQD5E18             MONI                      1053.8133394          .0000000         7.5991845        27.2274154         -.5294030        -2.1065948        15.9171070        15.3957807          .1905883          .1094999          .2676367 -4.18012561807E-5          .0417590 -4.61937030916E-6 -5.34305472875E-5 -8.38585693322E-6 6.99464896891E-12 3.01901799835E-12 -4.41831406096E-4          .0018338 -2.71070514255E-5 6.402528920132E-5
  MQEAE18             MONI                      1059.5647385          .0000000        48.4855156         7.8528043        -5.6555861         1.2724499        15.9703756        15.4538458          .0532685          .0580652          .7843686 -2.82285209935E-5          .0955438 3.190371846079E-6 -1.56878115262E-4 -1.91285033615E-5 1.64364617481E-11 1.47618529029E-12 -2.99436743136E-4          .0021650 1.072717101691E-4 -8.47137076347E-4
  MQF4E15             MONI                      1064.1853025          .0000000        29.2252109        10.1097477         2.6902778         -.7679638        15.9881619        15.5499382          .0177864          .0960923          .6221369 -3.33633396405E-5         -.0544127 -1.73778087080E-6 -1.24509859454E-4 1.089127353298E-5 3.62927477488E-11 4.71287060376E-12 -7.14132052482E-5 -2.11254707502E-4 -3.90463098069E-5 -4.15466192984E-4
  MQD3E15             MONI                      1068.9970837          .0000000         7.5665546        20.9285402          .1898177         1.7323926        16.0443951        15.5997334          .0562331          .0497952          .3116393 -4.20878014907E-5         -.0170378 4.718284338439E-6 -6.23748212504E-5 3.410403425562E-6 5.84399980587E-11 -4.3119673134E-12 -1.71055109281E-4 -6.98195092873E-4 1.046118347812E-5 -8.25295943805E-5
  MQF2E17             MONI                      1079.4469881          .0000000        15.5338647         6.6344551         1.9547428        -1.4398054        16.2173721        15.8048025          .1729770          .2050691          .3439977 -6.35546612252E-5         -.0287525 -1.45578134863E-5 -6.90337790466E-5 5.774957441102E-6 1.51131186801E-11 -1.2233368740E-12 -2.57973913922E-4 -8.81330257951E-4 -6.90292860775E-5 -3.18866116772E-4
  MQD1E9              MONI                      1084.5867420          .0000000         5.2315880        23.9126964         -.7772400         3.1556356        16.3316630        15.8614777          .1142910          .0566753          .2365229 -1.16438140216E-4          .0288910 1.674705488194E-5 -4.74418622309E-5 -5.78848441041E-6 7.11839610316E-12 -3.5808335577E-12 -5.58519681748E-4 5.435351432234E-4 8.550394618533E-5 -1.21564097937E-4
  MQF2E18             MONI                      1088.3264959          .0000000        15.3361333         6.7169374        -1.9241475         1.4415438        16.4002265        15.9091611          .0685634          .0476834          .3446113 -5.38009036309E-5          .0288910 1.674890656983E-5 -6.90936997667E-5 -5.78848441041E-6 -6.2757189945E-12 -3.5808335577E-12 -2.38691999714E-4 9.816522945437E-4 8.550394618533E-5 -4.41391779982E-4
  MQT1NFE1            MONI                      1098.7764002          .0000000         7.5867179        20.8976802         -.2041217        -1.7096613        16.5747582        16.1113437          .1745317          .2021826          .3124265 -5.92197804789E-5          .0170480 -6.98317316131E-6 -6.24517305837E-5 -3.41143156537E-6 -5.9042566855E-11 -5.1511476572E-12 -1.54937615690E-4 -6.74166727722E-4 -1.21151438076E-5 -1.90971587459E-4
  MQT2NFE1            MONI                      1103.9841474          .0000000        20.1916604        27.6369423        -4.1038073         3.0255419        16.6519791        16.1425109          .0772209          .0311672          .5007910 -7.68035419773E-5          .0946913 7.064044910109E-6 -1.00117380705E-4 -1.89335410963E-5 -6.8101069083E-11 7.65974276462E-12 -2.98385694124E-6 -8.03511222600E-4 2.642092951235E-5 -6.41928209267E-5
  MQTANFE1            MONI                      1107.5016074          .0000000        46.2803879        14.4724272         4.4462984        -1.2163137        16.6683610        16.1738321          .0163819          .0313213          .7319291 -5.97553184919E-5         -.0766681 -6.09062614880E-6 -1.46254318583E-4 1.533535825836E-5 -4.7530449945E-11 -3.0517976393E-12 -2.21139878103E-4         -.0013248 -4.96973650838E-5 -3.94588064653E-4
  MQT3NFE1            MONI                      1112.3744192          .0000000        15.6990614        26.7307425          .6351692         1.0369980        16.6989695        16.2114098          .0306085          .0375776          .3856471 -8.38441989286E-5         -.0315039 3.200181371633E-6 -7.69948854412E-5 6.316602098442E-6 -5.8466151166E-11 3.50792075924E-12 -3.01952372615E-4         -.0010143 3.595171840799E-6 -5.88656790498E-5
  MQT4NFE1            MONI                      1120.5342894          .0000000        11.2853216        14.9095021         -.0941662          .4102283        16.8039748        16.2784044          .1050053          .0669947          .3314075 -7.22161942003E-5          .0242533 -9.52590686197E-7 -6.60201072715E-5 -4.83483165023E-6 -2.9739603793E-11 3.53009109107E-12 -2.72052610300E-4 7.269286479949E-4 3.743876186012E-6 -8.87432484440E-5
  MQTBNFE1            MONI                      1124.5525258          .0000000        17.5670796         9.0867267        -1.1163483          .5401094        16.8511365        16.3331802          .0471617          .0547757          .4838383 -6.46231848530E-5          .0403441 2.390220779791E-6 -9.63934837973E-5 -8.04036176401E-6 -1.1205390186E-11 4.79811049448E-12 -2.32893590614E-4          .0011887 2.214757967837E-5 -2.05019748844E-4
  MQT5NFE             MONI                      1128.5707622          .0000000        10.1799366        16.6813972          .9598530        -1.5458634        16.8960302        16.3902899          .0448937          .0571097          .3894658 -8.82541382249E-5         -.0346864 -7.33766310311E-6 -7.76062148398E-5 6.907861752560E-6 3.65021414144E-12 3.51333213939E-12 -9.95241259629E-5          .0014246 -1.66595057329E-5 2.323618486861E-5
  MQTBNFE2            MONI                      1133.7889986          .0000000        17.7383102         9.1726876         1.1153244         -.5546972        16.9603268        16.4580271          .0642966          .0677372          .4834901 -5.53153318635E-5         -.0403773 6.340850446749E-7 -9.63591762790E-5 8.043634795351E-6 1.86809049278E-11 4.90761606932E-12 -9.38645466688E-6          .0012517 -1.55860960396E-5 -2.03730111448E-4
  MQT4NFE2            MONI                      1137.8072350          .0000000        11.4518338        15.1085046          .0910597         -.4170708        17.0069009        16.5121602          .0465741          .0541331          .3309131 -5.12951840284E-5         -.0243079 3.074700647361E-6 -6.59713871478E-5 4.840220768348E-6 3.74387253021E-11 3.27915658490E-12 -1.00917099629E-4 7.178243676880E-4 -4.06601857792E-6 -1.83344689700E-4
  MQT3NFE2            MONI                      1145.9671053          .0000000        15.8264006        26.9964330         -.6272611        -1.0383263        17.1105160        16.5783359          .1036151          .0661756          .3847065 -4.24129223457E-5          .0314492 -6.31636060492E-6 -7.69021985155E-5 -6.31121298011E-6 6.41001486963E-11 3.25345427229E-12 -1.33847811741E-4 3.124951651973E-4 -4.00578334180E-6 -1.50689902249E-4
  MQTANFE2            MONI                      1150.8399170          .0000000        46.4019533        14.5415666        -4.4428722         1.2346014        17.1409591        16.6156340          .0304431          .0372981          .7302581 -5.18355578795E-5          .0765047 -1.30931228193E-6 -1.46089667638E-4 -1.53192599348E-5 4.93846063934E-11 -3.8996710195E-12 -3.76287826636E-5 -3.10938580602E-4 3.097094705039E-5 -3.13356915750E-4
  MQT2NFE2            MONI                      1154.3573770          .0000000        20.1812742        27.6268306         4.1170082        -3.0111275        17.1573237        16.6468855          .0163646          .0312515          .4996842 -9.23870903867E-5         -.0944653 -1.36262932085E-5 -1.00008321844E-4 1.891124359275E-5 6.79076607053E-11 7.12934752389E-12 -3.35100094294E-4 -8.02727780318E-4 -7.16388484600E-5 -2.35534250704E-4
  MQT1NFE2            MONI                      1159.5651242          .0000000         7.4890515        20.7845982          .2096236         1.7125363        17.2351122        16.6781442          .0777885          .0312587          .3118326 -9.52128746622E-5         -.0169888 4.576437112535E-6 -6.23933584696E-5 3.405560956325E-6 5.64963819643E-11 -5.5156855037E-12 -2.90527965451E-4 2.344107116341E-4 1.001321729315E-5 -8.18105794602E-5
  MQF2E19             MONI                      1170.0150286          .0000000        15.3659552         6.6921715         1.9130005        -1.4512631        17.4114020        16.8826872          .1762898          .2045429          .3449943 -2.01609217221E-5         -.0288614 -6.70847755060E-6 -6.91322334578E-5 5.785660819689E-6 -7.0744536657E-13 -5.1770552607E-12 5.436653657078E-5          .0013495 -1.23829892476E-5 8.663855238261E-5
  MQD1E10             MONI                      1175.1547825          .0000000         5.3321047        24.0536910         -.8059220         3.1807106        17.5251274        16.9389338          .1137254          .0562466          .2370558 -4.61200816569E-5          .0289187 5.492731743889E-6 -4.74948883642E-5 -5.79136406777E-6 -2.3317591100E-11 6.16644263830E-13 -4.18611794053E-4          .0018261 6.298568095354E-5 -3.25925922179E-4
  MQF2E20             MONI                      1178.8945364          .0000000        15.6894978         6.7251820        -1.9630628         1.4519588        17.5921809        16.9864428          .0670534          .0475090          .3452479 -2.55784752177E-5          .0289187 5.494096451003E-6 -6.91574972641E-5 -5.79136406777E-6 -2.1011031996E-11 6.16644263830E-13 -1.83013728240E-4          .0012915 6.298568095354E-5 -5.61523988001E-4
  MQD3E16             MONI                      1189.3444407          .0000000         7.4560346        20.7722471         -.1861986        -1.7034395        17.7659061        17.1898291          .1737252          .2033862          .3121581 -8.95008340624E-5          .0169930 -1.16900427938E-5 -6.24257879786E-5 -3.40599864327E-6 -5.5015623017E-11 -3.4535107654E-12 -3.20684593217E-4 5.878192402689E-4 -3.76912824225E-5 2.290727281623E-6
  MQF4E16             MONI                      1194.1562219          .0000000        28.8852492         9.9540212        -2.6678936          .7646494        17.8229203        17.2402207          .0570142          .0503916          .6227963 -7.83735467977E-5          .0544338 1.986399713799E-6 -1.24574593559E-4 -1.08933333878E-5 -3.1453926229E-11 5.05998309400E-12 -2.71351967857E-4          .0016585 2.186224517663E-5 -2.12566997193E-4
  MQEAE19             MONI                      1198.7767859          .0000000        47.9936359         7.7566252         5.5907672        -1.2688833        17.8409026        17.3378618          .0179823          .0976412          .7847291 -7.69840006488E-5         -.0956836 -1.11940473947E-5 -1.56912842688E-4 1.914228238481E-5 -9.3280669250E-12 2.98371131350E-12 8.284417573429E-5          .0014849 -1.46033481813E-5 -3.17806325471E-6
  MQD5E19             MONI                      1204.5281850          .0000000         7.5739592        27.1980109          .5154637         2.0870975        17.8945467        17.3963360          .0536442          .0584741          .2671553 -1.27232081977E-4         -.0419648 1.236633185922E-5 -5.33821938477E-5 8.406292031618E-6 7.22608976269E-12 1.92375724624E-12 -2.45209731806E-4          .0014678 1.682021908267E-5 -1.88044926643E-4
  MQF6E10             MONI                      1211.8399854          .0000000         8.9680050         7.1608766         -.7061620          .6483829        18.0681516        17.4840902          .1736049          .0877543          .1651657 -6.85022622578E-6          .0137924 -1.52927306790E-6 -3.28908810715E-5 -2.74514192516E-6 2.12765300202E-11 1.91635038446E-12 -1.21770522188E-4 9.804385425722E-4 1.691597880527E-5 -3.12111916339E-4
  MQD5E20             MONI                      1220.0517857          .0000000         7.6526868        26.6705028         -.5121187        -2.0399558        18.2554868        17.5936758          .1873352          .1095855          .2673668 -7.53258807441E-6          .0419920 -5.54319673768E-6 -5.34027188930E-5 -8.40893612877E-6 6.54512914777E-11 5.56548557586E-12 -2.00711061866E-4          .0011166 -2.95891611623E-5 5.788544477735E-5
  MQEAE20             MONI                      1225.8031848          .0000000        48.1236155         7.6107873        -5.5926776         1.2368221        18.3087685        17.6533443          .0532817          .0596685          .7853125 -2.96853951991E-5          .0957527 -3.63548125296E-6 -1.56969466634E-4 -1.91489900559E-5 3.54530681928E-11 -6.4694404982E-12 -2.68755243017E-4          .0018984 3.597725073256E-5 -3.33830701892E-4
  MQF4E17             MONI                      1230.4237488          .0000000        28.8759303         9.9692361         2.6805108         -.7864859        18.3267292        17.7519699          .0179608          .0986256          .6232509 -7.04575404176E-5         -.0544760 -9.59571690452E-6 -1.24618710285E-4 1.089743666279E-5 2.94498030134E-11 -5.4408708882E-13 3.404150138151E-5          .0016770 -1.19755584984E-5 3.931090539566E-5
