@ TYPE       %05s      "TWISS"
@ SEQUENCE   %05s      "SuperKEKB-HER"
@ PARTICLE   %05s      "ELECTRON"
@ OpticsFile %s       optics$file
@ PC         %le               7.0072900
@ PBUNCH     %le       2.268367489561E10
@ EX         %le       4.540137131516E-9
@ EY         %le       1.13109822909E-13
@ ALFA       %le       4.540768482944E-4
@ Q1         %le              45.5433548
@ Q2         %le              43.6087080
@ DATETIME   %08s     "10/09/2019 18:50:40"
* NAME                TYPENAME                             S                 L              BETX              BETY              ALFX              ALFY               MUX               MUY          DeltaMUX          DeltaMUY                DX                DY               DPX               DPY                 X                 Y               R11               R12               R21               R22
$ %s                  %s                                 %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
  MQFRNE2             MONI                       734.4730054          .0000000        29.0118800         9.8421419         1.9286357         -.6987596        11.3222056        11.2400531          .0923199          .0990275         -.0022303 1.655446626857E-7 5.059900117030E-5 -3.24771346213E-8 -6.98898926719E-7 -1.0150980683E-10 -1.87479391062E-5          .0052704 -4.10007986301E-5 7.256444844319E-5
  MQDRNE3             MONI                       743.8988054          .0000000         8.5173525        30.6123204         -.6075486         2.0250404        11.4344842        11.3232819          .1122786          .0832288         -.0019156 -1.30285499889E-7 -1.81882593108E-4 -1.78841975669E-8 -5.98244492616E-7 -3.2112522335E-10         -.0015008          .0097249 9.782740704988E-5 -7.76997826488E-4
  MQFRNE3             MONI                       753.3246054          .0000000        28.5998756         8.7414066         1.9005423         -.6091745        11.5278850        11.4306873          .0934008          .1074054         -.0033135 -3.25672415816E-7 2.675634227106E-4 -5.64233820277E-8 -1.03296158583E-6 -2.0028874996E-10 4.222099872049E-4          .0079871 -4.99247472645E-5 -4.35863717144E-4
  MQDRNE4             MONI                       762.7504054          .0000000         8.5047553        28.7022945         -.6208836         1.8014822        11.6412406        11.5228580          .1133556          .0921707 -8.85658938171E-4 -7.86164981264E-7 1.399087355657E-4 4.504825979126E-8 -2.74398920024E-7 -2.7960277841E-10 -5.57295050759E-4          .0043101 2.114016084163E-5 -5.48802840425E-4
  MQFRNE4             MONI                       772.1762054          .0000000        28.9607179         9.4993997         1.9175583         -.7511329        11.7340585        11.6290797          .0928179          .1062217 4.034146024468E-4 -3.99231263438E-7 9.692275880239E-5 -7.97124997075E-9 1.302795243662E-7 -4.2460752794E-11 -6.79058787562E-5          .0025833 -7.50947138708E-5 -3.05412131162E-4
  MQDRNE5             MONI                       781.6020054          .0000000         8.5797321        32.1662653         -.6149918         2.0560781        11.8459631        11.7116660          .1119046          .0825863          .0014273 -4.33266270804E-7 2.590223448984E-4 5.017575226555E-8 4.471947807478E-7 1.20142549649E-10         -.0014823          .0069500 6.947404230731E-5 -4.70589423812E-4
  MQFRNE5             MONI                       791.0278054          .0000000        28.7603811         9.4758000         1.9167760         -.6301504        11.9386847        11.8111983          .0927216          .0995323          .0035360 3.968509872793E-8 -2.14125728813E-4 5.073789129505E-8 1.104677191035E-6 1.69767323558E-10 4.670955986829E-4          .0104065 -5.32387391404E-6 3.411002422732E-4
  MQDRNE6             MONI                       800.4536054          .0000000         8.4650954        28.9381660         -.6116551         1.9019930        12.0519770        11.8988871          .1132923          .0876889          .0016726 4.760862453469E-7 2.903540685442E-6 -9.10029899155E-9 5.205684121452E-7 3.65963046325E-10 -8.07431515658E-4          .0097003 4.873053767466E-5 -8.51381228910E-4
  MQR2NE2             MONI                       809.8794054          .0000000        29.2529920         8.6019402         1.5527360         -.5542794        12.1454063        12.0100128          .0934293          .1111257          .0015607 4.241218002486E-7 -1.94541419505E-4 3.911497251613E-8 4.823208715246E-7 1.62965245432E-10 2.245289345830E-4          .0050506 -6.68209903978E-5 -5.46742944871E-4
  MQR3NE2             MONI                       819.3052054          .0000000        12.8703963        26.2411005        -1.3968976         2.4595471        12.2351762        12.1057076          .0897699          .0956948 -2.83199541496E-4 7.108294045956E-7 -2.16036744082E-4 -7.70559774909E-8 -9.20760941682E-8 1.19910524555E-10 -8.59718673325E-4          .0036583 6.490388558109E-5 -5.25946384333E-4
  MQR4NE2             MONI                       828.7310054          .0000000        48.0651528         4.6023696         4.5479325         -.7109787        12.2907084        12.3019479          .0555323          .1962403         -.0020895 -9.40442009688E-9 1.114509959193E-4 -7.07041566276E-8 -6.58755884449E-7 -1.1310564287E-10 -1.20275039907E-4          .0011550 -1.07439610963E-4 -7.53612778041E-4
  MQR5NE2             MONI                       838.1568054          .0000000         2.8867971        40.0964175          .0040416         1.2707038        12.4558329        12.4128020          .1651245          .1108541         -.0011356 -6.24215207687E-7 -2.46185010302E-5 2.206322629027E-9 -3.54373825230E-7 -4.3210459111E-10         -.0014864          .0046453 4.733529871062E-5 -2.92390552085E-4
  MQR6NE2             MONI                       850.1971896          .0000000        52.9487220        18.9574595        -4.1643708          .4860209        12.6689681        12.4846846          .2131352          .0718827         -.0014317 -5.97909476174E-7 -2.46185010381E-5 2.210324594608E-9 -4.38969610385E-7 -2.6620701493E-10 -9.16825748568E-4          .0121592 4.733529871062E-5 -8.61983978340E-4
  MQR7NE2             MONI                       856.3497802          .0000000        10.6405036        58.2185343          .4310530         6.4015622        12.7098781        12.5143607          .0409101          .0296761 -9.02528865360E-5 -1.11107908516E-6 2.087216755206E-4 1.181536445657E-7 -2.44090818545E-8 -4.1554711188E-10 3.971720435365E-4          .0079213 -7.55963631363E-5 -9.67065160528E-4
  MQS2NE2             MONI                       860.7171688          .0000000         9.0007273        16.0722441         -.0553675         3.2543242        12.7834550        12.5371481          .0735769          .0227874          .0118018 1.717651709062E-5          .0052087 -3.89772295038E-6 6.852074038798E-6 -1.9258027707E-10 6.720565389133E-5          .0034068 -7.55983335887E-5 -6.37145963260E-4
  MQS3NE2             MONI                       869.9878691          .0000000         7.1782593         8.9425387          .2109096        -1.7668798        13.0661906        12.7156744          .2827356          .1785262          .2752153 1.962495587938E-4          .0131674 4.200629598973E-5 1.647928145951E-4 6.82122960048E-11 4.878267890531E-4          .0047108 8.970234005417E-5          .0013064
  MQSBNE2             MONI                       872.5375264          .0000000         7.0481770        20.9397965         -.1598595        -2.9413828        13.1245020        12.7454847          .0583114          .0298104          .3087474 3.032724232718E-4          .0131674 4.200448245949E-5 1.850221459713E-4 1.57359153750E-10 7.163998722416E-4          .0062142 8.970234005417E-5          .0010778
  MQS4NE2             MONI                       876.5709640          .0000000        29.0165080        10.3632295        -2.7111277          .8636314        13.1741706        12.7854532          .0496685          .0399685          .6230701 2.046024995926E-4          .0545060 -2.29734936974E-5 3.737110810766E-4 1.54382498976E-10 -2.98841116734E-4          .0071612 -2.36058322821E-5 -1.52866902103E-4
  MQEAE13             MONI                       881.1975280          .0000000        48.4094709         7.4188535         5.6261881        -1.1572046        13.1920413        12.8834015          .0178707          .0979483          .7840530 1.114501080878E-4         -.0958287 -1.79973199700E-6 4.705327867947E-4 1.82999542383E-10          .0011567          .0083096 1.650952799874E-4          .0013717
  MQD5E13             MONI                       886.9489271          .0000000         7.7055891        25.2910376          .5181865         1.9506462        13.2449217        12.9455429          .0528805          .0621414          .2664021 9.084630756422E-5         -.0422290 -1.97240356877E-5 1.599113770876E-4 3.35338446745E-10          .0010058          .0042376 -1.19544789995E-4 -2.90167242291E-4
  MQF6E7              MONI                       894.2607275          .0000000         8.9188014         6.8883919         -.6842816          .5637090        13.4165209        13.0388873          .1715992          .0933444          .1626459 3.776835250602E-5          .0135281 -1.17287370360E-5 9.788996311424E-5 1.24678357025E-10 1.306200685462E-4          .0011558 -1.19841725320E-4 5.835460621276E-4
  MQD5E14             MONI                       902.4725278          .0000000         7.5805995        28.0737056         -.5234734        -2.1994898        13.6065010        13.1475496          .1899801          .1086623          .2658122 3.087500113157E-4          .0421529 3.448228546778E-5 1.597301163217E-4 3.14983359617E-11 5.492458037866E-4          .0038402 3.210572213879E-5 6.154307248527E-4
  MQEAE14             MONI                       908.2239269          .0000000        48.2024378         8.1902048        -5.6230495         1.3264527        13.6599515        13.2034092          .0534505          .0558596          .7824261 2.103742686165E-4          .0956359 -2.31424122451E-5 4.700328806728E-4 -5.0915279223E-11 -4.13881232063E-4          .0055846 -5.24076585915E-5 1.883278856268E-4
  MQF4E11             MONI                       912.8444909          .0000000        29.0631802        10.2767660         2.6927657         -.7475624        13.6778234        13.2962915          .0178719          .0928824          .6221285 2.520430147609E-4         -.0543875 1.384535282555E-5 3.735175017308E-4 -1.6397149790E-10          .0010344          .0071886 1.035235683057E-4 9.269936693907E-4
  MQD3E11             MONI                       917.6562721          .0000000         7.4603991        20.7958425          .1963167         1.7570768        13.7345871        13.3457916          .0567637          .0495000          .3122967 3.215882178470E-4         -.0169155 -3.54520374879E-5 1.873247692280E-4 -2.8510634098E-10          .0012029          .0031261 -1.21025917262E-4 -1.36009327605E-4
  MQF2E13             MONI                       928.1061765          .0000000        15.6163875         6.4907150         1.9505294        -1.4543414        13.9088626        13.5585195          .1742755          .2127279          .3480347 7.290493958335E-5         -.0291657 1.125418463232E-5 2.083434006568E-4 -1.0474859611E-10 4.047223483824E-4          .0023022 1.473278858712E-4          .0013686
  MQD1E7              MONI                       933.2459304          .0000000         5.3146750        24.2265758         -.7855422         3.1459879        14.0215790        13.6154181          .1127164          .0568986          .2390586 1.097168953690E-4          .0291157 -1.87442742561E-5 1.431040929565E-4 -9.5763095234E-11 3.200638232690E-5          .0035443 -6.18747780780E-5 -1.42831457494E-4
  MQF2E14             MONI                       936.9856843          .0000000        15.4369148         6.9935695        -1.9227411         1.4648358        14.0892744        13.6617696          .0676954          .0463515          .3478139 3.967283615951E-5          .0291157 -1.87402448790E-5 2.082646457463E-4 3.83051923514E-13 -1.99251305927E-4          .0037551 -6.18747780780E-5 8.842623083021E-5
  MQD3E12             MONI                       947.4355886          .0000000         7.4784867        20.6177437         -.2093353        -1.6193262        14.2649767        13.8568820          .1757023          .1951124          .3120125 3.718191776854E-4          .0169114 2.331597393965E-5 1.872234972375E-4 2.91841906377E-10          .0010953          .0017025 5.866680096546E-5 2.872287656646E-4
  MQF4E12             MONI                       952.2473698          .0000000        29.3555685         9.4851612        -2.7278076          .7802623        14.3213731        13.9087091          .0563964          .0518271          .6216204 2.125397599879E-4          .0543487 -3.41949208657E-5 3.733364339693E-4 2.10141097510E-10 3.346672113810E-4 6.339710844741E-5 -1.09231910651E-4 6.209290330291E-4
  MQEAE15             MONI                       956.8679338          .0000000        48.7475706         7.3030292         5.6824449        -1.2253141        14.3390551        14.0126050          .0176819          .1038959          .7817032 6.370128651513E-5         -.0955658 -1.99391577008E-5 4.697811879138E-4 1.48394322617E-10 5.220183558485E-4          .0036136 1.601400980086E-4          .0015199
  MQD5E15             MONI                       962.6193329          .0000000         7.6676251        26.5732914          .5331906         1.9746024        14.3918801        14.0736527          .0528250          .0610477          .2654517 -4.66019701301E-5         -.0421495 -1.31317975412E-5 1.596117106991E-4 1.84331717397E-10 4.814606950006E-4          .0041742 -5.82514376662E-5 -5.90390761801E-5
  MQF6E8              MONI                       969.9311333          .0000000         8.8149018         7.5160413         -.6902588          .6291906        14.5659963        14.1601090          .1741162          .0864563          .1622763 5.466639098686E-5          .0136076 -4.66095291712E-6 9.778569807105E-5 1.55490708322E-12 5.501414420245E-5          .0033331 -5.83916282531E-5 3.654155647193E-4
  MQD5E16             MONI                       978.1429336          .0000000         7.7195527        28.2942430         -.5309941        -2.1285006        14.7546963        14.2628537          .1887001          .1027447          .2665112 3.795087655241E-4          .0422861 3.448088442551E-5 1.599603800551E-4 -2.1597856060E-10          .0013810 2.829210670632E-4 1.017968240937E-4 1.763419382232E-4
  MQEAE16             MONI                       983.8943327          .0000000        48.8335836         7.7800744        -5.6837488         1.3299862        14.8072884        14.3199979          .0525921          .0571442          .7846247 2.170606403289E-4          .0959121 -3.54769573206E-5 4.707427967027E-4 -1.5978917248E-10 5.658062769306E-4         -.0023593 -1.86825714061E-4          .0011585
  MQF4E13             MONI                       988.5148967          .0000000        29.3496807         9.4380936         2.7361667         -.7091088        14.8249565        14.4204261          .0176681          .1004282          .6238981 2.013116943030E-4         -.0545618 1.381580438881E-6 3.740859703879E-4 -2.0931504658E-10 3.493820555384E-4 2.855860988093E-4 6.047816400213E-5 6.640332551813E-4
  MQD3E13             MONI                       993.3266779          .0000000         7.4340701        19.7051034          .2146973         1.5967622        14.8815345        14.4736226          .0565780          .0531965          .3130837 2.134307923588E-4         -.0169974 -3.11184514512E-5 1.875762465610E-4 -2.8009503726E-10 6.797026569187E-4 -1.34078658205E-4 -8.17972865427E-5 3.320523303087E-4
  MQF2E15             MONI                      1003.7765823          .0000000        15.4676144         7.0000305         1.9196214        -1.5413580        15.0579856        14.6795277          .1764511          .2059052          .3495162 1.452453336050E-4         -.0293712 4.007946174583E-5 2.087804127342E-4 2.04846161834E-11 8.492980817724E-4          .0051528 2.768278939204E-4          .0019324
  MQD1E8              MONI                      1008.9163362          .0000000         5.3721707        25.2504751         -.8054701         3.3487645        15.1706210        14.7330629          .1126355          .0535352          .2395937 2.960647308317E-4          .0290623 -3.88441934178E-5 1.432501936810E-4 1.49178508764E-10 7.845523423476E-4          .0037145 -1.24218270292E-4 -3.14412879420E-4
  MQF2E16             MONI                      1012.6560901          .0000000        15.6803246         6.9755002        -1.9525560         1.5408460        15.2373721        14.7784984          .0667510          .0454355          .3481495 1.508633099959E-4          .0290623 -3.88361134440E-5 2.083358029941E-4 1.20937187214E-10 3.202851414131E-4          .0013423 -1.24218270292E-4 1.498543216552E-4
  MQD3E14             MONI                      1023.1059944          .0000000         7.4126057        19.7138391         -.1992412        -1.6035152        15.4121254        14.9852716          .1747533          .2067732          .3113242 1.921798579461E-4          .0169705 9.607265663315E-6 1.870042892492E-4 2.70967519416E-10 6.431206584379E-4 -5.70746224427E-4 1.287630648670E-5 3.224596989134E-4
  MQF4E14             MONI                      1027.9177756          .0000000        29.0021274         9.4767768        -2.6944827          .7075346        15.4691426        15.0383429          .0570172          .0530713          .6207442 9.894239961701E-5          .0543205 -2.01703273764E-5 3.730616982181E-4 1.46753774046E-10 7.642126736400E-5 9.289264142380E-4 -1.34792496448E-4          .0011714
  MQEAE17             MONI                      1032.5383396          .0000000        47.8961196         7.8830713         5.6088347        -1.3482436        15.4870851        15.1378094          .0179425          .0994665          .7785202 8.632083642482E-6         -.0956210 -1.65706135301E-5 4.688153607454E-4 2.83339381279E-11          .0010762          .0086774 3.361992225712E-4          .0029103
  MQD5E17             MONI                      1038.2897387          .0000000         7.4417947        28.5890316          .5266205         2.1588404        15.5412308        15.1942560          .0541457          .0564465          .2615728 -7.78612316043E-5         -.0428423 -3.19233866606E-6 1.584491604527E-4 -7.4720999041E-11          .0010661          .0083340 -7.54052767657E-5 -3.88060331358E-4
  MQF6E9              MONI                      1045.6015391          .0000000         8.9063202         7.5653111         -.7271215          .7136334        15.7184362        15.2769862          .1772053          .0827303          .1533380 1.007438092798E-4          .0129148 -9.62547196650E-6 9.512025067288E-5 -1.2461835578E-10 5.131963316962E-4          .0017347 -7.58170674682E-5 1.621354509957E-4
  MQD5E18             MONI                      1053.8133394          .0000000         7.8282687        26.2272686         -.5102730        -1.9476368        15.9025566        15.3840028          .1841205          .1070166          .2634209 1.259965409925E-4          .0430807 1.413659607308E-5 1.590459180256E-4 -3.4430785708E-10          .0013360         -.0052068 7.716440924841E-5 -1.40003358416E-4
  MQEAE18             MONI                      1059.5647385          .0000000        48.5362763         7.2283942        -5.6185397         1.2045958        15.9549341        15.4458065          .0523775          .0618037          .7836165 8.589168195131E-5          .0962253 -9.29433752874E-6 4.704611816843E-4 -1.7921062622E-10 8.213732533888E-4         -.0057860 -3.27047638063E-4          .0025653
  MQF4E15             MONI                      1064.1853025          .0000000        28.9583240         9.5414207         2.7566483         -.8052874        15.9727709        15.5500046          .0178368          .1041981          .6247153 1.037015727726E-4         -.0546981 5.936342508618E-6 3.743441180743E-4 -1.3581629194E-10 3.156100291737E-4          .0016902 1.301441978967E-4          .0013774
  MQD3E15             MONI                      1068.9970837          .0000000         7.0857215        20.9708838          .2379681         1.6342996        16.0311956        15.6012204          .0584247          .0512158          .3131607 1.334538737246E-4         -.0171307 -1.45066717831E-5 1.876013340323E-4 -1.1542742203E-10 5.858860077415E-4          .0028519 -3.64633135671E-5 1.890117290447E-4
  MQF2E17             MONI                      1079.4469881          .0000000        15.7058750         6.7475308         1.8960628        -1.4259489        16.2135232        15.7999360          .1823276          .1987156          .3532965 1.977277561137E-4         -.0296860 4.310900634392E-5 2.098960350361E-4 1.35517626145E-10 7.952334518454E-4          .0028191 2.051960472868E-4 9.974372861745E-4
  MQD1E9              MONI                      1084.5867420          .0000000         5.6737937        23.6109527         -.8451856         3.1540526        16.3215378        15.8564477          .1080146          .0565117          .2422018 3.527095384189E-4          .0293829 -5.18992637879E-5 1.440191702012E-4 3.12003316807E-10          .0016077         -.0012950 -2.54844648390E-4 3.388403790834E-4
  MQF2E18             MONI                      1088.3264959          .0000000        16.2123104         6.5115514        -1.9744759         1.4210241        16.3852474        15.9051794          .0637095          .0487316          .3519554 1.586927333348E-4          .0293829 -5.18825972064E-5 2.094573955357E-4 1.74003992127E-10 6.552562866144E-4         -.0024776 -2.54844648390E-4          .0012913
  MQT1NFE1            MONI                      1098.7764002          .0000000         7.0345366        21.0545712         -.2010564        -1.6989144        16.5634160        16.1121356          .1781686          .2069562          .3114308 2.015179592470E-4          .0170994 2.112426402159E-5 1.870363324795E-4 9.54447868293E-11 4.967471224325E-4          .0026745 3.397495071421E-5 6.151953929744E-4
  MQT2NFE1            MONI                      1103.9841474          .0000000        19.5672769        27.5754225        -4.0465265         3.0431286        16.6452047        16.1431976          .0817887          .0310620          .4994801 2.489444174936E-4          .0945376 -2.49211639887E-5 2.999390673603E-4 4.09665427411E-11 -1.12375586131E-4          .0032173 -7.06298121740E-5 1.112949191958E-4
  MQTANFE1            MONI                      1107.5016074          .0000000        45.1699956        14.5731692         4.3062110        -1.2497224        16.6620284        16.1744359          .0168237          .0312384          .7270722 1.875452737984E-4         -.0767952 1.712131566739E-5 4.372805622985E-4 -2.1262211879E-11 7.664067587714E-4          .0048193 1.584795394125E-4          .0012767
  MQT3NFE1            MONI                      1112.3744192          .0000000        15.5654578        27.1890029          .5884868         1.0352417        16.6931235        16.2115297          .0310951          .0370938          .3803999 2.543091290384E-4         -.0321766 -1.11081047396E-5 2.294013785716E-4 -1.1016736160E-10 9.750301008787E-4          .0036270 -1.51355225382E-5 1.639271363994E-4
  MQT4NFE1            MONI                      1120.5342894          .0000000        11.7187105        15.3041170         -.1166058          .4209588        16.7962547        16.2769524          .1031312          .0654227          .3207651 2.255982909263E-4          .0235805 1.729998652496E-6 1.948770085812E-4 -1.7720211090E-10 8.498163737682E-4         -.0019714 -1.56070469633E-5 2.888828150748E-4
  MQTBNFE1            MONI                      1124.5525258          .0000000        18.3071021         9.2770394        -1.1580515          .5681651        16.8415009        16.3303659          .0452462          .0534135          .4684957 1.969242749028E-4          .0391563 -8.66992381531E-6 2.845978238386E-4 -1.8146854853E-10 6.980280880623E-4         -.0033040 -7.29812109668E-5 6.530714713989E-4
  MQT5NFE             MONI                      1128.5707622          .0000000        10.5195454        16.7542013         1.0184415        -1.5266016        16.8846874        16.3866819          .0431865          .0563160          .3776138 2.629089416990E-4         -.0334998 2.085084645246E-5 2.292837334515E-4 -2.7595708458E-10 3.550697314813E-4         -.0038852 5.546667353330E-5 -2.16534229308E-6
  MQTBNFE2            MONI                      1133.7889986          .0000000        17.8040005         9.0252294         1.1611089         -.5254032        16.9477015        16.4547917          .0630141          .0681098          .4693503 1.596813394021E-4         -.0390746 -3.41914058402E-6 2.848687325077E-4 -1.9745159376E-10 7.277525560829E-5         -.0032411 5.066721022127E-5 6.941145413000E-4
  MQT4NFE2            MONI                      1137.8072350          .0000000        11.2291056        14.7211325          .1257852         -.4008700        16.9946200        16.5100818          .0469185          .0552901          .3219792 1.418820468410E-4         -.0234460 -1.02112648735E-5 1.952618324130E-4 -2.1312433597E-10 3.323161726496E-4         -.0015472 1.148744673637E-5 5.926787867380E-4
  MQT3NFE2            MONI                      1145.9671053          .0000000        15.1899768        26.4099157         -.6116658        -1.0312843        17.1019033        16.5779086          .1072833          .0678268          .3827099 1.554416080240E-4          .0323111 2.047398499120E-5 2.301335393384E-4 -1.7571203686E-10 4.251683235789E-4 -1.78605457483E-4 1.129287161071E-5 5.003034442292E-4
  MQTANFE2            MONI                      1150.8399170          .0000000        44.8089741        14.3696929        -4.3159254         1.1960878        17.1335137        16.6158266          .0316103          .0379179          .7311746 1.776276182065E-4          .0771966 2.324805817560E-6 4.385809135244E-4 -7.3115671382E-11 5.289420629602E-5          .0018112 -9.22226506821E-5 9.016623295567E-4
  MQT2NFE2            MONI                      1154.3573770          .0000000        19.5959518        27.6030890         4.0075124        -3.0853548        17.1503928        16.6472723          .0168792          .0314457          .5021970 3.084751206889E-4         -.0951008 4.485104417261E-5 3.008002940450E-4 -3.1855495656E-11          .0012199          .0031889 2.430102155749E-4 8.112847809656E-4
  MQT1NFE2            MONI                      1159.5651242          .0000000         7.3139795        21.3891469          .1862102         1.6897750        17.2303898        16.6780717          .0799969          .0307994          .3128422 3.150648995721E-4         -.0172555 -1.57631016785E-5 1.874875792931E-4 3.29373014987E-11 9.763984638706E-4 -5.83287868048E-4 -3.73896485932E-5 2.422561632670E-4
  MQF2E19             MONI                      1170.0150286          .0000000        16.0896346         6.5842526         2.0028661        -1.3922262        17.4035316        16.8780579          .1731418          .1999862          .3507343 6.691048392142E-5         -.0294261 2.184450269155E-5 2.090957646072E-4 1.71271961532E-10 -1.42533775438E-4         -.0039456 4.901800644882E-5 -1.49628532862E-4
  MQD1E10             MONI                      1175.1547825          .0000000         5.3771113        23.1914843         -.7663303         3.0814530        17.5134672        16.9358365          .1099356          .0577786          .2407097 1.511632730831E-4          .0292669 -1.81709864317E-5 1.435628998150E-4 3.24780953543E-10          .0012545         -.0052124 -1.92813867186E-4 9.723376652331E-4
  MQF2E20             MONI                      1178.8945364          .0000000        15.2289348         6.4792478        -1.8696011         1.3900347        17.5812306        16.9851478          .0677634          .0493113          .3500299 8.321432757898E-5          .0292669 -1.81584001070E-5 2.088791380473E-4 1.55404201851E-10 5.338152425623E-4         -.0035734 -1.92813867186E-4          .0016930
  MQD3E16             MONI                      1189.3444407          .0000000         7.4007916        21.4263884         -.2487953        -1.7185370        17.7612847        17.1887872          .1800542          .2036394          .3119340 3.023484400750E-4          .0172397 3.639282603970E-5 1.872086237260E-4 -5.4026863138E-11          .0010661         -.0017719 1.163916856259E-4 7.966584128605E-6
  MQF4E16             MONI                      1194.1562219          .0000000        29.9260741         9.9889264        -2.8197975          .8162660        17.8174226        17.2382498          .0561378          .0494626          .6231730 2.506914000708E-4          .0546513 -9.87075305768E-6 3.738488004383E-4 -1.0010587873E-10 8.494774586894E-4         -.0050969 -7.98562560243E-5 7.319201527691E-4
  MQEAE19             MONI                      1198.7767859          .0000000        49.9246250         7.4854884         5.8027525        -1.2091320        17.8347229        17.3376516          .0173003          .0994018          .7830085 2.296514123743E-4         -.0958775 3.010053485338E-5 4.702435563345E-4 -1.6700257019E-10 -2.01023047082E-4         -.0040441 6.292750473042E-5 1.977572235699E-4
  MQD5E19             MONI                      1204.5281850          .0000000         7.8939822        26.1983521          .5502353         1.9968174        17.8861168        17.3983642          .0513939          .0607126          .2649368 3.623388414538E-4         -.0425158 -3.71772529656E-5 1.594956366694E-4 -3.4811574217E-10 7.639617032981E-4         -.0038022 -5.31454300786E-5 5.455744750492E-4
  MQF6E10             MONI                      1211.8399854          .0000000         8.6608174         7.1390939         -.6552195          .6072509        18.0584911        17.4880480          .1723743          .0896838          .1590861 2.487314534784E-5          .0132413 4.002781609795E-6 9.687165506074E-5 -1.6161405877E-10 3.742750187578E-4         -.0025433 -5.34422122149E-5 9.368807174920E-4
  MQD5E20             MONI                      1220.0517857          .0000000         7.6985222        27.6691592         -.5585031        -2.1283461        18.2513426        17.5953482          .1928515          .1073002          .2644982 4.520337138682E-5          .0424593 1.830445130980E-5 1.593510312062E-4 -1.4480106755E-10 7.455272619540E-4         -.0035467 9.811243298539E-5 -1.78728487865E-4
  MQEAE20             MONI                      1225.8031848          .0000000        49.6008645         7.8931939        -5.7978442         1.2985898        18.3035848        17.6527291          .0522423          .0573808          .7817992 9.962365074868E-5          .0957341 8.502041928590E-6 4.698447432989E-4 -1.0478416223E-11 8.848194149428E-4         -.0061806 -1.31967814728E-4          .0011645
  MQF4E17             MONI                      1230.4237488          .0000000        29.9482011         9.9486858         2.7883886         -.7554223        18.3209353        17.7493715          .0173505          .0966424          .6222305 2.176828881830E-4         -.0545623 2.832960523237E-5 3.735380027939E-4 1.12972375126E-10 -9.83152112556E-5         -.0051070 4.112618184811E-5 -4.77841725789E-5
  MQD3E17             MONI                      1235.2355300          .0000000         7.5666680        20.6448069          .2289879         1.6993208        18.3764065        17.7998992          .0554712          .0505277          .3114951 3.506959676319E-4         -.0172027 -2.58179274120E-5 1.870632762987E-4 2.36997587898E-10 8.125262854990E-4         -.0056266 -4.94120280740E-5 6.064420373055E-4
  MQF2E21             MONI                      1245.6854343          .0000000        15.1526887         6.6546038         1.8874793        -1.4596303        18.5532692        18.0070377          .1768627          .2071385          .3454141 2.173760224994E-5         -.0288343 2.686201021975E-5 2.074898900180E-4 1.45222130199E-10 -1.37285531682E-4         -.0023659 1.215309792877E-4 5.302727041006E-4
  MQD1E11             MONI                      1250.8251883          .0000000         5.3194719        24.1939133         -.8168428         3.1815156        18.6680041        18.0632398          .1147349          .0562021          .2379209 1.358674730845E-4          .0291400 -7.58132199880E-6 1.427331149283E-4 1.94200890087E-10 8.154960973100E-4         -.0020485 -9.11270996547E-5 4.922243130717E-4
  MQF2E22             MONI                      1254.5649422          .0000000        15.8035605         6.8336146        -1.9882559         1.4633662        18.7348272        18.1101794          .0668231          .0469395          .3467668 1.075013930443E-4          .0291400 -7.57538504933E-6 2.079224128122E-4 5.64597754259E-11 4.749075237740E-4         -.0019838 -9.11270996547E-5 8.328128867111E-4
  MQD3E18             MONI                      1265.0148465          .0000000         7.5010703        20.5813858         -.1817616        -1.6502791        18.9065392        18.3110381          .1717120          .2008587          .3132361 2.006564830706E-4          .0172286 2.170880212930E-5 1.876195886846E-4 -2.5001415061E-10          .0010116         -.0066929 9.131142508266E-5 -3.91859613680E-4
  MQF4E18             MONI                      1269.8266277          .0000000        28.8868055         9.6673701        -2.6611302          .7669459        18.9633222        18.3624036          .0567830          .0513655          .6253479 1.553087487017E-4          .0548005 -9.04455811306E-6 3.745335619422E-4 -2.0219266347E-10          .0011228         -.0099617 -1.40308293664E-4          .0014361
  MQEAE21             MONI                      1274.4471917          .0000000        47.8165807         7.5259059         5.5851273        -1.2512992        18.9813225        18.4633595          .0180004          .1009559          .7875616 1.268627536680E-4         -.0960460 1.331256409485E-5 4.716468629403E-4 -1.7733456253E-10 -5.28276018585E-4         -.0056633 1.055482331349E-4 7.250343690906E-4
  MQD5E21             MONI                      1280.1985908          .0000000         7.4997475        26.9505010          .5184227         2.0316705        19.0352969        18.5230072          .0539743          .0596477          .2689259 1.828748056544E-4         -.0420065 -2.08406990623E-5 1.607007603108E-4 -2.7072183982E-10 3.876807208457E-4         -.0019152 4.753465571052E-6 5.304000952640E-4
  MQF6E11             MONI                      1287.5103912          .0000000         8.9523206         7.3746390         -.7172874          .6429813        19.2104487        18.6096992          .1751518          .0866920          .1667944 5.431961444211E-5          .0137506 7.756537326523E-6 9.916847794570E-5 -5.9182323123E-11 4.216643749998E-4         -.0011170 4.542836551199E-6 4.972095631010E-4
