@ TYPE       %05s      "TWISS"
@ SEQUENCE   %05s      "SuperKEKB-HER"
@ PARTICLE   %05s      "ELECTRON"
@ OpticsFile %s       optics$file
@ PC         %le               7.0072900
@ PBUNCH     %le       2.268367489561E10
@ EX         %le       4.540137131516E-9
@ EY         %le       1.13109822909E-13
@ ALFA       %le       4.540768482944E-4
@ Q1         %le              45.5440716
@ Q2         %le              43.6085913
@ DATETIME   %08s     "10/09/2019 18:50:50"
* NAME                TYPENAME                             S                 L              BETX              BETY              ALFX              ALFY               MUX               MUY          DeltaMUX          DeltaMUY                DX                DY               DPX               DPY                 X                 Y               R11               R12               R21               R22
$ %s                  %s                                 %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
  MQLY2LE2            MONI                        48.0578731          .0000000         6.4644466        28.6900554          .4144961        -9.2967013          .7974273         1.2284523          .2262525          .2205889         -.4080632 -9.19722444741E-4          .0396458 -3.11607024932E-4 -3.68182016312E-4 -7.9604382709E-11          .0017893         -.0048001 6.276594924147E-4         -.0014010
  MQLY1LE2            MONI                        53.2135731          .0000000         7.0039622       205.3226172         -.5192347       -24.9937988          .9361877         1.2391419          .1387603          .0106896         -.2040298         -.0025258          .0396458 -3.11722869706E-4 -1.83449632901E-4 -4.5630390362E-10          .0050224         -.0378877 6.276594924147E-4         -.0046341
  MQLB1LE             MONI                        55.2235731          .0000000        12.8741473       235.1065808        -2.0120338        -2.6828008          .9712382         1.2405492          .0350506          .0014073         -.1563656         -.0027113          .0196848 -3.48223212183E-5 -1.40045378139E-4 -5.2242352187E-10          .0099604         -.0586663 1.313688550092E-4 -7.22934969093E-4
  MQLB2LE             MONI                        60.0235180          .0000000        81.1196321        35.6392664       -10.7738216        12.9400233          .9964428         1.2483779          .0252045          .0078287         -.1627283         -.0010718         -.0034929 3.806371899329E-4 -1.43679472868E-4 -2.7703322234E-10          .0078519         -.0589301         -.0027914          .0210144
  MQLB3LE             MONI                        68.9853633          .0000000         2.2613797         5.2763279         -.3979692          .8942236         1.1499779         1.6692719          .1535351          .4208940          .0561650 9.336366320900E-5          .0329064 2.240542698019E-6 5.195028941470E-5 -1.7979802545E-10          .0010277          .0011157 -1.57870020821E-4 3.211719227602E-4
  MQLB4LE             MONI                        77.1787307          .0000000        35.1804216        16.2562531         4.2138984        -5.3514617         1.3057792         1.9576282          .1558013          .2883563          .2938157 1.234194201799E-4         -.0371348 2.840847840832E-5 2.688777128961E-4 1.021343382029E-9          .0011410          .0058024 4.155256310556E-4          .0025568
  MQLX1LE1            MONI                        81.6354595          .0000000         8.2191397       100.0774632         1.8398488       -13.4727082         1.3479456         1.9752342          .0421665          .0176060          .1285673 2.503908203570E-4         -.0371470 2.847751045112E-5 1.170784915766E-4 2.538904973304E-9          .0029921          .0038658 4.156887341229E-4 7.062527498759E-4
  MQLX2LE             MONI                        88.4954617          .0000000        16.5809509         1.5001585         3.0685397        -2.0783980         1.4488353         2.3837418          .1008896          .4085076          .1693460 3.804273253659E-6         -.0216456 -2.07331207632E-5 1.515413476607E-4 -2.6736491650E-10 5.126618012436E-4          .0037959 2.578426502399E-4          .0028966
  MQLX1LE2            MONI                        94.4554638          .0000000         2.8988849       116.4129483        -1.4356601        16.6286608         1.7383733         2.4483422          .2895380          .0646004          .1472450 2.549370296010E-4          .0445910 -4.44768696180E-5 1.307338238496E-4 -2.71694944969E-9 -9.18904644064E-4          .0089668 7.382727007605E-5         -.0012713
  MQLA2LE             MONI                        98.9121927          .0000000        36.6189288        15.5923225        -6.1357433         6.0132265         1.8094982         2.4650067          .0711249          .0166645          .3456133 5.699763987319E-5          .0445746 -4.44860210991E-5 3.067574865627E-4 -1.00255166497E-9 -5.89899820700E-4          .0059340 7.371724882176E-5         -.0015997
  MQLA3LE             MONI                       105.2001788          .0000000         7.7495063         2.4880489         -.5481745          .1629012         1.8702710         2.7370544          .0607728          .2720477          .0641297 -1.41913305937E-4         -.0299513 7.958807489752E-6 5.641604445356E-5 4.50130300463E-11 -6.69147217852E-4          .0033000 -7.22596687379E-5 -4.00140511522E-4
  MQLA4LE             MONI                       109.4681120          .0000000        15.4757686         8.6006648        -1.2637602        -1.5964094         1.9339248         2.9236906          .0636538          .1866362         -.0634717 -1.08088221311E-4         -.0299513 7.950573355366E-6 -5.76385207642E-5 7.14684184398E-10 -9.77269348844E-4          .0057609 -7.22596687379E-5 -9.20183803106E-5
  MQLA5LE             MONI                       119.0986538          .0000000         9.8958547       210.8334448        -3.1417541        12.7068117         2.2969322         2.9604253          .3630074          .0367348         -.0824482 7.055421182785E-5         -.0035341 -6.67980330496E-7 -7.15756215241E-5 3.682278936717E-9         -.0012542          .0130408 2.876697128831E-5 -7.02741402588E-4
  MQLA6LE             MONI                       129.6316140          .0000000       155.1374009        37.2635876        20.2331513        -2.3120851         2.3352435         2.9815863          .0383114          .0211609         -.1055282 7.147745163096E-5          .0198155 1.277671766763E-5 -8.64902152470E-5 1.545642645187E-9          .0023177          .0156610 2.844909968761E-4          .0021407
  MQLA7LE             MONI                       133.7436466          .0000000        33.5362512        59.1355087         9.3654931        -3.0117068         2.3443135         2.9955331          .0090700          .0139468         -.0241881 1.237295245271E-4          .0198155 1.275724969730E-5 -1.79977437247E-5 1.926280637335E-9          .0034865          .0101322 2.844909968761E-4 9.719552092605E-4
  MQLA8LE             MONI                       143.1554475          .0000000        10.9746721         5.9218010          .3318790         -.5209253         2.7681923         3.0836486          .4238788          .0881155          .3937468 1.795444292050E-4         -.0393569 6.463573649100E-5 3.517897501862E-4 4.64851036703E-10 1.057109294038E-4         -.0034526 1.507332028154E-4 -1.34397671351E-4
  MQLA9LE             MONI                       151.6672485          .0000000        15.9379850        23.6389732        -3.5364902         3.0661960         2.8955062         3.1937316          .1273138          .1100830          .4256367 7.724423848082E-5          .1045640 3.926086821173E-6 3.807832211221E-4 1.96254523371E-10          .0041607         -.0162144 -4.62278912737E-4          .0019232
  MQLA10LE            MONI                       155.1316133          .0000000        50.5720870         7.6847507        -6.4697518         1.5431862         2.9149581         3.2350665          .0194519          .0413349          .7872345 9.000377026121E-5          .1045640 4.075913303263E-6 7.051789927597E-4 -7.0364428341E-11          .0025606         -.0184206 -4.62278912737E-4          .0035233
  MQF4E1              MONI                       159.7521773          .0000000        30.9700075         7.9757562         2.8543266         -.5820682         2.9317623         3.3473781          .0168042          .1123116          .6288590 1.820230802794E-4         -.0551373 2.240295691864E-5 5.633985492079E-4 -5.1741950471E-10 -8.56261931246E-4         -.0130937 4.575537591542E-5 1.084948138123E-4
  MQD3E1              MONI                       164.5639584          .0000000         7.9126217        17.1569401          .2381530         1.2986938         2.9850022         3.4098191          .0532399          .0624410          .3150470 2.872000429317E-4         -.0173451 -2.19099255131E-5 2.822494076842E-4 -9.7978661607E-10 4.332580525516E-4         -.0088754 -2.62505301990E-6          .0012222
  MQF2E1              MONI                       175.0138628          .0000000        14.9960550         8.1290281         1.9117309        -1.8099574         3.1569141         3.6119157          .1719119          .2020966          .3532735 1.595422569517E-4         -.0298748 7.368859866151E-5 3.147865252397E-4 -4.5175582784E-10 4.579420940438E-4 4.616951615017E-6 3.030466267899E-4          .0011083
  MQD1E1              MONI                       180.1536167          .0000000         5.0872579        28.8060747         -.7864739         3.8974334         3.2755431         3.6581932          .1186291          .0462775          .2411363 4.553223523899E-4          .0289851 -4.51604511559E-5 2.155190608314E-4 -5.0928631000E-10          .0024244         -.0043610 -2.73789303079E-4 7.012674235812E-4
  MQF2E2              MONI                       183.8933706          .0000000        15.4060600         7.5277429        -1.9752289         1.7974554         3.3448879         3.6990226          .0693448          .0408293          .3493385 2.864483837818E-4          .0289851 -4.51337950385E-5 3.129666513890E-4 -8.7820252287E-11          .0014014         -.0069768 -2.73789303079E-4          .0017243
  MQD3E2              MONI                       194.3432750          .0000000         7.8712013        17.3656193         -.2081263        -1.4629343         3.5136355         3.9228291          .1687476          .2238065          .3099673 8.550583340838E-5          .0172527 1.963525099016E-5 2.799039992805E-4 1.013902811963E-9 7.652062879512E-4         -.0089905 7.294988581299E-5 -1.95565568032E-4
  MQF4E2              MONI                       199.1550562          .0000000        30.2928889         8.9065205        -2.7728582          .5458022         3.5676379         3.9813779          .0540024          .0585488          .6196790 1.124194073833E-4          .0544264 6.883977660524E-6 5.591754146321E-4 7.55727108303E-10 9.510477244408E-4         -.0088137 -1.90458221144E-4          .0022973
  MQEAE3              MONI                       203.7756202          .0000000        49.4961224         8.6814736         5.8488709        -1.5887267         3.5849000         4.0788612          .0172621          .0974833          .7777015 1.604359149027E-4         -.0954008 3.346462968517E-5 7.029500767712E-4 5.77416115405E-10 3.435960461358E-4          .0011451 3.778129607504E-4          .0027323
  MQD5E3              MONI                       209.5270192          .0000000         7.3986202        32.7784368          .5838391         2.4555422         3.6382716         4.1288530          .0533717          .0499918          .2623924 3.189213137984E-4         -.0425111 -2.47547521307E-5 2.380960139654E-4 7.81306986334E-10          .0016217          .0025967 -5.70460692222E-5 2.207927582099E-4
  MQF6E2              MONI                       216.8388196          .0000000         8.5356603         8.2945610         -.7395530          .8907005         3.8237243         4.2018770          .1854526          .0730240          .1566394 1.285670898076E-4          .0132460 -9.62098093631E-7 1.442289775816E-4 7.91563830608E-11          .0012020         -.0045731 -5.77813993433E-5 6.409549747518E-4
  MQD5E4              MONI                       225.0506200          .0000000         8.3166350        24.2132704         -.5450732        -1.6894007         4.0045741         4.3080890          .1808498          .1062120          .2650766 -3.39037324501E-4          .0428574 -1.36151901654E-5 2.393084026969E-4 -6.6270863575E-10          .0013005         -.0159180 1.156367730503E-4         -.0010262
  MQEAE4              MONI                       230.8020191          .0000000        51.0185755         6.3048694        -5.8722136         1.0676340         4.0540249         4.3773954          .0494508          .0693064          .7851021 -1.05462875029E-4          .0962785 4.732848451503E-5 7.062933919617E-4 -5.3468673265E-10          .0020847         -.0180778 -4.80699995535E-4          .0044113
  MQF4E3              MONI                       235.4225831          .0000000        30.1907116         9.1360878         2.9205570         -.9000327         4.0710553         4.4934144          .0170304          .1160191          .6254474 5.415030466627E-5         -.0549750 3.289415759633E-5 5.617810564909E-4 -7.5875901221E-10 -5.94137112569E-4         -.0077960 1.422729531094E-4          .0010148
  MQD3E3              MONI                       240.2343642          .0000000         7.0961529        21.9167605          .3000002         1.5733922         4.1281568         4.5445968          .0571015          .0511824          .3126357 2.028199211327E-4         -.0174854 1.157973774440E-6 2.811169204834E-4 -1.05784138679E-9 4.699292930454E-4         -.0034405 4.456431205961E-5 7.509373600781E-4
  MQF2E3              MONI                       250.6842686          .0000000        15.0108974         7.1589641         1.7712653        -1.3843169         4.3186455         4.7229806          .1904888          .1783838          .3495388 1.608610342714E-4         -.0292819 5.537330162425E-5 3.130762293203E-4 1.64229230855E-11 3.596957647756E-5         -.0050798 1.041677228596E-4 -6.38787201767E-4
  MQD1E2              MONI                       255.8240225          .0000000         5.8569327        22.7726348         -.9259524         3.1726035         4.4274866         4.7788024          .1088410          .0558218          .2402283 3.759237893443E-4          .0292820 -4.39176856819E-5 2.151223023892E-4 4.43820355335E-10          .0029230         -.0111677 -3.82374309410E-4          .0016341
  MQF2E4              MONI                       259.5637764          .0000000        17.2036540         5.8480405        -2.1108606         1.3570599         4.4881893         4.8312781          .0607027          .0524757          .3495394 2.116839024738E-4          .0292820 -4.38802537972E-5 3.131037107208E-4 3.97839284913E-10          .0014943         -.0106453 -3.82374309410E-4          .0030628
  MQD3E4              MONI                       270.0136808          .0000000         6.8759212        22.3706316         -.1403429        -1.9306563         4.6605553         5.0547343          .1723660          .2234562          .3126366 1.567148948172E-4          .0174855 3.959264737099E-5 2.811523369512E-4 1.031659547839E-9 6.918646376330E-4         -.0036490 1.202386885501E-4 9.750876421528E-5
  MQF4E4              MONI                       274.8254620          .0000000        26.5906576        11.1611490        -2.4874293          .8210453         4.7226090         5.1004075          .0620537          .0456731          .6254495 2.225053851434E-4          .0549752 1.622772194276E-5 5.618448209059E-4 5.75870204594E-10 7.802224515728E-4         -.0048757 -6.77013211658E-5          .0010719
  MQEAE5              MONI                       279.4460260          .0000000        44.2284797         8.4799961         5.1396649        -1.2976627         4.7421119         5.1873683          .0195029          .0869608          .7856560 3.303953958191E-4         -.0962296 7.064025977243E-5 7.066183448137E-4 1.46637460589E-10 1.447843055969E-4         -.0022403 1.790269164897E-4 7.261458635041E-4
  MQD5E5              MONI                       285.1974250          .0000000         7.1975362        27.4749056          .4273198         2.2306597         4.7995261         5.2428288          .0574142          .0554605          .2659988 6.641420896276E-4         -.0426604 -5.07908660001E-5 2.397449218401E-4 -1.9746706278E-10          .0017396         -.0047157 -1.00034822153E-4 5.621623582084E-4
  MQF6E3              MONI                       292.5092254          .0000000         9.7179334         6.4517259         -.7724780          .6426068         4.9684796         5.3352311          .1689535          .0924023          .1591555 5.479243921170E-5          .0130967 7.814787667245E-7 1.453440474628E-4 -4.2994629353E-10          .0010057         -.0079454 -1.00750157843E-4          .0012992
  MQD5E6              MONI                       300.7210258          .0000000         7.2758110        24.7554362         -.4240144        -1.9874071         5.1500162         5.4573133          .1815365          .1220821          .2633162 -3.31798613141E-4          .0423143 -2.42509661861E-6 2.384746237387E-4 -1.26018338969E-9 2.252892400312E-4         -.0091362 6.683393738623E-5 -4.63407855682E-4
  MQEAE6              MONI                       306.4724249          .0000000        44.3582922         7.7254160        -5.1416552         1.1322140         5.2070193         5.5188155          .0570031          .0615023          .7782599 -4.59466426809E-5          .0953524 5.593970574766E-5 7.031153372150E-4 -6.7180925164E-10          .0010216         -.0087928 -1.94998878899E-4          .0021738
  MQF4E5              MONI                       311.0929889          .0000000        26.5820592        11.2339797         2.4998687         -.9334226         5.2264967         5.6101001          .0194774          .0912845          .6196838 2.021595534975E-4         -.0544288 5.377279038858E-5 5.591145016104E-4 -5.3862428099E-10 -7.64963028587E-5         -.0046301 1.145455799601E-4 3.157193393708E-4
  MQD3E5              MONI                       315.9047700          .0000000         6.8104855        23.8135621          .1481353         1.9657567         5.2888746         5.6541825          .0623779          .0440824          .3099596 4.485945970460E-4         -.0172562 -1.59557806756E-5 2.798780804638E-4 -4.9187579751E-10          .0011542         -.0054163 -2.24175220082E-5 5.437668375758E-4
  MQF2E5              MONI                       326.3546744          .0000000        16.9125263         5.9071368         2.0556199        -1.2211821         5.4648550         5.8549348          .1759804          .2007523          .3426691 -1.74499634185E-5         -.0284258 1.714543028321E-5 3.099792522351E-4 4.65080691523E-10 -8.28722210231E-4         -.0093272 -3.58292866043E-5         -.0010141
  MQD1E3              MONI                       331.4944283          .0000000         5.7033319        21.0106616         -.7740342         2.7395990         5.5679050         5.9193531          .1030500          .0644183          .2371694 6.069088362595E-5          .0293176 2.828201928460E-6 2.137651733484E-4 1.107687984866E-9          .0014016         -.0093972 -1.81471616015E-4          .0015778
  MQF2E6              MONI                       335.2341822          .0000000        15.4018698         6.1896837        -1.8216624         1.2270568         5.6331671         5.9724799          .0652621          .0531268          .3466134 7.118772896192E-5          .0293176 2.845983006411E-6 3.118360524236E-4 6.31736025910E-10 7.235854367865E-4         -.0062054 -1.81471616015E-4          .0022559
  MQT1TNE1            MONI                       345.6840866          .0000000         6.9620067        23.7156006         -.2577651        -1.8885155         5.8217009         6.1636387          .1885338          .1911588          .3150380 3.296399014846E-4          .0173298 4.781248684140E-5 2.822669321624E-4 4.22584707216E-10          .0014311         -.0071324 1.821714597733E-4 -5.54207427301E-4
  MQT2TNE1            MONI                       350.8918337          .0000000        20.4582656        30.5482080        -4.2717467         3.4396106         5.9019431         6.1914027          .0802422          .0277640          .5053295 4.686699004752E-4          .0956755 -3.61950743662E-5 4.526704753559E-4 2.43354597834E-10          .0049451         -.0212401 -4.83268453895E-4          .0021781
  MQTATNE1            MONI                       354.4092937          .0000000        47.5963764        15.6296017         4.5017134        -1.2342570         5.9179655         6.2200209          .0160224          .0286182          .7358390 3.937100343468E-4         -.0776083 5.004048908448E-5 6.600556185182E-4 -5.5956056132E-12         -.0021481         -.0254311 -1.74531951952E-4         -.0023019
  MQT3TNE1            MONI                       359.2821055          .0000000        16.5602272        27.6718627          .6123038         1.1773615         5.9473038         6.2554875          .0293384          .0354667          .3857880 5.971864618724E-4         -.0323765 -1.56972213861E-5 3.466266510197E-4 -3.0252486436E-10 -3.12874128562E-4         -.0221773 3.556856035126E-5 9.032968793078E-4
  MQT4TNE1            MONI                       367.4419758          .0000000        12.0943462        14.1417000         -.0643101          .4807394         6.0449675         6.3230578          .0976637          .0675702          .3245603 -3.50001062290E-4          .0233806 2.594401348501E-5 2.940570375042E-4 -5.8027043593E-10 -2.24511632153E-5         -.0145919 3.564764362347E-5 6.221941901279E-4
  MQTBTNE1            MONI                       371.4602122          .0000000        18.2526635         8.2124015        -1.0912248          .5229082         6.0895404         6.3823583          .0445729          .0593006          .4719822 -1.93385881672E-4          .0391270 4.130109043622E-5 4.284713372539E-4 -6.2230522441E-10 5.829977896045E-4         -.0119244 -2.26184207584E-5          .0013309
  MQT5TNE             MONI                       375.4784486          .0000000        10.1533219        15.1038367         1.0346889        -1.4406805         6.1335737         6.4457333          .0440333          .0633750          .3792908 -1.16673638907E-4         -.0340401 1.531716005573E-5 3.446579221657E-4 -9.7640445038E-10         -.0011154         -.0091014 2.755336042852E-6 -4.31361357936E-4
  MQTBTNE2            MONI                       380.6966849          .0000000        16.7215695         8.9068995         1.1005853         -.6408765         6.1999282         6.5182182          .0663545          .0724849          .4693254 5.439436650329E-5         -.0393814 3.926662888724E-5 4.272166200028E-4 -7.2222235025E-10 -3.65380052838E-4         -.0058067 9.662243855022E-5 1.501459584688E-4
  MQT4TNE2            MONI                       384.7149213          .0000000        10.6039090        15.7496219          .0923048         -.5361911         6.2498282         6.5719502          .0499000          .0537319          .3207852 2.069473747381E-4         -.0237990 3.062238034137E-5 2.922745362115E-4 -8.0482589637E-10 2.627740830134E-4         -.0052957 9.555170792973E-5 6.829832188230E-7
  MQT3TNE2            MONI                       392.8747916          .0000000        15.4159956        29.8214147         -.6827805        -1.1883445         6.3598232         6.6332994          .1099951          .0613492          .3786052 -4.91648996604E-5          .0319581 1.135175093760E-5 3.432351869946E-4 -7.1226633598E-10          .0010408         -.0137594 9.523439016975E-5 -7.72677569564E-4
  MQTATNE2            MONI                       397.7476034          .0000000        46.4932960        16.1917677        -4.5308752         1.3822482         6.3906071         6.6668361          .0307839          .0335367          .7230845 2.507214893127E-5          .0763601 1.596689117343E-5 6.540326979134E-4 -3.2981028276E-10          .0022857         -.0212903 -1.10963125684E-4          .0012551
  MQT2TNE2            MONI                       401.2650634          .0000000        20.5439353        30.4740413         4.1520570        -3.3233572         6.4067852         6.6949822          .0161781          .0281461          .4968783 1.036829174274E-4         -.0939274 2.409729094556E-5 4.486802010565E-4 -2.1194456752E-10         -.0038936         -.0217202 -4.40063234675E-4         -.0025849
  MQT1TNE2            MONI                       406.4728105          .0000000         7.8184760        22.7950294          .2116740         1.9137844         6.4819492         6.7233420          .0751640          .0283598          .3106235 1.477514764531E-4         -.0168494 1.455676161050E-6 2.801687819749E-4 3.20574514794E-11 -2.76198125046E-4         -.0139075 5.519861775609E-5 9.466598830655E-4
  MQF2E7              MONI                       416.9227149          .0000000        15.2185009         5.9632776         1.9382300        -1.2981245         6.6531318         6.9332487          .1711826          .2099067          .3494058 -1.74524514808E-4         -.0290955 2.097076279113E-6 3.130651790361E-4 6.04513032958E-10         -.0010942         -.0070696 -7.42126460131E-5 -9.42146511245E-4
  MQD1E4              MONI                       422.0624688          .0000000         5.1032340        22.1562889         -.7744161         2.8492228         6.7704598         6.9955734          .1173280          .0623247          .2411745 -1.35199102229E-4          .0296524 4.241574504794E-5 2.156058286075E-4 1.179031688998E-9 -2.34169563561E-5         -.0045183 1.147123324343E-4 5.163782970201E-4
  MQF2E8              MONI                       425.8022227          .0000000        15.2665380         6.6099392        -1.9456696         1.3115701         6.8400259         7.0455285          .0695661          .0499551          .3518688 2.324337424927E-5          .0296524 4.240443857183E-5 3.142582724486E-4 5.79184556452E-10 4.051931876389E-4         -.0041029 1.147123324343E-4 8.776815272688E-5
  MQD3E6              MONI                       436.2521271          .0000000         7.8137105        22.5708069         -.2082232        -1.7370940         7.0108360         7.2332457          .1708101          .1877172          .3137976 -1.74938994283E-4          .0168995 -5.30625318894E-6 2.817046388977E-4 -1.0684704214E-10 2.004247137596E-4         -.0141038 5.463935623446E-5         -.0013193
  MQF4E6              MONI                       441.0639082          .0000000        30.1515915        10.0068197        -2.7657859          .9060602         7.0651767         7.2813390          .0543407          .0480934          .6244285 -7.52621660734E-5          .0545602 2.195654472186E-5 5.613931582031E-4 -3.0608165185E-10          .0015157         -.0187157 -8.06719889415E-5          .0013301
  MQEAE7              MONI                       445.6844722          .0000000        49.7206254         6.8344887         5.8287765        -1.0756246         7.0824471         7.3859661          .0172705          .1046270          .7856147 2.698429219233E-5         -.0959320 2.432734184363E-5 7.065866611588E-4 -5.7536231239E-10         -.0021515         -.0179196 -1.70543174797E-4         -.0016557
  MQD5E7              MONI                       451.4358713          .0000000         7.6410549        24.0648851          .5685858         1.7910779         7.1348096         7.4525750          .0523624          .0666090          .2678262 1.496709960091E-4         -.0420892 -2.14924880880E-6 2.405353517262E-4 -1.23918014488E-9 -9.38715944558E-4         -.0096339 1.530224929266E-4          .0010312
  MQF6E4              MONI                       458.7476717          .0000000         8.5715850         7.1886311         -.6960191          .5154179         7.3138668         7.5462605          .1790572          .0936855          .1651525 -1.91224647243E-5          .0136679 2.441938429915E-5 1.479542289331E-4 -6.0255351642E-10 1.805712520831E-4         -.0034035 1.532212119023E-4 -8.46051373557E-5
  MQD5E8              MONI                       466.9594721          .0000000         8.0127279        30.3915488         -.5528908        -2.3569886         7.5006682         7.6473682          .1868014          .1011077          .2662042 -4.08218256005E-4          .0418799 -3.54955933485E-5 2.397353581678E-4 -6.1017220499E-10 2.596574340632E-4         -.0113223 7.502240654598E-5         -.0013218
  MQEAE8              MONI                       472.7108711          .0000000        50.3370148         8.5899682        -5.8382272         1.4605300         7.5514323         7.6996426          .0507641          .0522744          .7811425 -2.26274932019E-4          .0954016 3.969962285460E-5 7.043805777907E-4 -9.0934379197E-11          .0019352         -.0182079 -1.22693764495E-4          .0014160
  MQF4E7              MONI                       477.3314352          .0000000        30.1102638         9.8373404         2.8255599         -.6446542         7.5686081         7.7922764          .0171758          .0926338          .6209401 -1.96513983599E-4         -.0542355 1.609928475120E-6 5.596730346495E-4 3.53337252438E-10         -.0019444         -.0186248 -1.26654642535E-4         -.0014735
  MQD3E7              MONI                       482.1432163          .0000000         7.4955349        19.2240988          .2469139         1.6547945         7.6241780         7.8449978          .0555699          .0527214          .3121474 -1.95860174119E-4         -.0167709 3.132220537415E-5 2.808920213371E-4 7.91680686195E-10         -.0012419         -.0113004 1.535845960579E-4 9.898990480950E-4
  MQF2E9              MONI                       492.5931207          .0000000        14.9771472         6.8745892         1.8449582        -1.6044823         7.8043888         8.0653050          .1802108          .2203072          .3495565 -4.96620511399E-5         -.0292845 2.290438986146E-5 3.132124085455E-4 5.47998826920E-10 -5.42998871729E-4         -.0047081 -5.00525885650E-5         -.0013662
  MQD1E5              MONI                       497.7328746          .0000000         5.4228340        26.3417408         -.8468250         3.4080457         7.9185473         8.1181569          .1141585          .0528519          .2402338 5.934805280481E-5          .0292810 1.018856818164E-5 2.152098635320E-4 7.72652759558E-10          .0011751         -.0077369 -3.87358160225E-5 6.858247666768E-4
  MQF2E10             MONI                       501.4726285          .0000000        16.1715318         7.5597469        -2.0299342         1.6187283         7.9838671         8.1608057          .0653198          .0426488          .3495413 9.731615002951E-5          .0292810 1.019236148858E-5 3.132256356950E-4 2.50232705551E-10          .0010304         -.0090242 -3.87358160225E-5 8.305569270485E-4
