@ TYPE       %05s      "TWISS"
@ SEQUENCE   %05s      "SuperKEKB-HER"
@ PARTICLE   %05s      "ELECTRON"
@ OpticsFile %s       optics$file
@ PC         %le               7.0072900
@ PBUNCH     %le       2.268367489561E10
@ EX         %le       4.540137131516E-9
@ EY         %le       1.13109822909E-13
@ ALFA       %le       4.540768482944E-4
@ Q1         %le              45.5420000
@ Q2         %le              43.6090000
@ DATETIME   %08s     "11/12/2019 15:19:22"
* NAME                TYPENAME                             S                 L              BETX              BETY              ALFX              ALFY               MUX               MUY          DeltaMUX          DeltaMUY                DX                DY               DPX               DPY                 X                PX                 Y                PY               R11               R12               R21               R22
$ %s                  %s                                 %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
  MQS4NE1             MONI                       628.6782468          .0000000        29.1247192         9.9772910         2.7059328         -.7794129         9.8840926        10.0507129          .0178308          .0981591          .6226160 7.61293674436E-13         -.0544983 7.87382327004E-14 2.12274724679E-15 -1.2892819669E-16 2.91556877696E-16 1.32143608202E-17 -3.7941112558E-12 -5.9544510585E-11 -3.4243859617E-13 -5.5530817049E-12
  MQSBNE1             MONI                       632.7116843          .0000000         7.1239105        19.7434347          .1518948         2.8004989         9.9334257        10.0927323          .0493331          .0420194          .3079627 1.10432285368E-12         -.0133042 -1.5756062153E-13 1.29987534483E-15 5.88369190282E-17 3.60904390162E-16 -6.3174977530E-17 1.94938827089E-12 -5.0617350384E-11 -2.7305135387E-13 7.43813197941E-12
  MQS3NE1             MONI                       635.2613416          .0000000         7.2829307         8.3744012         -.2142641         1.6585449         9.9910104        10.1245012          .0575847          .0317689          .2740414 7.02758337788E-13         -.0133042 -1.5756062153E-13 1.44988932552E-15 5.88369190282E-17 1.99829846903E-16 -6.3174977530E-17 1.25320089053E-12 -3.4847895622E-11 -2.7305135387E-13 8.13431935977E-12
  MQS2NE1             MONI                       643.6320420          .0000000         7.9593141        12.8553157        -1.0471387        -1.0205480        10.2576613        10.2975793          .2666510          .1730781          .0146677 -2.8184573895E-14         -.0031262 1.63755212667E-14 -2.6986043465E-17 -1.9428902931E-16 -1.0175181900E-16 -3.3982622572E-17 -1.0554750394E-12 -8.3363844440E-13 4.00826332923E-13 -3.2641584288E-13
  MQR7NE1             MONI                       648.8994305          .0000000        10.6099495        61.4331437         -.4428616        -6.7937294        10.3484714        10.3293747          .0908101          .0317955 -4.5416376619E-14 2.70953748125E-14 -1.0157066160E-13 7.87024692539E-15 -9.7381477136E-16 -1.7824283716E-16 -3.6247986195E-16 -5.0981527857E-17 -4.4632070907E-14 -3.2217958774E-12 1.89771765529E-13 -1.5070321765E-12
  MQR6NE1             MONI                       655.0520212          .0000000        53.1897167        20.1806012         4.1727283         -.5324851        10.3893710        10.3573736          .0408996          .0279989 -6.9833130794E-13 4.51948951788E-14 1.19772193531E-14 9.40540453413E-15 -2.9395625554E-15 1.81591541437E-16 -2.7169153122E-16 -2.4084241995E-17 -1.6423441855E-12 -2.4140214555E-11 -4.0795735203E-13 -6.4096466254E-12
  MQR5NE1             MONI                       668.4924054          .0000000         4.1064930        38.9087507         -.9175392         3.5451347        10.6701407        10.4303589          .2807697          .0729853 -5.8615943201E-13 1.58399131008E-13 -5.4702421409E-14 -9.8539956600E-15 -5.5400394382E-16 1.05302825407E-16 -5.4810139312E-16 4.33083057685E-17 -4.3748043253E-12 -1.4989661967E-11 2.71616025665E-13 7.75523725979E-13
  MQR4NE1             MONI                       677.9182054          .0000000        49.6847500         3.8304286         3.2119226         -.2637357        10.7716887        10.5920216          .1015481          .1616627 -9.8974490139E-13 7.32637485731E-14 1.06119647690E-13 1.67691290490E-15 4.01136080410E-16 5.00728331437E-17 -1.5942980217E-16 1.60417218949E-17 -6.4804607067E-13 9.68127096173E-12 -6.5861065392E-14 -6.3342778771E-14
  MQR3NE1             MONI                       687.3440054          .0000000        11.7964279        27.2460000         -.6213514         1.7078980        10.8422131        10.7485342          .0705244          .1565126 1.07691419515E-15 7.95139652651E-14 9.56678612655E-14 -1.1640870403E-14 9.65513585791E-16 1.84669977484E-16 -5.8908811481E-18 1.89739720095E-17 -4.0351916290E-12 2.08212860791E-11 5.20235267772E-13 -2.8525622216E-12
  MQR2NE1             MONI                       696.7698054          .0000000        28.8232830         9.2517301         1.9137338         -.6740765        10.9206195        10.8589100          .0784064          .1103758 8.33905575444E-13 -3.2132964221E-14 -1.4145100321E-15 -1.4332715246E-14 2.49675106569E-15 -1.1511120097E-16 1.86181350843E-16 3.83545790246E-17 -7.5512829284E-13 -1.3739493042E-11 -3.9787728089E-13 -8.1380873279E-12
  MQDRNE1             MONI                       706.1956054          .0000000         8.5241435        30.1975747         -.6155022         1.9357433        11.0333751        10.9457448          .1127556          .0868348 8.95666990585E-13 -1.5392431857E-13 1.05445598928E-13 5.21235683409E-15 1.54774226350E-15 7.88567255273E-17 5.02548098425E-16 -2.6265773582E-17 1.96909029624E-12 -4.8390233493E-11 -3.8921121525E-14 1.30114399632E-12
  MQFRNE1             MONI                       715.6214054          .0000000        28.8232896         9.2516570         1.9137357         -.6740535        11.1263809        11.0505335          .0930057          .1047887 1.72577961733E-12 -1.1474907506E-13 -1.2756468272E-13 -9.3649399785E-15 2.08928084771E-15 -2.0811540761E-16 2.80857848725E-16 1.05672541234E-17 -5.2933849731E-12 -5.1186176744E-11 -4.9492432555E-13 -4.9140487596E-12
  MQDRNE2             MONI                       725.0472054          .0000000         8.5241317        30.1969921         -.6155009         1.9357071        11.2391365        11.1373697          .1127557          .0868361 5.82372485517E-13 -1.8598471862E-13 -4.7629728668E-14 1.50159799413E-14 1.55002476409E-16 -1.7243810986E-16 3.47909901819E-16 -3.5703809587E-17 -7.8517097164E-12 -4.3349715196E-12 6.09936651794E-13 2.50313654792E-13
  MQFRNE2             MONI                       734.4730054          .0000000        28.8232621         9.2516020         1.9137328         -.6740679        11.3321424        11.2421599          .0930059          .1047902 1.19062286999E-13 -4.9423323686E-14 -6.9177280538E-14 7.64395942281E-15 -1.3501806521E-15 9.00146359884E-19 1.52570821325E-17 -3.0775474075E-17 3.26541484769E-15 1.83141339812E-11 -3.7477871171E-14 -2.3601580602E-12
  MQDRNE3             MONI                       743.8988054          .0000000         8.5241397        30.1974018         -.6155026         1.9357196        11.4448981        11.3289957          .1127557          .0868358 -5.7563207317E-13 2.14537909609E-14 -1.3206966927E-13 5.46282078183E-15 -1.4626789013E-15 -1.7348853875E-16 -2.5301821789E-16 6.58088103276E-19 -1.9825161982E-13 -8.1573551516E-13 2.75398728259E-13 -2.2900964730E-12
  MQFRNE3             MONI                       753.3246054          .0000000        28.8233022         9.2517568         1.9137359         -.6740695        11.5379038        11.4337841          .0930057          .1047884 -1.6642411183E-12 7.93418567122E-14 8.96036166541E-14 1.47657832072E-14 -2.8302425956E-15 2.08609396340E-16 -2.6991507917E-16 -3.2640211315E-17 -3.4332588270E-12 -4.4588394171E-11 -7.2196960420E-13 -9.5740329543E-12
  MQDRNE4             MONI                       762.7504054          .0000000         8.5241379        30.1973757         -.6155010         1.9357372        11.6506594        11.5206191          .1127556          .0868350 -9.0239003367E-13 2.00701058150E-13 -2.5336850675E-14 -1.1096160252E-14 -9.5770181417E-16 7.72298347989E-17 -5.2938103947E-16 3.61758072073E-17 -3.9631562290E-12 -3.9058991681E-11 2.14223401145E-13 1.94004014482E-12
  MQFRNE4             MONI                       772.1762054          .0000000        28.8232615         9.2515819         1.9137335         -.6740527        11.7436652        11.6254087          .0930058          .1047896 -1.0403447460E-12 1.05613663273E-13 1.18937917890E-13 2.85989370906E-15 -2.0302002319E-16 1.13582002897E-16 -2.0884708089E-16 7.36507963841E-18 -2.6758473653E-12 -2.2661465821E-12 -1.2548677571E-13 -3.5990068011E-13
  MQDRNE5             MONI                       781.6020054          .0000000         8.5241330        30.1970047         -.6155020         1.9356985        11.8564210        11.7122452          .1127557          .0868365 7.77156976248E-14 1.21090508020E-13 1.18382567854E-13 -1.3325351970E-14 9.37104483474E-16 2.15871277157E-16 -1.2666740429E-16 2.52881261419E-17 -6.8542838707E-12 3.03440155668E-11 6.89501753326E-13 -3.1514480874E-12
  MQFRNE5             MONI                       791.0278054          .0000000        28.8232905         9.2516869         1.9137344         -.6740760        11.9494268        11.8170348          .0930058          .1047897 1.09274173383E-12 -4.1467860166E-15 -2.4012236446E-14 -1.2695066062E-14 2.71882782230E-15 -1.4627705639E-16 1.20124610802E-16 3.79226348176E-17 1.75024603420E-13 4.69133791371E-12 -4.2433459814E-13 -7.4962554060E-12
  MQDRNE6             MONI                       800.4536054          .0000000         8.5241432        30.1975820         -.6155019         1.9357384        12.0621823        11.9038699          .1127556          .0868350 9.47677767124E-13 -1.1418770227E-13 9.09114510713E-14 1.60592747479E-15 1.47197268226E-15 4.12375410977E-17 4.38531937175E-16 -1.8038516311E-17 3.81760252595E-13 -3.0304832242E-11 2.35827065388E-14 -9.4305539802E-14
  MQR2NE2             MONI                       809.8794054          .0000000        29.3386809         9.0916567         1.5643811         -.5541000        12.1551487        12.0087919          .0929663          .1049220 1.66249836685E-12 -1.0735680457E-13 -1.1155898533E-13 -1.0544374075E-14 1.71075146424E-15 -1.7179943063E-16 2.92427813613E-16 1.61214629018E-17 -3.9423670020E-12 -3.6737666124E-11 -4.5206778442E-13 -4.3848234271E-12
  MQR3NE2             MONI                       819.3052054          .0000000        12.7993860        26.0497451        -1.3839263         2.5047504        12.2451161        12.1019656          .0899674          .0931737 6.91190371686E-13 -1.8557942535E-13 -4.6334365461E-16 1.97389731373E-14 1.17755715088E-16 -1.3757566910E-16 3.98101491645E-16 -4.9615541502E-17 -6.4172082159E-12 -1.4438774408E-12 6.64317663150E-13 4.37145592171E-14
  MQR4NE2             MONI                       828.7310054          .0000000        47.7257228         4.4654677         4.5173371         -.7464354        12.3010463        12.3079423          .0559302          .2059767 6.14401620619E-13 -8.0363801489E-16 -1.0442032166E-13 1.76508325013E-14 -1.0653118679E-15 2.61115138932E-17 -7.2613649753E-17 -5.5123936653E-17 -9.8736047143E-14 9.71918697613E-13 -1.9910903253E-13 -4.9136063397E-12
  MQR5NE2             MONI                       838.1568054          .0000000         2.8889849        42.2237863         -.0049400         1.2982858        12.4672050        12.4174506          .1661587          .1095083 -3.9380406751E-13 1.53613027343E-13 -1.4047149192E-13 -2.5948563431E-16 -8.9022622335E-16 -7.5789229799E-17 -5.4732012104E-16 9.38842706283E-18 1.33917556738E-12 -2.6954060430E-11 3.42978643003E-14 -1.8354490195E-13
  MQR6NE2             MONI                       850.1971896          .0000000        53.1897186        20.1806012        -4.1727285          .5324851        12.6789831        12.4851179          .2117781          .0676673 -2.0842222668E-12 1.50375680345E-13 -1.4047149192E-13 -2.5948563431E-16 -1.8027576677E-15 -7.5789229799E-17 -4.3427985225E-16 9.38842706283E-18 1.75213503051E-12 -5.0260390490E-11 3.42978643003E-14 -5.9650436508E-13
  MQR7NE2             MONI                       856.3497802          .0000000        10.6099498        61.4331437          .4428616         6.7937294        12.7198827        12.5131168          .0408996          .0279989 -7.6278700455E-13 2.81459910806E-13 1.03680416117E-13 -2.9819930892E-14 -3.8241346418E-16 1.77385707845E-16 -7.5877585342E-16 8.49012886185E-17 -1.0850929634E-11 -1.7074184750E-11 1.12090758785E-12 1.70122892746E-12
  MQS2NE2             MONI                       860.7171688          .0000000         8.8919925        16.7312619         -.0495002         3.4415123        12.7941065        12.5348652          .0742238          .0217484          .0109945 1.67199418787E-13          .0050000 -3.3469178511E-14 3.92004168265E-16 1.77375475419E-16 -3.8796675206E-16 8.49061443470E-17 -5.9553147333E-12 1.63651185918E-11 1.12097873579E-12 -3.1943945477E-12
  MQS3NE2             MONI                       869.9878691          .0000000         7.2829309         8.3744012          .2142640        -1.6585449        13.0773438        12.7179904          .2832372          .1831252          .2740414 8.97120774779E-13          .0133042 4.19029186184E-14 1.30803978910E-15 -1.2620916783E-16 -5.6808494541E-17 2.16167385965E-17 2.05621545018E-12 2.08552903927E-11 9.12372091156E-14 1.25544397275E-12
  MQSBNE2             MONI                       872.5375264          .0000000         7.1239108        19.7434347         -.1518948        -2.8004989        13.1349284        12.7497592          .0575847          .0317689          .3079627 1.00390374226E-12          .0133042 4.19029186184E-14 9.86249661771E-16 -1.2620916783E-16 -1.6932189631E-18 2.16167385965E-17 2.28883906733E-12 1.82204870358E-11 9.12372091156E-14 1.02282035560E-12
  MQS4NE2             MONI                       876.5709640          .0000000        29.1247202         9.9772910        -2.7059329          .7794129        13.1842615        12.7917787          .0493331          .0420194          .6226160 3.20776892333E-13          .0544983 -1.8020082981E-13 1.25219812300E-15 2.61054875539E-17 7.88913752556E-17 2.35495930895E-17 -3.1353215854E-13 9.28279765237E-12 5.02018537576E-14 -3.6509762138E-12
  MQEAE13             MONI                       881.1975280          .0000000        48.5050158         7.6858431         5.6463305        -1.2526734        13.2020923        12.8899378          .0178308          .0981591          .7843883 -5.5624890726E-13         -.0957384 -2.5603911686E-13 1.22667407209E-15 -2.1600122883E-16 2.06975907617E-16 5.61392803693E-17 -1.4841881914E-12 -6.8929986776E-12 -8.2375262889E-13 -4.2833212610E-12
  MQD5E13             MONI                       886.9489271          .0000000         7.6607158        26.9249766          .5245026         2.0631561        13.2551151        12.9489938          .0530228          .0590561          .2666596 -1.8331607543E-12         -.0420985 7.21736600254E-14 -7.9943259696E-19 -1.9483773578E-16 4.77899791281E-16 -3.0680638217E-17 -5.7040946709E-12 3.82865760228E-12 2.03388270660E-13 -2.5557659658E-13
  MQF6E7              MONI                       894.2607275          .0000000         8.8850270         7.1496356         -.6920158          .6371258        13.4283400        13.0373014          .1732249          .0883075          .1637333 -3.4008415978E-13          .0136586 1.68952956456E-14 -1.4218849191E-15 -1.9428902931E-16 2.52729196447E-16 -3.0871223770E-17 -4.2065389778E-12 3.26977780294E-11 2.05971477644E-13 -1.7624760686E-12
  MQD5E14             MONI                       902.4725278          .0000000         7.6607159        26.9249766         -.5245026        -2.0631561        13.6172047        13.1463419          .1888647          .1090406          .2666596 2.34491490969E-12          .0420985 1.40785818871E-13 -1.1327691421E-15 4.85722573274E-17 3.06467025822E-16 8.62559811784E-18 2.28828724050E-12 4.50125778261E-11 1.24857886132E-13 2.75283865288E-12
  MQEAE14             MONI                       908.2239269          .0000000        48.5050159         7.6858431        -5.6463305         1.2526734        13.6702275        13.2053980          .0530228          .0590561          .7843883 9.64914771325E-13          .0957384 -2.8418197510E-13 -1.8985389503E-15 -1.5441705829E-16 7.50940167606E-17 -4.5880491961E-17 -2.4816416306E-12 3.10304613896E-11 6.74769307538E-13 -8.7109729808E-12
  MQF4E11             MONI                       912.8444909          .0000000        29.1572017         9.9679438         2.7076473         -.7784462        13.6880255        13.3034613          .0177980          .0980633          .6229429 2.55021364565E-13         -.0544983 -1.3475296389E-13 -1.1833300160E-15 2.00868604025E-16 -1.0037308320E-16 -3.6904827259E-17 1.00991410110E-12 6.86245886538E-12 -4.3449962198E-13 -2.2804610601E-12
  MQD3E11             MONI                       917.6562721          .0000000         7.4403317        20.9498176          .2028380         1.7084092        13.7448111        13.3535857          .0567857          .0501243          .3120997 -3.4065997633E-13         -.0170657 -7.9142056822E-14 -9.2079515739E-17 1.99332400403E-16 -2.6846551756E-16 4.98104000984E-18 -1.1673856475E-12 1.66673830298E-12 -2.7472538603E-13 -1.8911546330E-13
  MQF2E13             MONI                       928.1061765          .0000000        15.5592214         6.6593999         1.9371572        -1.4349155        13.9202394        13.5569703          .1754283          .2033846          .3463386 2.02036550975E-13         -.0289960 3.95404430898E-14 1.82051857681E-15 -1.5856252987E-16 -2.3494842319E-16 -3.7524273624E-17 3.79958769568E-12 4.16869154432E-11 8.71872967735E-13 9.74434964150E-12
  MQD1E7              MONI                       933.2459304          .0000000         5.3422016        23.8161932         -.7948461         3.1527643        14.0329467        13.6136443          .1127072          .0566740          .2379008 3.40673679827E-13          .0289960 -5.2693212934E-14 1.21407197182E-15 1.39026812926E-16 -3.5892523454E-16 6.05107798817E-17 -5.3727085494E-12 5.00761779067E-11 7.46089567796E-13 -7.0802519620E-12
  MQF2E14             MONI                       936.9856843          .0000000        15.5592219         6.6593999        -1.9371573         1.4349155        14.1002161        13.6616297          .0672694          .0479854          .3463386 1.43387735657E-13          .0289960 -5.2693212934E-14 1.73399803812E-15 1.39026812926E-16 -1.3262980929E-16 6.05107798817E-17 -2.5825171760E-12 3.32557566849E-11 7.46089567796E-13 -9.8704433354E-12
  MQD3E12             MONI                       947.4355886          .0000000         7.4403317        20.9498176         -.2028379        -1.7084092        14.2756444        13.8650143          .1754283          .2033846          .3120997 -5.5754946573E-13          .0170657 -1.6068311007E-13 -1.8401817988E-16 -1.9775847626E-16 2.93193239202E-16 3.98579393621E-17 -1.8008071096E-12 4.07900587230E-12 -5.1756172756E-13 7.95460490912E-13
  MQF4E12             MONI                       952.2473698          .0000000        29.1572009         9.9679438        -2.7076472          .7784462        14.3324301        13.9151387          .0567857          .0501243          .6229429 -8.8137148691E-13          .0544983 -7.8027703121E-14 -1.3328783473E-15 -2.1064464588E-16 2.63683631745E-16 -4.8929832608E-18 -3.2835272500E-12 2.27520977278E-11 -2.6035559310E-13 1.59735679840E-12
  MQEAE15             MONI                       956.8679338          .0000000        48.5050144         7.6858431         5.6463303        -1.2526734        14.3502281        14.0132020          .0177980          .0980633          .7843883 -1.3744597245E-12         -.0957384 -3.0231193772E-13 -2.0729654578E-15 1.78333190722E-16 2.68373224745E-16 4.09223084367E-17 4.55127784010E-12 5.06173529820E-11 9.58823938379E-13 1.08137912381E-11
  MQD5E15             MONI                       962.6193329          .0000000         7.6607156        26.9249766          .5245025         2.0631561        14.4032509        14.0722581          .0530228          .0590561          .2666596 -2.8060460277E-12         -.0420985 2.10698527787E-13 -1.1755096805E-15 -3.4098631812E-17 4.53422499695E-16 -4.2912007546E-17 -1.0402037389E-12 5.56040548267E-11 6.66150621499E-14 -4.2179297159E-12
  MQF6E8              MONI                       969.9311333          .0000000         8.8850273         7.1496356         -.6920158          .6371258        14.5764758        14.1605656          .1732249          .0883075          .1637333 2.26866351820E-13          .0136586 -3.8178531321E-14 -1.4296181009E-15 -3.4694469520E-17 1.38895062125E-16 -4.3066683524E-17 -5.5129678497E-13 2.86965656352E-11 6.70302051825E-14 -4.7287807682E-12
  MQD5E16             MONI                       978.1429336          .0000000         7.6607158        26.9249766         -.5245025        -2.0631561        14.7653405        14.2696062          .1888647          .1090406          .2666596 7.95365292987E-13          .0420985 -5.1376512660E-15 9.13438793632E-17 1.97758476261E-16 -6.0717546951E-17 -2.3232753725E-17 3.24532059717E-12 -8.2631497253E-13 -7.1106943624E-14 2.28694288946E-13
  MQEAE16             MONI                       983.8943327          .0000000        48.5050146         7.6858431        -5.6463303         1.2526734        14.8183633        14.3286622          .0530228          .0590561          .7843883 5.13768016650E-14          .0957384 -1.4368426666E-13 1.42442642418E-15 2.36185418272E-16 -1.2715070754E-16 -1.0155413107E-17 -2.6229834478E-13 2.49261913576E-12 -7.6430108980E-13 4.65760456372E-12
  MQF4E13             MONI                       988.5148967          .0000000        29.1572008         9.9679438         2.7076473         -.7784462        14.8361613        14.4267256          .0177980          .0980633          .6229429 -6.3652967833E-13         -.0544983 -1.5007898454E-13 1.39281766167E-15 -4.3370708722E-17 -2.7436802668E-16 -3.5160391020E-17 1.12274866545E-12 2.60302016945E-11 2.05291688326E-13 5.36401995434E-12
  MQD3E13             MONI                       993.3266779          .0000000         7.4403315        20.9498176          .2028379         1.7084092        14.8929469        14.4768499          .0567857          .0501243          .3120997 -1.3265396277E-12         -.0170657 5.59757568481E-14 1.10154656414E-15 9.64118572739E-17 -4.3967156289E-16 3.27281116131E-17 -2.6714257618E-12 3.76367735223E-11 1.09375587950E-13 -1.7949940989E-12
  MQF2E15             MONI                      1003.7765823          .0000000        15.5592218         6.6593999         1.9371573        -1.4349155        15.0683752        14.6802345          .1754283          .2033846          .3463386 9.07066775306E-13         -.0289960 8.81070106146E-14 1.93843454895E-15 -2.9282525304E-16 -1.0692261087E-16 1.09988159747E-17 5.34519851542E-12 3.48702007316E-11 5.58590938636E-13 3.78117057880E-12
  MQD1E8              MONI                      1008.9163362          .0000000         5.3422017        23.8161932         -.7948461         3.1527643        15.1810824        14.7369085          .1127072          .0566740          .2379008 1.13643573057E-12          .0289960 -2.2874411993E-13 5.57423955129E-16 -1.2209642786E-16 -4.0080645254E-17 2.51352036899E-17 2.88008524412E-12 1.30089695690E-11 -5.9492218253E-13 -2.4327041623E-12
  MQF2E16             MONI                      1012.6560901          .0000000        15.5592218         6.6593999        -1.9371573         1.4349155        15.2483519        14.7848940          .0672694          .0479854          .3463386 2.80895015752E-13          .0289960 -2.2874411993E-13 1.00813362469E-16 -1.2209642786E-16 5.39188308552E-17 2.51352036899E-17 6.55222689853E-13 1.46088307059E-12 -5.9492218253E-13 -2.0784160806E-13
  MQD3E14             MONI                      1023.1059944          .0000000         7.4403315        20.9498176         -.2028379        -1.7084092        15.4237802        14.9882786          .1754283          .2033846          .3120997 -6.5265983111E-13          .0170657 -7.6301682543E-14 -1.2729641724E-15 -1.3183898417E-16 4.43237233000E-16 3.77572655118E-17 -4.0172214868E-12 4.43079848732E-11 -4.6142304021E-13 4.92037010967E-12
  MQF4E14             MONI                      1027.9177756          .0000000        29.1572009         9.9679438        -2.7076473          .7784462        15.4805659        15.0384029          .0567857          .0501243          .6229429 -5.3120160311E-13          .0544983 2.36805731720E-14 -2.8609546559E-15 -2.8147062030E-16 2.97916963006E-16 -3.0544370301E-17 -7.3560863924E-12 7.64967182430E-11 3.76451739381E-13 -4.0069957890E-12
  MQEAE17             MONI                      1032.5383396          .0000000        48.5050147         7.6858431         5.6463303        -1.2526734        15.4983639        15.1364662          .0177980          .0980633          .7843883 -4.7059236575E-13         -.0957384 -5.8173666923E-14 -3.7332669639E-15 4.30901581729E-16 1.76677748326E-16 2.36131430168E-18 9.78162534497E-12 8.41180365215E-11 1.10427185678E-12 9.57280429106E-12
  MQD5E17             MONI                      1038.2897387          .0000000         7.6607158        26.9249766          .5245025         2.0631561        15.5513867        15.1955223          .0530228          .0590561          .2666596 -7.2421395886E-13         -.0420985 7.65816584427E-14 -1.4252516410E-15 1.52171910787E-16 1.70291546958E-16 -3.0664336098E-17 5.22085764841E-12 4.73896530708E-11 -5.8608440467E-13 -5.1765310855E-12
  MQF6E9              MONI                      1045.6015391          .0000000         8.8850273         7.1496356         -.6920158          .6371258        15.7246116        15.2838298          .1732249          .0883075          .1637333 1.76778185212E-13          .0136586 -9.3486911990E-14 -3.0685380095E-16 1.52655665886E-16 -5.4171391631E-17 -3.0694867999E-17 9.26960135030E-13 2.68688175229E-12 -5.8769114598E-13 -8.9610102294E-13
  MQD5E18             MONI                      1053.8133394          .0000000         7.6607156        26.9249766         -.5245025        -2.0631561        15.9134763        15.3928704          .1888647          .1090406          .2666596 2.76401173359E-13          .0420985 3.29958816577E-14 1.24269037920E-15 1.90819582357E-16 -3.9326595627E-16 -4.1838042887E-17 -3.0980008479E-12 2.36917805764E-11 -5.2530180664E-13 3.77563935778E-12
  MQEAE18             MONI                      1059.5647385          .0000000        48.5050144         7.6858431        -5.6463303         1.2526734        15.9664991        15.4519265          .0530228          .0590561          .7843883 1.99111814703E-13          .0957384 -1.8834966237E-14 3.62157380550E-15 4.40205656442E-16 -2.5686264830E-16 3.13627941922E-17 -7.4268357200E-12 6.20522790602E-11 2.21011586903E-13 -1.9473534111E-12
  MQF4E15             MONI                      1064.1853025          .0000000        29.1572009         9.9679438         2.7076472         -.7784462        15.9842971        15.5499898          .0177980          .0980633          .6229429 2.53960319835E-13         -.0544983 1.64409011736E-14 2.86851026333E-15 -2.5325043453E-16 -2.9185045777E-16 -1.3358803072E-17 7.03187512677E-12 7.78785491772E-11 6.67973814253E-13 7.49434697540E-12
  MQD3E15             MONI                      1068.9970837          .0000000         7.4403317        20.9498176          .2028379         1.7084092        16.0410827        15.6001142          .0567857          .0501243          .3120997 3.34942092639E-13         -.0170657 -3.4991469710E-14 1.42532565502E-15 -8.2524029653E-17 -3.6006813245E-16 4.18055188371E-17 3.59443456801E-12 5.55095743051E-11 -3.2684671481E-13 -4.8588105856E-12
  MQF2E17             MONI                      1079.4469881          .0000000        15.5592219         6.6593999         1.9371573        -1.4349155        16.2165110        15.8034988          .1754283          .2033846          .3463386 2.06808076094E-13         -.0289960 -1.4133830228E-13 5.05585673656E-16 -1.9509988626E-16 8.20969209446E-17 5.32476602015E-17 8.50275132876E-13 3.30190881911E-12 -4.2174394202E-13 -5.7542176960E-13
  MQD1E9              MONI                      1084.5867420          .0000000         5.3422015        23.8161932         -.7948460         3.1527643        16.3292182        15.8601728          .1127072          .0566740          .2379008 -4.4978431754E-13          .0289960 -3.8286885722E-14 -5.5865736934E-16 -2.9049709206E-16 3.01627841705E-16 -2.4578682715E-17 -2.5568428690E-12 7.05270408331E-12 -1.7194474035E-13 1.21001629057E-13
  MQF2E18             MONI                      1088.3264959          .0000000        15.5592214         6.6593999        -1.9371572         1.4349155        16.3964877        15.9081582          .0672694          .0479854          .3463386 -5.9287592964E-13          .0289960 -3.8286885722E-14 -1.6450450033E-15 -2.9049709206E-16 2.09709617085E-16 -2.4578682715E-17 -3.1998738828E-12 1.94719612411E-11 -1.7194474035E-13 7.64032642915E-13
  MQT1NFE1            MONI                      1098.7764002          .0000000         7.4403317        20.9498176         -.2028380        -1.7084092        16.5719160        16.1115428          .1754283          .2033846          .3120997 1.34684060386E-12          .0170657 9.27656556519E-14 -1.3161738833E-15 4.51028103754E-17 3.40437723991E-16 1.41180597928E-17 2.03197649857E-12 5.09207825709E-11 1.33771761916E-13 3.68642866159E-12
  MQT2NFE1            MONI                      1103.9841474          .0000000        20.0134448        27.6411806        -4.0852939         3.0319945        16.6503183        16.1426626          .0784023          .0311198          .5003907 1.43780275002E-12          .0946448 -1.8315951992E-13 -1.4345986866E-15 -1.9832383880E-16 3.19802806428E-16 -4.9479985805E-17 -7.8904412178E-12 5.87274388582E-11 9.60077835193E-13 -7.2317737871E-12
  MQTANFE1            MONI                      1107.5016074          .0000000        45.9537760        14.5078121         4.4063205        -1.2253565        16.6668263        16.1739407          .0165080          .0312781          .7306237 9.22271344369E-13         -.0766869 2.94490330254E-14 -1.8653946256E-15 2.45802766471E-16 1.70920299377E-16 -8.1765685926E-18 6.65555934439E-12 4.99257863259E-11 2.72206628475E-13 2.15605636223E-12
  MQT3NFE1            MONI                      1112.3744192          .0000000        15.6516234        26.8599377          .6223595         1.0376253        16.6975853        16.2113723          .0307590          .0374316          .3843047 9.97541444847E-13         -.0316631 -8.4050967203E-14 -7.2359476572E-16 1.54693013941E-16 1.22143297903E-16 -2.2897582847E-17 4.71752059956E-12 2.18605324217E-11 -3.7400161843E-13 -1.5720638098E-12
  MQT4NFE1            MONI                      1120.5342894          .0000000        11.3961004        15.0077135         -.1006456          .4136879        16.8021511        16.2779486          .1045658          .0665763          .3287883 3.94048228365E-13          .0240940 -7.7791139276E-14 5.46152295221E-16 1.56125112838E-16 -6.4837086004E-17 -2.2907236136E-17 1.65828806031E-12 -4.5287153922E-12 -3.7557611290E-13 1.48376683693E-12
  MQTBNFE1            MONI                      1124.5525258          .0000000        17.7631296         9.1293805        -1.1279693          .5474632        16.8487989        16.3323934          .0466478          .0544448          .4800863 2.68047032373E-14          .0400583 -9.3736761016E-14 1.27473299852E-15 1.85876313480E-16 -1.4460310195E-16 -1.9297680711E-17 -1.7236101872E-13 2.64334523664E-12 -5.3041920853E-13 3.72732527628E-12
