@ TYPE       %05s      "TWISS"
@ SEQUENCE   %05s      "SuperKEKB-HER"
@ PARTICLE   %05s      "ELECTRON"
@ OpticsFile %s       optics$file
@ PC         %le               7.0072900
@ PBUNCH     %le       2.268367489561E10
@ EX         %le       4.540137131516E-9
@ EY         %le       1.13109822909E-13
@ ALFA       %le       4.540768482944E-4
@ Q1         %le              45.5409937
@ Q2         %le              43.6093097
@ DATETIME   %08s     "11/11/2019 14:52:36"
* NAME                TYPENAME                             S                 L              BETX              BETY              ALFX              ALFY               MUX               MUY          DeltaMUX          DeltaMUY                DX                DY               DPX               DPY                 X                PX                 Y                PY               R11               R12               R21               R22
$ %s                  %s                                 %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
  MQR3NE1             MONI                       687.3440054          .0000000        11.6854193        25.9042050         -.6181295         1.6030897        10.8500874        10.7505956          .0712070          .1627331         -.0016400 -2.12102894039E-6 -2.31144018791E-4 1.920923586392E-7 3.946426153955E-7 5.608035970233E-8 3.80466368901E-10 -4.1550939475E-11 9.836909088040E-4         -.0054833 -4.76370705690E-5 3.970841487683E-4
  MQR2NE1             MONI                       696.7698054          .0000000        28.7486084         9.3654072         1.8996911         -.7365410        10.9290501        10.8636193          .0789627          .1130238         -.0035224 -3.49180379076E-7 1.944191085119E-4 1.380545428448E-7 8.515278162722E-7 -4.67795760913E-8 -9.3730363339E-12 -3.9368739380E-11 -2.31762440281E-4         -.0068425 1.731795234449E-5 -4.70454059566E-5
  MQDRNE1             MONI                       706.1956054          .0000000         8.5939145        31.8605349         -.6250774         2.0273592        11.0415008        10.9473868          .1124507          .0837675         -.0018556 8.797132740143E-7 -4.27972320698E-5 3.175684212777E-8 4.509457190238E-7 1.082916937971E-8 -3.5018212637E-10 4.44525148956E-12 7.335739998619E-4         -.0066265 -5.25121302044E-5 6.507463995873E-4
  MQFRNE1             MONI                       715.6214054          .0000000        29.0510535         9.5195185         1.9350207         -.6459811        11.1337154        11.0473410          .0922146          .0999542         -.0020575 1.286813828681E-6 2.433057065133E-4 1.875233360410E-7 5.037165148388E-7 -5.91766930928E-8 -3.3741317570E-10 -3.7488268716E-11 -1.07369263459E-4         -.0028243 6.896205768338E-5 6.088033605464E-4
  MQDRNE2             MONI                       725.0472054          .0000000         8.4791236        29.3637034         -.6040977         1.9290084        11.2463689        11.1341943          .1126535          .0868533 2.403417022524E-4 2.801852520642E-6 2.518190498585E-4 -1.75244708748E-7 -5.47324606239E-8 -6.08047956531E-8 -6.3315069657E-10 4.49670767402E-11 7.161052470366E-4         -.0021568 -2.27682513055E-5 2.492743322186E-4
  MQFRNE2             MONI                       734.4730054          .0000000        28.5624266         8.7756425         1.8951356         -.6563414        11.3401843        11.2441965          .0938154          .1100022          .0023976 1.270286456580E-6 -6.14056874027E-5 -3.83921515905E-9 -5.75804299978E-7 1.438753528743E-8 -2.3218066532E-10 1.25309312284E-11 -4.19249357986E-5         -.0045835 2.661235360066E-5 -1.77044087782E-4
  MQDRNE3             MONI                       743.8988054          .0000000         8.5197923        29.9746759         -.6249160         1.8670311        11.4536715        11.3340488          .1134872          .0898523          .0019870 1.125508960253E-6 1.804660824189E-4 -1.57189574778E-7 -4.80905083178E-7 -4.41123982816E-8 -1.0308972393E-10 2.77466266637E-11          .0011539         -.0081999 -6.94030093867E-5 6.053170944738E-4
  MQFRNE3             MONI                       753.3246054          .0000000        29.0908314         9.7280384         1.9276257         -.7314905        11.5462669        11.4363112          .0925954          .1022624          .0033683 -3.77858545213E-7 -2.76877283203E-4 -1.90314884599E-7 -8.18899324237E-7 6.705211846286E-8 1.71195306325E-10 4.64591478681E-11 -4.22524955312E-4         -.0072926 2.668901044205E-5 1.543816382853E-4
  MQDRNE4             MONI                       762.7504054          .0000000         8.5654311        31.5626926         -.6104968         2.0575724        11.6581414        11.5187691          .1118745          .0824578 8.459546270424E-4 -1.99651256668E-6 -1.53160203109E-4 6.274658730579E-8 -2.08504571778E-7 3.665862373276E-8 5.59348882620E-10 -2.5103298850E-11 3.620266961745E-4         -.0042224 -8.78207033273E-6 4.598621534620E-4
  MQFRNE4             MONI                       772.1762054          .0000000        28.6809710         9.0552362         1.9122654         -.6093467        11.7512014        11.6222350          .0930599          .1034659 -5.56136161491E-4 -1.54086336660E-6 -8.99618823577E-5 -1.32375620127E-7 1.275565365658E-7 2.231534288503E-8 3.54739186828E-10 2.07291189170E-11 -2.56870946783E-5         -.0025666 5.177649971582E-5 1.358082108805E-4
  MQDRNE5             MONI                       781.6020054          .0000000         8.4471593        28.5895630         -.6141966         1.8361216        11.8649933        11.7128955          .1137920          .0906605         -.0015246 -2.55478020385E-6 -2.64199298781E-4 2.021363239539E-7 3.667741940760E-7 6.417853536538E-8 5.03526941107E-10 -4.5718049234E-11          .0010596         -.0056137 -4.22928767421E-5 3.461766295722E-4
  MQFRNE5             MONI                       791.0278054          .0000000        28.8494834         9.1036261         1.9058936         -.7158851        11.9584783        11.8222437          .0934850          .1093482         -.0036724 -7.25055880409E-7 2.276970170177E-4 9.558997592467E-8 8.887210111432E-7 -5.48371828268E-8 8.27620666325E-11 -3.1619195646E-11 -4.21028634444E-4         -.0086402 -6.54104904471E-6 -4.41577695461E-4
  MQDRNE6             MONI                       800.4536054          .0000000         8.6026271        31.4240434         -.6223247         1.9749859        12.0706229        11.9079876          .1121445          .0857439         -.0016794 1.680568121257E-7 8.724185172515E-6 8.193004468584E-8 4.092688260710E-7 -1.52868274355E-9 -1.9887452871E-10 -7.6261996410E-12 5.813639677330E-4         -.0082720 -3.14336604702E-5 6.698396810683E-4
  MQR2NE2             MONI                       809.8794054          .0000000        29.4912667         9.5360646         1.5809332         -.5536192        12.1628860        12.0077553          .0922631          .0997678         -.0014653 1.014295374489E-6 1.951459600954E-4 1.891727919522E-7 3.623119368692E-7 -4.75662971691E-8 -2.9308989475E-10 -3.9863676671E-11 -2.57016694177E-4         -.0047050 4.350137764172E-5 2.928786961225E-4
  MQR3NE2             MONI                       819.3052054          .0000000        12.7265542        25.9192208        -1.3681364         2.5469385        12.2529349        12.0987561          .0900489          .0910008 3.988521296938E-4 2.514984446811E-6 2.332682476270E-4 -2.15594204904E-7 -9.13773403992E-8 -5.60151347415E-8 -6.0072111880E-10 5.74630221963E-11 6.122671413810E-4         -.0033589 -3.97668325351E-5 4.295089579900E-4
  MQR4NE2             MONI                       828.7310054          .0000000        47.2963671         4.3708048         4.4798957         -.7818807        12.3093234        12.3133288          .0563885          .2145727          .0023421 5.549524406620E-7 -1.34888268037E-4 -1.14226769240E-7 -5.58384897663E-7 3.170930879193E-8 -7.0721008156E-11 4.15535199943E-11 2.448506142052E-5         -.0016248 7.337149797610E-5 4.161712723389E-4
  MQR5NE2             MONI                       838.1568054          .0000000         2.8908493        44.2587456         -.0160983         1.3299675        12.4767893        12.4212363          .1674660          .1079075          .0011698 -4.87735740822E-7 6.845592884828E-6 -6.25977147874E-8 -2.83527791379E-7 -2.56671780735E-9 2.97608154862E-10 7.51282586065E-12          .0011055         -.0044084 -3.06481897949E-5 2.392726380609E-4
  MQR6NE2             MONI                       850.1971896          .0000000        53.4900859        21.2944928        -4.1842607          .5763480        12.6868912        12.4854131          .2101018          .0641768          .0012523 -1.24188108603E-6 6.845592887604E-6 -6.25986628951E-8 -3.14447519755E-7 -2.56671780735E-9 3.88110715871E-10 7.51282586065E-12 7.362803179576E-4         -.0103956 -3.06481897949E-5 6.084732182653E-4
  MQR7NE2             MONI                       856.3497802          .0000000        10.5849342        64.3405346          .4563871         7.1489522        12.7277427        12.5120471          .0408516          .0266340 -1.19150187404E-5 -2.72150904725E-6 -2.11030900976E-4 2.534348265179E-7 -2.21416307428E-9 5.135294582369E-8 7.76287572129E-10 -7.7780248876E-11 -5.38576485316E-4         -.0065560 8.343489861546E-5 7.753741050850E-4
  MQS2NE2             MONI                       860.7171688          .0000000         8.7760192        17.3267259         -.0424062         3.6102615        12.8026305        12.5329354          .0748877          .0208883          .0100712 -1.55664220595E-5          .0047890 3.225855375598E-6 -5.27782064101E-6 -2.44865227002E-6 4.36408392476E-10 -7.7785384439E-11 -1.73993446843E-4         -.0024076 8.343792135587E-5 4.108281942339E-4
  MQS3NE2             MONI                       869.9878691          .0000000         7.3979802         7.9134787          .2172547        -1.5735497        13.0865052        12.7202677          .2838747          .1873323          .2728289 -1.53754288064E-4          .0134638 -3.59736321601E-5 -1.36726014296E-4 -6.69007557623E-6 2.55309722976E-10 2.38127129737E-11 -3.96711145209E-4         -.0032904 -8.18904038598E-5         -.0010054
  MQSBNE2             MONI                       872.5375264          .0000000         7.2106918        18.7998826         -.1438351        -2.6940672        13.1432894        12.7538010          .0567842          .0335333          .3071913 -2.45531006636E-4          .0134638 -3.59750303953E-5 -1.53791947360E-4 -6.69007557623E-6 3.16054352994E-10 2.38127129737E-11 -6.05608060480E-4         -.0043103 -8.18904038598E-5 -7.96512395432E-4
  MQS4NE2             MONI                       876.5709640          .0000000        29.2621656         9.7012782        -2.7026070          .7094926        13.1922232        12.7975323          .0489337          .0437313          .6222233 -1.72592099770E-4          .0545157 1.650590932670E-5 -3.11207573075E-4 -2.72522699690E-5 1.39818119383E-10 -4.5353541241E-11 1.528337848604E-4         -.0048995 2.654748792313E-5 -4.37100559973E-6
  MQEAE13             MONI                       881.1975280          .0000000        48.6254147         7.9616613         5.6714643        -1.3407134        13.2099990        12.8953396          .0177758          .0978073          .7847551 -1.08020734021E-4         -.0956542 -3.36229380195E-6 -3.92278687146E-4 4.784809559149E-5 -7.4516815217E-11 -5.3403079270E-11 -8.88815327056E-4         -.0061575 -1.43951624759E-4         -.0011429
  MQD5E13             MONI                       886.9489271          .0000000         7.6114695        28.4446823          .5322256         2.1718069        13.2631612        12.9517013          .0531623          .0563617          .2670271 -1.13736513599E-4         -.0419564 1.852505897705E-5 -1.33414147273E-4 2.101492473220E-5 -3.4531176057E-10 7.80913587457E-12 -9.00456968750E-4         -.0029741 9.772798913857E-5 1.790765845694E-4
  MQF6E7              MONI                       894.2607275          .0000000         8.8428039         7.3800572         -.7006148          .7030817        13.4382688        13.0359069          .1751075          .0842056          .1650375 -3.31904168539E-5          .0138008 8.714213067388E-6 -8.21764261673E-5 -6.86366425008E-6 -2.8754192798E-10 7.97412640332E-12 -1.84044898041E-4 -3.12987437957E-4 9.801151469810E-5 -5.36413283243E-4
  MQD5E14             MONI                       902.4725278          .0000000         7.7552804        25.9472728         -.5261051        -1.9486771        13.6258530        13.1453603          .1875843          .1094534          .2675217 -2.06219376448E-4          .0420201 -2.57124295094E-5 -1.33540314747E-4 -2.10311731354E-5 -5.8718790068E-10 -3.8911201956E-11 -4.64321103333E-4         -.0020211 -3.14977818550E-5 -4.15790808582E-4
  MQEAE14             MONI                       908.2239269          .0000000        48.8625549         7.2718999        -5.6749084         1.1889656        13.6783684        13.2073829          .0525153          .0620226          .7861199 -1.54300401532E-4          .0958158 1.308866881106E-5 -3.92626794112E-4 -4.78893229708E-5 -2.6047535939E-10 6.78923367572E-11 2.026198116000E-4         -.0032859 6.220753967586E-5 -3.70174489618E-4
  MQF4E11             MONI                       912.8444909          .0000000        29.2773185         9.7662029         2.7273343         -.8120114        13.6960735        13.3099008          .0177051          .1025179          .6236136 -2.04330908470E-4         -.0546146 -1.43668786016E-5 -3.11642311770E-4 2.727752539421E-5 -1.1331624967E-10 2.65989615835E-11 -7.63195833286E-4         -.0049649 -8.74999745136E-5 -7.38777579175E-4
  MQD3E11             MONI                       917.6562721          .0000000         7.4151290        21.2285179          .2115074         1.6787932        13.7528694        13.3602370          .0567959          .0503363          .3118033 -2.74353314661E-4         -.0172330 2.780070385326E-5 -1.55982454836E-4 8.573066065920E-6 2.53326778619E-12 2.54673767972E-11 -9.86799043230E-4         -.0019460 9.234334281196E-5 5.097663533448E-5
  MQF2E13             MONI                       928.1061765          .0000000        15.4806126         6.8018683         1.9191188        -1.4157259        13.9297806        13.5555860          .1769112          .1953490          .3443974 -5.99104499717E-5         -.0287920 -1.14075351433E-5 -1.72705690532E-4 1.444970252031E-5 2.90910026145E-10 7.56174710847E-11 -2.65922110358E-4         -.0011524 -1.14026355112E-4 -9.80754647649E-4
  MQD1E7              MONI                       933.2459304          .0000000         5.3799095        23.4431693         -.8072904         3.1550457        14.0424312        13.6121256          .1126506          .0565396          .2366836 -9.95722271467E-5          .0288923 1.558887251369E-5 -1.18655649857E-4 -1.44719289155E-5 5.72533140524E-10 -7.7456447818E-11 -1.70493446482E-4         -.0019495 6.545675167574E-5 -1.05092884552E-5
  MQF2E14             MONI                       936.9856843          .0000000        15.7192125         6.3748552        -1.9560287         1.4066929        14.1091214        13.6616322          .0666902          .0495066          .3448419 -4.12401946848E-5          .0288923 1.559241867345E-5 -1.72804176776E-4 -1.44719289155E-5 2.82720180953E-10 -7.7456447818E-11 7.442115341907E-5         -.0022673 6.545675167574E-5 -2.55423888407E-4
  MQD3E12             MONI                       947.4355886          .0000000         7.3906576        21.3915966         -.1942249        -1.7967281        14.2841318        13.8718563          .1750104          .2102241          .3123735 -3.01678939604E-4          .0172410 -2.08734289914E-5 -1.56108872726E-4 -8.57484766608E-6 -4.2433230978E-11 -2.9056966447E-11 -9.25342169636E-4 -7.55959317491E-4 -5.70511635763E-5 -1.86449126341E-4
  MQF4E12             MONI                       952.2473698          .0000000        28.8874408        10.4435777        -2.6807328          .7849035        14.3414259        13.9202864          .0572941          .0484302          .6246329 -1.81169536446E-4          .0546921 2.577225818818E-5 -3.11868293225E-4 -2.72947192221E-5 -1.4245322750E-10 -2.3252055851E-11 -3.69315430835E-4 8.899153173099E-4 9.096558053088E-5 -5.69574207617E-4
  MQEAE15             MONI                       956.8679338          .0000000        48.1280672         8.0214161         5.5955641        -1.2732955        14.3593869        14.0135271          .0179610          .0932407          .7874467 -7.07707530521E-5         -.0959677 1.127744889916E-5 -3.92923410824E-4 4.792275700731E-5 -2.7587633206E-10 -6.7472571872E-11 -3.23518116489E-4         -.0019019 -1.22931710977E-4         -.0011227
  MQD5E15             MONI                       962.6193329          .0000000         7.6350649        27.1937228          .5133612         2.1380657        14.4127481        14.0710039          .0533611          .0574768          .2680360 -4.18989682587E-6         -.0420717 1.346685767389E-5 -1.33658512241E-4 2.104171794396E-5 -5.9876713595E-10 4.16454347168E-11 -4.21992656480E-4         -.0025157 4.576470217223E-5 -3.38188209174E-5
  MQF6E8              MONI                       969.9311333          .0000000         8.9762906         6.8348944         -.6967785          .6404970        14.5850874        14.1611139          .1723393          .0901099          .1652032 -4.19346178223E-5          .0136855 2.321539274227E-6 -8.22248687467E-5 -6.83687104891E-6 -2.9306612570E-10 4.18782432793E-11 -8.65059118170E-5         -.0021256 4.589764039731E-5 -3.68066561643E-4
  MQD5E16             MONI                       978.1429336          .0000000         7.5963020        25.9091114         -.5150109        -2.0232928        14.7737851        14.2758547          .1886977          .1147408          .2665981 -2.76360094087E-4          .0418866 -2.67526827207E-5 -1.33323246820E-4 -2.09985409857E-5 -3.0199895373E-10 -3.4849795391E-12         -.0011104 4.377130742841E-4 -8.74514293978E-5 -8.20610718978E-5
  MQEAE16             MONI                       983.8943327          .0000000        48.0641483         7.6666184        -5.5946358         1.1952398        14.8273245        14.3362227          .0535394          .0603680          .7834791 -1.66776902039E-4          .0954978 2.444797687696E-5 -3.91998384546E-4 -4.78132032983E-5 -4.7715840334E-11 4.96950820602E-11 -5.55890819626E-4          .0028129 1.562517903083E-4         -.0010234
  MQF4E13             MONI                       988.5148967          .0000000        28.8920946        10.4813564         2.6745414         -.8381208        14.8452961        14.4316951          .0179715          .0954724          .6215429 -1.68799033294E-4         -.0544047 -4.08625707651E-6 -3.11147773379E-4 2.722763486360E-5 1.67790241153E-10 4.62518902616E-11 -2.08309070947E-4 7.049813541400E-4 -4.67245374942E-5 -4.63066502706E-4
  MQD3E13             MONI                       993.3266779          .0000000         7.4238696        22.0760802          .1902100         1.8142281        14.9024512        14.4792563          .0571552          .0475612          .3109149 -1.91898765400E-4         -.0171268 2.523854629408E-5 -1.55768923473E-4 8.548134830481E-6 3.79765173655E-10 -1.2834865325E-11 -5.61111260728E-4 8.977411698096E-4 6.268028502833E-5 -3.30899709349E-4
  MQF2E15             MONI                      1003.7765823          .0000000        15.6912757         6.3698189         1.9576030        -1.3480931        15.0769447        14.6810424          .1744934          .2017861          .3433300 -1.10552252012E-4         -.0286116 -3.31117382837E-5 -1.72430366254E-4 1.440472853766E-5 2.68826141967E-10 3.65316275484E-11 -6.06089458897E-4         -.0034550 -2.16719732605E-4         -.0014489
  MQD1E8              MONI                      1008.9163362          .0000000         5.3262424        22.6689632         -.7840457         2.9909461        15.1893579        14.7405955          .1124132          .0595531          .2364909 -2.36710977435E-4          .0290014 2.980262906745E-5 -1.18596662114E-4 -1.44966664008E-5 3.82610631216E-10 -6.8705536673E-11 -7.12441556721E-4         -.0022906 1.053426470216E-4 1.570703011034E-4
  MQF2E16             MONI                      1012.6560901          .0000000        15.4376812         6.4292066        -1.9183735         1.3493494        15.2570524        14.7907485          .0676945          .0501531          .3450574 -1.25217739687E-4          .0290014 2.980834582533E-5 -1.72837747419E-4 -1.44966664008E-5 1.25540297072E-10 -6.8705536673E-11 -3.18288904973E-4 -5.12032905831E-4 1.053426470216E-4 -2.37082350728E-4
  MQD3E14             MONI                      1023.1059944          .0000000         7.4498530        22.0534451         -.2085530        -1.7978549        15.4335601        14.9904804          .1765077          .1997319          .3131302 -1.50579314561E-4          .0171564 -9.10096121757E-6 -1.56291668219E-4 -8.55525741339E-6 -4.0719539058E-10 -5.0321081844E-11 -5.57802342630E-4          .0012759 -1.96451964035E-5 -1.87049212671E-4
  MQF4E14             MONI                      1027.9177756          .0000000        29.3054835        10.3870659        -2.7239226          .8419416        15.4901892        15.0382889          .0566291          .0478086          .6254949 -8.45268172424E-5          .0547044 1.423266343023E-5 -3.12080960686E-4 -2.72984998016E-5 -3.4363473558E-10 1.19784063762E-11 -1.80497561997E-4 4.857537174772E-4 1.119182019999E-4         -.0010181
  MQEAE17             MONI                      1032.5383396          .0000000        49.0873228         7.5089839         5.6823372        -1.1719029        15.5078497        15.1353740          .0176605          .0970851          .7901973 -2.15126620027E-5         -.0959466 9.254346458005E-6 -3.93610287193E-4 4.791686663010E-5 -3.1979852854E-10 -4.2923773056E-11 -7.17936010653E-4         -.0056719 -2.55882037467E-4         -.0022018
  MQD5E17             MONI                      1038.2897387          .0000000         7.8725572        25.5460798          .5220136         1.9797507        15.5598338        15.1968599          .0519841          .0614859          .2712206 2.955355338316E-5         -.0415249 4.641527828109E-6 -1.34457706683E-4 2.090394106768E-5 -5.0992796217E-10 5.17265326282E-11 -8.03850159226E-4         -.0059025 5.290404951687E-5 2.274898810654E-4
  MQF6E9              MONI                      1045.6015391          .0000000         8.8811410         6.8465573         -.6599407          .5723493        15.7292438        15.2901120          .1694100          .0932521          .1723874 -8.79875101314E-5          .0142323 6.649752586650E-6 -8.40315421151E-5 -6.97464787114E-6 -1.3067380679E-10 5.18939714783E-11 -4.15421643594E-4         -.0011899 5.322227376773E-5 -1.59050324926E-4
  MQD5E18             MONI                      1053.8133394          .0000000         7.5047517        27.7479333         -.5376672        -2.1764742        15.9226082        15.4000863          .1933644          .1099743          .2689970 -1.05000414545E-4          .0412386 -1.15332370473E-5 -1.33928832169E-4 -2.08358302772E-5 1.57158995305E-10 3.40520109504E-11         -.0011088          .0047112 -6.96625895988E-5 1.792855018856E-4
  MQEAE18             MONI                      1059.5647385          .0000000        48.4808219         8.1171155        -5.6735287         1.3056921        15.9762449        15.4566090          .0536367          .0565227          .7840617 -7.06502197129E-5          .0952201 8.116829818650E-6 -3.92151076690E-4 -4.77440478393E-5 1.93069427061E-10 2.96284785004E-12 -7.80365196360E-4          .0056951 2.680411820917E-4         -.0021220
  MQF4E15             MONI                      1064.1853025          .0000000        29.3496848        10.3223621         2.6650956         -.7508225        15.9940026        15.5498136          .0177576          .0932046          .6207145 -8.28129820618E-5         -.0542655 -4.14647483094E-6 -3.10944034706E-4 2.719357837645E-5 3.53558065571E-10 3.91993824185E-11 -1.44359224858E-4 -1.59127724622E-4 -9.37779204338E-5 -9.99752764219E-4
  MQD3E15             MONI                      1068.9970837          .0000000         7.7681350        20.8839723          .1694947         1.7677240        16.0493655        15.5991445          .0553629          .0493309          .3108437 -1.03667266135E-4         -.0169896 1.176264499756E-5 -1.55750453548E-4 8.514706074311E-6 5.39310442329E-10 -4.3967780814E-11 -4.05986324007E-4         -.0014876 2.459470138612E-5 -2.28612346439E-4
  MQF2E17             MONI                      1079.4469881          .0000000        15.5103163         6.6013605         1.9840518        -1.4489866        16.2185443        15.8068660          .1691788          .2077215          .3404716 -1.57189518112E-4         -.0283745 -3.67480055992E-5 -1.71704575870E-4 1.434437968805E-5 9.86610687150E-11 -2.1879490015E-11 -6.40617331960E-4         -.0021616 -1.74129132686E-4 -7.89558477228E-4
  MQD1E9              MONI                      1084.5867420          .0000000         5.0644660        24.0849401         -.7504446         3.1631609        16.3352831        15.8634917          .1167388          .0566257          .2345154 -2.91236131622E-4          .0287575 4.148968015999E-5 -1.18095786871E-4 -1.44350300920E-5 -1.4565818502E-11 -2.2177313527E-11         -.0014221          .0014609 2.147505503060E-4 -3.11615981058E-4
  MQF2E18             MONI                      1088.3264959          .0000000        15.0013095         6.8113911        -1.9053117         1.4534296        16.4058973        15.9106730          .0706143          .0471813          .3421694 -1.36030661694E-4          .0287575 4.150128473945E-5 -1.72106252240E-4 -1.44350300920E-5 -9.7545002931E-11 -2.2177313527E-11 -6.18567632369E-4          .0026094 2.147505503060E-4         -.0011151
  MQT1NFE1            MONI                      1098.7764002          .0000000         7.8202022        20.8038611         -.2062054        -1.7097103        16.5790042        16.1110376          .1731068          .2003646          .3130176 -1.40142758530E-4          .0170138 -1.73366225689E-5 -1.56265326353E-4 -8.52094447082E-6 -5.3939054227E-10 -4.4077416221E-11 -3.76931084818E-4         -.0014628 -3.09011208079E-5 -4.63221739318E-4
  MQT2NFE1            MONI                      1103.9841474          .0000000        20.4829186        27.6058540        -4.1354241         3.0133548        16.6544058        16.1423022          .0754016          .0312646          .5014770 -1.85573435391E-4          .0947690 1.644581891896E-5 -2.50455076341E-4 -4.73523796785E-5 -6.0821984974E-10 7.09977956478E-11 -4.77319042830E-5         -.0017378 6.926683544497E-5 -1.89179665462E-4
  MQTANFE1            MONI                      1107.5016074          .0000000        46.8179610        14.4063437         4.5116483        -1.2018453        16.6705845        16.1737171          .0161787          .0314150          .7339909 -1.46324481718E-4         -.0766555 -1.55428783476E-5 -3.66139314455E-4 3.833344030036E-5 -4.1282880139E-10 -2.2205931316E-11 -5.19622778291E-4         -.0030399 -1.21642913739E-4 -9.60685213362E-4
  MQT3NFE1            MONI                      1112.3744192          .0000000        15.7806000        26.5180133          .6558461         1.0347052        16.7009446        16.2115470          .0303601          .0378299          .3876905 -2.08116105791E-4         -.0312767 7.501893735696E-6 -1.92994710505E-4 1.573333969875E-5 -4.8804551949E-10 3.27801564334E-11 -7.33214042083E-4         -.0023587 7.487781367626E-6 -1.52403193340E-4
  MQT4NFE1            MONI                      1120.5342894          .0000000        11.1117344        14.7624655         -.0837428          .4040430        16.8066270        16.2792045          .1056824          .0676574          .3352734 -1.77954745771E-4          .0244805 -2.79674450838E-6 -1.66024236822E-4 -1.21452479769E-5 -2.1963698352E-10 3.29570160702E-11 -6.70723914767E-4          .0018759 7.851901524718E-6 -2.14894373959E-4
  MQTBNFE1            MONI                      1124.5525258          .0000000        17.2578213         9.0288864        -1.0979333          .5286253        16.8546194        16.3344641          .0479924          .0552596          .4893469 -1.61030807207E-4          .0407579 5.455343644146E-6 -2.42374963631E-4 -2.02061136594E-5 -5.5663455047E-11 4.21312966886E-11 -5.83684924285E-4          .0030525 5.322820991759E-5 -5.00073529670E-4
  MQT5NFE             MONI                      1128.5707622          .0000000        10.0338253        16.6930469          .9355209        -1.5571711        16.9002756        16.3917631          .0456562          .0572990          .3936695 -2.22094252460E-4         -.0351239 -1.88297972069E-5 -1.95080050106E-4 1.737953446477E-5 9.72893247425E-11 3.74282817216E-11 -2.33127017933E-4          .0036922 -4.01336037444E-5 8.054481589293E-5
  MQTBNFE2            MONI                      1133.7889986          .0000000        17.7015694         9.2459888         1.0952962         -.5654585        16.9651581        16.4592098          .0648825          .0674467          .4884207 -1.41052967559E-4         -.0408462 1.041211578691E-6 -2.42151124811E-4 2.022745346932E-5 2.10846294802E-10 4.44013353538E-11 -9.41532561490E-6          .0033124 -3.76980333813E-5 -4.81752059130E-4
  MQT4NFE2            MONI                      1137.8072350          .0000000        11.5431331        15.2650530          .0757092         -.4213099        17.0116064        16.5128474          .0464483          .0536376          .3339583 -1.33053310594E-4         -.0246259 7.356393319332E-6 -1.65706396180E-4 1.218039281472E-5 3.79450528113E-10 2.77451501463E-11 -2.44041177463E-4          .0020121 -1.03652229180E-5 -4.44802623146E-4
  MQT3NFE2            MONI                      1145.9671053          .0000000        16.1101593        27.1887841         -.6353336        -1.0380384        17.1137140        16.5784354          .1021076          .0655880          .3851888 -9.66267766916E-5          .0311313 -1.53280002826E-5 -1.92390056974E-4 -1.56981948574E-5 6.04954086506E-10 2.74949631013E-11 -3.28045316343E-4          .0010549 -1.02185006845E-5 -3.61614706007E-4
  MQTANFE2            MONI                      1150.8399170          .0000000        47.1317272        14.5806568        -4.5026523         1.2480120        17.1436568        16.6155587          .0299428          .0371234          .7295460 -1.22429905666E-4          .0762211 -3.85102820477E-6 -3.65065110627E-4 -3.82284325184E-5 4.51258273629E-10 -3.9804166314E-11 -1.15380467910E-4 -4.71887723248E-4 7.819645100518E-5 -8.01744229003E-4
  MQT2NFE2            MONI                      1154.3573770          .0000000        20.4553884        27.5796898         4.1695659        -2.9769590        17.1597923        16.6467979          .0161355          .0312392          .4985327 -2.21093163399E-4         -.0941711 -3.28819307027E-5 -2.49743538153E-4 4.720744425211E-5 6.04098859731E-10 5.99769434614E-11 -7.67320399450E-4         -.0017465 -1.70555198310E-4 -5.56832324544E-4
  MQT1NFE2            MONI                      1159.5651242          .0000000         7.5645519        20.5194010          .2209042         1.7167385        17.2366203        16.6782964          .0768281          .0314985          .3114193 -2.29085185075E-4         -.0168605 1.074905210628E-5 -1.55881479041E-4 8.483331976895E-6 4.86436631516E-10 -5.1634924125E-11 -6.93977533315E-4 6.269125123738E-4 2.247207951363E-5 -2.06762949190E-4
  MQF2E19             MONI                      1170.0150286          .0000000        15.0664392         6.7490228         1.8748745        -1.4778852        17.4143380        16.8846005          .1777176          .2063040          .3430982 -4.87461897742E-5         -.0286692 -1.63308888436E-5 -1.72342455205E-4 1.441496385081E-5 -4.8259379138E-11 -5.5525666397E-11 1.425290408511E-4          .0034178 -2.72867344955E-5 2.535287870845E-4
  MQD1E10             MONI                      1175.1547825          .0000000         5.3217115        24.4391580         -.8242816         3.2267857        17.5296193        16.9401515          .1152813          .0555510          .2358748 -1.12017129125E-4          .0288142 1.329674062510E-5 -1.18431891367E-4 -1.44509666311E-5 -2.8376066349E-10 1.65499103832E-11         -.0010525          .0046728 1.569984477982E-4 -8.19976053533E-4
  MQF2E20             MONI                      1178.8945364          .0000000        15.9080977         6.8296626        -2.0050738         1.4795910        17.5962716        16.9869147          .0666523          .0467632          .3437407 -6.22909357889E-5          .0288142 1.330523379250E-5 -1.72501985284E-4 -1.44509666311E-5 -2.2183710975E-10 1.65499103832E-11 -4.65053676436E-4          .0033448 1.569984477982E-4         -.0014074
