@ TYPE       %05s      "TWISS"
@ SEQUENCE   %05s      "SuperKEKB-HER"
@ PARTICLE   %05s      "ELECTRON"
@ OpticsFile %s       optics$file
@ PC         %le               7.0072900
@ PBUNCH     %le       2.268367489561E10
@ EX         %le       4.540137131516E-9
@ EY         %le       1.13109822909E-13
@ ALFA       %le       4.540768482944E-4
@ Q1         %le              45.5431206
@ Q2         %le              43.6087510
@ DATETIME   %08s     "10/09/2019 18:50:37"
* NAME                TYPENAME                             S                 L              BETX              BETY              ALFX              ALFY               MUX               MUY          DeltaMUX          DeltaMUY                DX                DY               DPX               DPY                 X                 Y               R11               R12               R21               R22
$ %s                  %s                                 %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
  MQFRNE2             MONI                       734.4730054          .0000000        28.9871390         9.7422679         1.9263641         -.6943867        11.3239024        11.2403777          .0924280          .0999527         -.0018980 1.119422595252E-8 4.324100453631E-5 -2.32229030277E-8 -4.92374493800E-7 -8.3956817085E-11 -9.87020471446E-6          .0044126 -3.34547061230E-5 7.061028758767E-5
  MQDRNE3             MONI                       743.8988054          .0000000         8.5207169        30.5323311         -.6088394         2.0096391        11.4362267        11.3242054          .1123243          .0838277         -.0016282 -1.91003480890E-7 -1.54381915892E-4 5.08741329335E-10 -4.20957315021E-7 -2.1119852907E-10         -.0012402          .0081046 8.032679764561E-5 -6.43382114404E-4
  MQFRNE3             MONI                       753.3246054          .0000000        28.6347988         8.8221119         1.9029071         -.6197177        11.5295517        11.4312070          .0933250          .1070016         -.0028147 -2.03923356151E-7 2.274233132921E-4 -2.46240370378E-8 -7.26378373093E-7 -1.1142741221E-10 3.573866505917E-4          .0067013 -4.03141375575E-5 -3.44806746509E-4
  MQDRNE4             MONI                       762.7504054          .0000000         8.5051780        28.9416339         -.6198108         1.8230242        11.6428349        11.5224824          .1132832          .0912754 -7.50610604074E-4 -3.99513463923E-7 1.191775763846E-4 2.733291042781E-8 -1.92539680355E-7 -1.2795683838E-10 -4.55930653804E-4          .0036453 1.685133399962E-5 -4.56988729154E-4
  MQFRNE4             MONI                       772.1762054          .0000000        28.9347790         9.4573217         1.9164091         -.7383246        11.7357068        11.6284755          .0928719          .1059932 3.472619650378E-4 -1.57474622553E-7 8.205116266793E-5 5.602738847230E-9 9.272562180220E-8 3.89061608746E-12 -4.88133422357E-5          .0021964 -6.14977153368E-5 -2.42794802780E-4
  MQDRNE5             MONI                       781.6020054          .0000000         8.5729144        31.8351221         -.6154021         2.0359602        11.8477401        11.7117456          .1120332          .0832701          .0012147 -9.50671472009E-8 2.200397850654E-4 1.907697866277E-8 3.150231780495E-7 1.19255103864E-10         -.0012187          .0057789 5.649066570006E-5 -3.88433142088E-4
  MQFRNE5             MONI                       791.0278054          .0000000        28.7779667         9.4350262         1.9169494         -.6370182        11.9404809        11.8121375          .0927408          .1003919          .0030061 9.142505816262E-8 -1.82220268924E-4 2.868392582612E-8 7.773954346289E-7 1.14223015589E-10 3.919117963377E-4          .0086611 -3.52247642027E-6 2.970519907140E-4
  MQDRNE6             MONI                       800.4536054          .0000000         8.4734852        29.1327929         -.6119136         1.9066450        12.0536780        11.8997185          .1131972          .0875810          .0014198 3.321388298531E-7 2.046621793604E-6 -1.37051455790E-8 3.658634774616E-7 2.13647629596E-10 -6.63886919026E-4          .0080880 3.970216681430E-5 -7.04997480152E-4
  MQR2NE2             MONI                       809.8794054          .0000000        29.2577793         8.6805515         1.5541249         -.5542930        12.1470559        12.0098101          .0933779          .1100916          .0013212 2.212548497881E-7 -1.65133100139E-4 1.214331028447E-8 3.381508554296E-7 7.74287017637E-11 1.928969888814E-4          .0042497 -5.45450268363E-5 -4.39982474002E-4
  MQR3NE2             MONI                       819.3052054          .0000000        12.8573070        26.2070925        -1.3949091         2.4667340        12.2368798        12.1050900          .0898239          .0952798 -2.44662200576E-4 3.006300006311E-7 -1.83994233769E-4 -3.75245991581E-8 -6.56657524528E-8 2.36542746749E-11 -7.08083286518E-4          .0030830 5.290708561752E-5 -4.37858048559E-4
  MQR4NE2             MONI                       828.7310054          .0000000        48.0145296         4.5778378         4.5431003         -.7163724        12.2924773        12.3029094          .0555975          .1978195         -.0017829 -5.52149468900E-8 9.548035641123E-5 -4.17175601907E-8 -4.65027723965E-7 -7.7559659975E-11 -9.28899964611E-5          .0010251 -8.80849370504E-5 -6.09640929589E-4
  MQR5NE2             MONI                       838.1568054          .0000000         2.8877065        40.4284173          .0027998         1.2745409        12.4577303        12.4135829          .1652531          .1106734 -9.64927521433E-4 -4.13944191394E-7 -2.02012228086E-5 7.092304625248E-9 -2.49290932546E-7 -2.4708037649E-10         -.0012255          .0039117 3.857247483309E-5 -2.43022135860E-4
  MQR6NE2             MONI                       850.1971896          .0000000        52.9733111        19.1533673        -4.1646809          .4933169        12.6706706        12.4847620          .2129402          .0711792         -.0012080 -3.28749272894E-7 -2.02012228129E-5 7.094526369767E-9 -3.06918953581E-7 -1.3439348717E-10 -7.61255577140E-4          .0101483 3.857247483309E-5 -7.07217454420E-4
  MQR7NE2             MONI                       856.3497802          .0000000        10.6334278        58.7354236          .4326774         6.4645576        12.7115889        12.5141555          .0409183          .0293934 -7.25220722017E-5 -5.74771843270E-7 1.772234253830E-4 6.429379028861E-8 -1.62698631784E-8 -1.9498915236E-10 3.482916152102E-4          .0065974 -6.46594176230E-5 -8.02942719925E-4
  MQS2NE2             MONI                       860.7171688          .0000000         8.9834458        16.1783391         -.0546914         3.2844691        12.7852764        12.5367690          .0736875          .0226135          .0116844 1.445130514451E-5          .0051772 -3.24952738753E-6 5.677718592678E-6 -8.3629940182E-11 6.603492716839E-5          .0028040 -6.46611755165E-5 -5.20725180716E-4
  MQS3NE2             MONI                       869.9878691          .0000000         7.1940469         8.8467914          .2116468        -1.7483626        13.0680536        12.7160285          .2827771          .1792595          .2750416 1.626564679903E-4          .0131868 3.506789461836E-5 1.372798977476E-4 6.55732347964E-11 4.058306504657E-4          .0038643 7.537716735368E-5          .0010798
  MQSBNE2             MONI                       872.5375264          .0000000         7.0584962        20.7357840         -.1584559        -2.9169455        13.1262594        12.7461536          .0582059          .0301251          .3086297 2.520127530317E-4          .0131868 3.506662338882E-5 1.541532455388E-4 1.27325179150E-10 5.979205512598E-4          .0050923 7.537716735368E-5 8.876934678579E-4
  MQS4NE2             MONI                       876.5709640          .0000000        29.0263645        10.2949275        -2.7096615          .8495737        13.1758872        12.7864621          .0496278          .0403085          .6230031 1.705837245702E-4          .0545035 -1.89180825274E-5 3.114073739040E-4 1.09993093173E-10 -2.39532140476E-4          .0058602 -2.03854928544E-5 -1.14653183562E-4
  MQEAE13             MONI                       881.1975280          .0000000        48.4138164         7.4587140         5.6279817        -1.1723848        13.1937559        12.8844917          .0178687          .0980296          .7841114 9.406136571173E-5         -.0958156 -1.10170290205E-6 3.921245358558E-4 1.09328554849E-10 9.557583240281E-4          .0068462 1.380341278327E-4          .0011425
  MQD5E13             MONI                       886.9489271          .0000000         7.6976867        25.5497848          .5188969         1.9681067        13.2466681        12.9461324          .0529122          .0616406          .2664361 7.875962290584E-5         -.0422104 -1.65965277046E-5 1.332694829067E-4 1.82051734336E-10 8.423019659327E-4          .0034801 -9.92988449438E-5 -2.35834382263E-4
  MQF6E7              MONI                       894.2607275          .0000000         8.9156437         6.9309338         -.6856248          .5755337        13.4185019        13.0386285          .1718338          .0924961          .1627950 3.161517262329E-5          .0135467 -9.66283908810E-6 8.161800985776E-5 5.36788437136E-11 1.152419929751E-4 9.086622663150E-4 -9.95490498800E-5 4.900173436493E-4
  MQD5E14             MONI                       902.4725278          .0000000         7.5916014        27.8844350         -.5233867        -2.1768683        13.6082993        13.1473439          .1897974          .1087154          .2659373 2.527374760588E-4          .0421461 2.845071403100E-5 1.331426974353E-4 -3.1683645083E-11 4.591210121914E-4          .0030899 2.724780667430E-5 5.033970693679E-4
  MQEAE14             MONI                       908.2239269          .0000000        48.2381678         8.1056616        -5.6253289         1.3143708        13.6616950        13.2037106          .0533957          .0563667          .7827357 1.733503830700E-4          .0956525 -1.87453916786E-5 3.917748560566E-4 -5.5197826052E-11 -3.30844881802E-4          .0045199 -4.54485998441E-5 1.768013678537E-4
  MQF4E11             MONI                       912.8444909          .0000000        29.0709511        10.2204498         2.6943418         -.7520208        13.6795597        13.2974419          .0178647          .0937313          .6222573 2.093048720122E-4         -.0544033 1.175902496545E-5 3.112982429845E-4 -1.1393041154E-10 8.517744924189E-4          .0058869 8.624659174468E-5 7.685697683306E-4
  MQD3E11             MONI                       917.6562721          .0000000         7.4563608        20.8083542          .1970799         1.7480099        13.7363378        13.3470720          .0567781          .0496301          .3122710 2.681845511368E-4         -.0169368 -2.93614313091E-5 1.560963675184E-4 -1.8053842447E-10 9.995097814101E-4          .0025411 -9.99764045188E-5 -1.07175851308E-4
  MQF2E13             MONI                       928.1061765          .0000000        15.6114703         6.5187632         1.9489823        -1.4513939        13.9107724        13.5582683          .1744346          .2111964          .3477943 6.074251281849E-5         -.0291420 9.589453512592E-6 1.735518180634E-4 -4.0800822404E-11 3.314094418514E-4          .0018542 1.220934665393E-4          .0011264
  MQD1E7              MONI                       933.2459304          .0000000         5.3189274        24.1613053         -.7867321         3.1474659        14.0234713        13.6151239          .1126988          .0568556          .2388880 9.233912863065E-5          .0290969 -1.56350994557E-5 1.192066905342E-4 -1.0322694215E-11 4.024488009727E-5          .0028639 -5.28186069348E-5 -1.07895261285E-4
  MQF2E14             MONI                       936.9856843          .0000000        15.4530145         6.9385120        -1.9244501         1.4601648        14.0911075        13.6617338          .0676362          .0466099          .3475945 3.390541893348E-5          .0290969 -1.56322335016E-5 1.734941326083E-4 2.51768260582E-11 -1.57184996435E-4          .0030482 -5.28186069348E-5 8.953461528975E-5
  MQD3E12             MONI                       947.4355886          .0000000         7.4723559        20.6586346         -.2085725        -1.6329396        14.2668020        13.8582266          .1756945          .1964927          .3120140 3.086052159380E-4          .0169331 1.951858594258E-5 1.560222010910E-4 1.81553879894E-10 9.124421223990E-4          .0013568 4.949325093113E-5 2.346195566274E-4
  MQF4E12             MONI                       952.2473698          .0000000        29.3291698         9.5592118        -2.7252811          .7792576        14.3232554        13.9097972          .0564533          .0515706          .6217978 1.771441936501E-4          .0543683 -2.82135140551E-5 3.111656406335E-4 1.20847174059E-10 2.861396871537E-4 -2.77935543720E-5 -9.09788654675E-5 5.223157295776E-4
  MQEAE15             MONI                       956.8679338          .0000000        48.7203078         7.3654477         5.6777957        -1.2300852        14.3409521        14.0127196          .0176968          .1029224          .7820892 5.448610368768E-5         -.0955884 -1.61340573080E-5 3.915917352947E-4 6.98063877409E-11 4.257279675477E-4          .0029196 1.326650569711E-4          .0012549
  MQD5E15             MONI                       962.6193329          .0000000         7.6688623        26.6344504          .5319492         1.9892872        14.3937940        14.0734270          .0528419          .0607074          .2656239 -3.51339259669E-5         -.0421403 -1.11356963883E-5 1.330580122798E-4 6.40327569274E-11 4.034312866256E-4          .0033980 -4.82781104005E-5 -4.24449715472E-5
  MQF6E8              MONI                       969.9311333          .0000000         8.8246394         7.4559416         -.6901652          .6308109        14.5677462        14.1601687          .1739522          .0867417          .1624953 4.527058934310E-5          .0136169 -3.75182250996E-6 8.154719734818E-5 -2.5050972905E-11 4.995359188948E-5          .0027165 -4.83965910686E-5 3.094096541659E-4
  MQD5E16             MONI                       978.1429336          .0000000         7.7096526        28.0553926         -.5302228        -2.1163462        14.7565178        14.2639222          .1887716          .1037534          .2665476 3.121747749412E-4          .0422594 2.850823507716E-5 1.333074106898E-4 -1.6416538485E-10          .0011462 1.694935982577E-4 8.494414145342E-5 1.407434302344E-4
  MQEAE16             MONI                       983.8943327          .0000000        48.7878455         7.7592006        -5.6788157         1.3165024        14.8091765        14.3214063          .0526587          .0574841          .7846365 1.793121535230E-4          .0958903 -2.90602319221E-5 3.922795868680E-4 -1.0585294633E-10 4.787398050330E-4         -.0020424 -1.55792502016E-4 9.715599738406E-4
  MQF4E13             MONI                       988.5148967          .0000000        29.3245191         9.5200835         2.7318442         -.7204978        14.8268624        14.4214993          .0176859          .1000931          .6237834 1.675395785570E-4         -.0545540 1.406718120690E-6 3.117017601334E-4 -1.1821497315E-10 2.836081728388E-4 1.581172972836E-4 5.011941225614E-5 5.460046532507E-4
  MQD3E13             MONI                       993.3266779          .0000000         7.4374522        19.9047700          .2127866         1.6142432        14.8834586        14.4741859          .0565962          .0526866          .3129481 1.787557548183E-4         -.0170079 -2.58224518705E-5 1.562745692998E-4 -1.4435452806E-10 5.651368909907E-4 -1.75063278534E-4 -6.75538617810E-5 2.809104114682E-4
  MQF2E15             MONI                      1003.7765823          .0000000        15.4798611         6.9438505         1.9224234        -1.5234658        15.0597186        14.6796248          .1762600          .2054389          .3490198 1.201126203148E-4         -.0293147 3.335230096909E-5 1.738535019903E-4 3.65477870069E-11 6.983773837632E-4          .0042148 2.291940486441E-4          .0015936
  MQD1E8              MONI                      1008.9163362          .0000000         5.3656478        25.0073968         -.8036183         3.3160001        15.1723984        14.7336605          .1126798          .0540357          .2393147 2.457393659979E-4          .0290469 -3.21415077316E-5 1.193047577839E-4 1.28108905934E-10 6.597663038222E-4          .0030153 -1.03807341094E-4 -2.51724017207E-4
  MQF2E16             MONI                      1012.6560901          .0000000        15.6588719         6.9199008        -1.9501379         1.5229653        15.2392483        14.7795155          .0668499          .0458550          .3478344 1.255834180542E-4          .0290469 -3.21358808777E-5 1.735366387335E-4 8.76986872937E-11 2.717464046846E-4          .0010586 -1.03807341094E-4 1.362958820123E-4
  MQD3E14             MONI                      1023.1059944          .0000000         7.4193629        19.9133466         -.1997844        -1.6208322        15.4140806        14.9858003          .1748323          .2062848          .3114226 1.591593750234E-4          .0169849 8.112869981312E-6 1.558670416831E-4 1.36278937800E-10 5.370477741562E-4 -5.39014501438E-4 1.152281103292E-5 2.620170625448E-4
  MQF4E14             MONI                      1027.9177756          .0000000        29.0320872         9.5578459        -2.6967840          .7189616        15.4710463        15.0383670          .0569657          .0525667          .6210501 8.263314268311E-5          .0543450 -1.65481053764E-5 3.109721608792E-4 6.32112642072E-11 7.325569163126E-5 6.715596492296E-4 -1.12089021430E-4 9.781107374347E-4
  MQEAE17             MONI                      1032.5383396          .0000000        48.0008021         7.8513984         5.6158113        -1.3324286        15.4889626        15.1375810          .0179163          .0992140          .7794202 8.618900567885E-6         -.0956314 -1.33495886384E-5 3.909185767335E-4 -9.9652455570E-12 8.810329436758E-4          .0070932 2.777619427430E-4          .0024030
  MQD5E17             MONI                      1038.2897387          .0000000         7.4769044        28.3112371          .5265344         2.1432433        15.5429208        15.1944409          .0539581          .0568599          .2623924 -6.13405351634E-5         -.0427147 -2.85597298173E-6 1.322509909428E-4 -9.2102271733E-11 8.806953655137E-4          .0068470 -6.19729425924E-5 -3.14977736230E-4
  MQF6E9              MONI                      1045.6015391          .0000000         8.9000894         7.4921875         -.7213561          .7009810        15.7195135        15.2780731          .1765927          .0836323          .1550684 8.428467901511E-5          .0130424 -7.92148107762E-6 7.969994006011E-5 -9.0695303515E-11 4.262551200601E-4          .0014189 -6.23137579594E-5 1.372651348854E-4
  MQD5E18             MONI                      1053.8133394          .0000000         7.8026335        26.3219808         -.5127487        -1.9653664        15.9043933        15.3854912          .1848798          .1074181          .2639901 1.047869457853E-4          .0429207 1.173574027612E-5 1.326752791612E-4 -2.0528769067E-10          .0011107         -.0043630 6.461146295398E-5 -1.21523783458E-4
  MQEAE18             MONI                      1059.5647385          .0000000        48.5401215         7.3001618        -5.6239565         1.2114484        15.9568638        15.4468634          .0524705          .0613722          .7838264 7.135177741980E-5          .0961537 -7.76253844571E-6 3.920887819427E-4 -9.7091615349E-11 6.909274000230E-4         -.0048834 -2.71695411872E-4          .0021329
  MQF4E15             MONI                      1064.1853025          .0000000        28.9949655         9.6126599         2.7491534         -.8012973        15.9746913        15.5500161          .0178275          .1031527          .6244835 8.592492861261E-5         -.0546704 4.865091697269E-6 3.118839757309E-4 -5.5393980426E-11 2.529472530202E-4          .0013064 1.070542685284E-4          .0011338
  MQD3E15             MONI                      1068.9970837          .0000000         7.1432694        20.9719493          .2326029         1.6468795        16.0328370        15.6010385          .0581457          .0510224          .3130156 1.103087546117E-4         -.0171216 -1.20355780025E-5 1.562924146018E-4 -2.5799670004E-11 4.804131613081E-4          .0023022 -2.98482050584E-5 1.627946380931E-4
  MQF2E17             MONI                      1079.4469881          .0000000        15.6725470         6.7314884         1.9015632        -1.4268618        16.2140649        15.8004935          .1812279          .1994550          .3521448 1.639356802815E-4         -.0295751 3.594627934711E-5 1.746239368771E-4 9.33618930784E-11 6.599966975281E-4          .0023282 1.709901024948E-4 8.258042784448E-4
  MQD1E9              MONI                      1084.5867420          .0000000         5.6182406        23.6366060         -.8371119         3.1528303        16.3228659        15.8570483          .1088010          .0565548          .2414694 2.933253304683E-4          .0293114 -4.30486379467E-5 1.198356502837E-4 1.94055805339E-10          .0013460         -.0011151 -2.12457987801E-4 2.851802108233E-4
  MQF2E18             MONI                      1088.3264959          .0000000        16.1058415         6.5336926        -1.9686461         1.4227288        16.3871381        15.9056724          .0642722          .0486241          .3509776 1.323845212394E-4          .0293114 -4.30370700349E-5 1.743108708400E-4 1.00477148590E-10 5.518362788859E-4         -.0021119 -2.12457987801E-4          .0010793
  MQT1NFE1            MONI                      1098.7764002          .0000000         7.0994266        21.0425789         -.2010508        -1.7010847        16.5648256        16.1120361          .1776875          .2063637          .3115110 1.655245279485E-4          .0170954 1.759896156755E-5 1.558893398813E-4 1.31978747757E-11 4.106628132319E-4          .0021650 2.858516154039E-5 5.084794421201E-4
  MQT2NFE1            MONI                      1103.9841474          .0000000        19.6318217        27.5944788        -4.0509848         3.0421385        16.6460661        16.1430990          .0812404          .0310629          .4996009 2.056440466403E-4          .0945517 -2.03869829443E-5 2.499851175537E-4 -2.5948926811E-11 -8.16261815780E-5          .0026015 -5.96283314347E-5 1.004362964693E-4
  MQTANFE1            MONI                      1107.5016074          .0000000        45.2777682        14.5664553         4.3207011        -1.2459394        16.6628448        16.1743347          .0167787          .0312358          .7276245 1.555199699207E-4         -.0767717 1.439796881420E-5 3.645458539261E-4 -4.8129210958E-11 6.282089816115E-4          .0039302 1.310184867082E-4          .0010536
  MQT3NFE1            MONI                      1112.3744192          .0000000        15.5725926        27.1400910          .5936758         1.0360780        16.6938984        16.2114748          .0310537          .0371401          .3810363 2.117673697357E-4         -.0320874 -9.10422571907E-6 1.913296167143E-4 -1.0980813515E-10 8.053514026403E-4          .0029607 -1.21903733177E-5 1.376222702975E-4
  MQT4NFE1            MONI                      1120.5342894          .0000000        11.6649746        15.2544637         -.1143755          .4200649        16.7972913        16.2770799          .1033929          .0656051          .3221167 1.870238798868E-4          .0236697 1.545507413035E-6 1.627328760688E-4 -1.2885907777E-10 7.044542484419E-4         -.0016663 -1.25806090953E-5 2.383250406894E-4
  MQTBNFE1            MONI                      1124.5525258          .0000000        18.2205409         9.2503692        -1.1536203          .5648499        16.8427600        16.3306692          .0454687          .0535893          .4704586 1.636955414285E-4          .0393110 -7.08012693136E-6 2.376500143820E-4 -1.1766257982E-10 5.815168765266E-4         -.0027812 -6.01579330703E-5 5.403796170955E-4
  MQT5NFE             MONI                      1128.5707622          .0000000        10.4820444        16.7369622         1.0114690        -1.5281645        16.8861350        16.3871066          .0433750          .0564373          .3791412 2.190968927739E-4         -.0336491 1.747047688980E-5 1.914458817798E-4 -1.6356316308E-10 2.895287137735E-4         -.0032766 4.560042657488E-5 -8.59983854420E-6
  MQTBNFE2            MONI                      1133.7889986          .0000000        17.8027416         9.0399567         1.1561542         -.5291212        16.9492771        16.4552016          .0631421          .0680950          .4711910 1.335476007581E-4         -.0392410 -2.70653966087E-6 2.378415010717E-4 -1.0508345654E-10 5.597977027125E-5         -.0027499 4.182284199236E-5 5.701416058864E-4
  MQT4NFE2            MONI                      1137.8072350          .0000000        11.2584216        14.7673254          .1219931         -.4032834        16.9961392        16.5103602          .0468621          .0551587          .3231572 1.192565283795E-4         -.0235545 -8.41148076741E-6 1.630048721613E-4 -1.0058680333E-10 2.735958980925E-4         -.0013466 9.650934810689E-6 4.895183226163E-4
  MQT3NFE2            MONI                      1145.9671053          .0000000        15.2609144        26.4891675         -.6129305        -1.0327781        17.1029746        16.5779732          .1068353          .0676130          .3830160 1.267285386130E-4          .0322027 1.690043281633E-5 1.918471077911E-4 -5.8222247650E-11 3.516245427169E-4 -2.19711712058E-4 9.490357462306E-6 4.119199537251E-4
  MQTANFE2            MONI                      1150.8399170          .0000000        44.9783575        14.3965289        -4.3288050         1.2011289        17.1344535        16.6158009          .0314789          .0378277          .7311404 1.457768416414E-4          .0771157 2.087832054951E-6 3.654649661011E-4 -7.3213591473E-12 4.971803587148E-5          .0014250 -7.67980916357E-5 7.539693840865E-4
  MQT2NFE2            MONI                      1154.3573770          .0000000        19.6558242        27.6178024         4.0186113        -3.0774248        17.1512778        16.6472095          .0168243          .0314086          .5019295 2.538289853835E-4         -.0950335 3.695111517819E-5 2.505938554724E-4 3.13557619459E-11 9.950379527690E-4          .0025801 1.995427083168E-4 6.650655277813E-4
  MQT1NFE2            MONI                      1159.5651242          .0000000         7.3322525        21.3218195          .1885860         1.6935225        17.2310421        16.6780525          .0797644          .0308430          .3127257 2.594449994644E-4         -.0172280 -1.29366591491E-5 1.562091514918E-4 6.23224486820E-11 8.026883305287E-4 -4.97653624451E-4 -3.04508438937E-5 2.019222241646E-4
  MQF2E19             MONI                      1170.0150286          .0000000        16.0074812         6.5944536         1.9926527        -1.3987023        17.4045429        16.8785971          .1735008          .2005446          .3499661 5.500967592772E-5         -.0293520 1.800192795198E-5 1.740608522310E-4 1.02993351946E-10 -1.20910431869E-4         -.0032964 3.959496414739E-5 -1.35705223423E-4
  MQD1E10             MONI                      1175.1547825          .0000000         5.3715041        23.2868137         -.7706589         3.0920812        17.5148999        16.9362103          .1103570          .0576131          .2402136 1.244699796149E-4          .0292176 -1.49449196056E-5 1.195168225534E-4 1.78784462950E-10          .0010443         -.0043663 -1.60117603777E-4 8.101348350787E-4
  MQF2E20             MONI                      1178.8945364          .0000000        15.2786950         6.5075677        -1.8798215         1.3968868        17.5825905        16.9853116          .0676906          .0491013          .3493712 6.858345280673E-5          .0292176 -1.49362147768E-5 1.739092260246E-4 7.81086631138E-11 4.458216675430E-4         -.0030045 -1.60117603777E-4          .0014086
  MQD3E16             MONI                      1189.3444407          .0000000         7.4058681        21.3528463         -.2415511        -1.7173398        17.7619359        17.1888815          .1793454          .2035699          .3119591 2.484084958612E-4          .0172151 3.018439602499E-5 1.560139761040E-4 -7.4095808706E-11 8.774462824157E-4         -.0014750 9.663160674654E-5 5.004653665831E-6
  MQF4E16             MONI                      1194.1562219          .0000000        29.8012798         9.9875685        -2.8018010          .8103364        17.8181824        17.2384403          .0562465          .0495588          .6231531 2.072572260871E-4          .0546297 -7.82033245755E-6 3.115324415080E-4 -8.3855383833E-11 7.041264464955E-4         -.0042346 -6.50337254428E-5 5.997733318997E-4
  MQEAE19             MONI                      1198.7767859          .0000000        49.6984728         7.5176533         5.7774732        -1.2158714        17.8355610        17.3376116          .0173786          .0991713          .7832710 1.914582647612E-4         -.0958564 2.543401657171E-5 3.919294790863E-4 -1.0724528113E-10 -1.72724800959E-4         -.0034141 5.035426241435E-5 1.446577687094E-4
  MQD5E19             MONI                      1204.5281850          .0000000         7.8582644        26.3101039          .5460024         2.0073144        17.8872030        17.3980579          .0516420          .0604463          .2652465 3.038463878497E-4         -.0424445 -3.09643082086E-5 1.329864021371E-4 -2.0337548668E-10 6.330089839555E-4         -.0032309 -4.39695699854E-5 4.565330572382E-4
  MQF6E10             MONI                      1211.8399854          .0000000         8.6964168         7.1385564         -.6607385          .6118334        18.0596722        17.4875418          .1724692          .0894839          .1598962 2.029181977417E-5          .0133127 3.394858481385E-6 8.092242561827E-5 -8.0828798245E-11 3.105697429518E-4         -.0021582 -4.42156211331E-5 7.803486587095E-4
  MQD5E20             MONI                      1220.0517857          .0000000         7.6900194        27.5474142         -.5531230        -2.1179532        18.2519309        17.5951413          .1922587          .1075995          .2648640 3.552655868605E-5          .0423951 1.508697950885E-5 1.328828963975E-4 -3.7273501732E-11 6.063565950583E-4         -.0029317 8.078072688392E-5 -1.48264089409E-4
  MQEAE20             MONI                      1225.8031848          .0000000        49.4199044         7.8605205        -5.7732660         1.2911207        18.3043082        17.6527849          .0523774          .0576436          .7822161 8.198226675738E-5          .0957314 7.304461300252E-6 3.916440057915E-4 2.06144989756E-11 7.289225547848E-4         -.0050975 -1.07396467950E-4 9.526180595633E-4
  MQF4E17             MONI                      1230.4237488          .0000000        29.8204342         9.9534865         2.7747745         -.7591471        18.3217303        17.7496374          .0174221          .0968525          .6223308 1.806985808615E-4         -.0545522 2.363227273098E-5 3.113099770020E-4 9.01812590541E-11 -8.23657886872E-5         -.0042476 3.367126582964E-5 -4.73926228629E-5
  MQD3E17             MONI                      1235.2355300          .0000000         7.5488693        20.6952821          .2244416         1.7011071        18.3773998        17.8000935          .0556695          .0504561          .3115755 2.916414316535E-4         -.0171831 -2.14008334042E-5 1.559098046432E-4 1.63496868383E-10 6.748719844570E-4         -.0046970 -4.09337088001E-5 5.026015156256E-4
  MQF2E21             MONI                      1245.6854343          .0000000        15.2186879         6.6538455         1.8960870        -1.4554228        18.5539595        18.0066498          .1765598          .2065563          .3455188 1.628633277941E-5         -.0288545 2.192562209602E-5 1.729434026835E-4 6.93296699998E-11 -1.23069963271E-4         -.0020176 9.894986705564E-5 4.283353447141E-4
  MQD1E11             MONI                      1250.8251883          .0000000         5.3201006        24.1303943         -.8126880         3.1763380        18.6683987        18.0629373          .1144392          .0562875          .2378989 1.096991581980E-4          .0291174 -5.83528332018E-6 1.189421834659E-4 7.31624111922E-11 6.677834617369E-4         -.0017198 -7.42084451291E-5 4.111394945481E-4
  MQF2E22             MONI                      1254.5649422          .0000000        15.7563167         6.8055558        -1.9793230         1.4585929        18.7353311        18.1100450          .0669325          .0471077          .3466821 8.786641352382E-5          .0291174 -5.83125523459E-6 1.732500135940E-4 8.81123351625E-12 3.904008306952E-4         -.0016423 -7.42084451291E-5 6.885221256483E-4
  MQD3E18             MONI                      1265.0148465          .0000000         7.4945981        20.6411548         -.1854391        -1.6595143        18.9076338        18.3112817          .1723027          .2012367          .3130722 1.663085459875E-4          .0172052 1.804260096239E-5 1.563040897151E-4 -1.6857558345E-10 8.406251656091E-4         -.0055883 7.616881744963E-5 -3.31575290430E-4
  MQF4E18             MONI                      1269.8266277          .0000000        28.9436134         9.7148383        -2.6696788          .7689086        18.9643905        18.3624451          .0567566          .0511633          .6250102 1.289756228181E-4          .0547568 -7.44978167663E-6 3.120154570364E-4 -1.2477389802E-10 9.383784897609E-4         -.0083436 -1.16071740077E-4          .0011886
  MQEAE21             MONI                      1274.4471917          .0000000        47.9471009         7.5497498         5.5975494        -1.2511732        18.9823501        18.4629430          .0179597          .1004979          .7871172 1.056661987688E-4         -.0960041 1.116007696513E-5 3.929126478772E-4 -9.3284766075E-11 -4.53779780458E-4         -.0048281 8.458441906538E-5 5.761659037063E-4
  MQD5E21             MONI                      1280.1985908          .0000000         7.5266938        26.9404242          .5199641         2.0361936        19.0361537        18.5225090          .0538035          .0595660          .2685827 1.526865030297E-4         -.0420246 -1.73560655668E-5 1.338252202599E-4 -1.2342567696E-10 3.100541157652E-4         -.0016788 4.940962260194E-6 4.471216738122E-4
