@ TYPE       %05s      "TWISS"
@ SEQUENCE   %05s      "SuperKEKB-HER"
@ PARTICLE   %05s      "ELECTRON"
@ OpticsFile %s       optics$file
@ PC         %le               7.0072900
@ PBUNCH     %le       2.268367489561E10
@ EX         %le       4.540137131516E-9
@ EY         %le       1.13109822909E-13
@ ALFA       %le       4.540768482944E-4
@ Q1         %le              45.5435915
@ Q2         %le              43.6086671
@ DATETIME   %08s     "10/09/2019 18:50:43"
* NAME                TYPENAME                             S                 L              BETX              BETY              ALFX              ALFY               MUX               MUY          DeltaMUX          DeltaMUY                DX                DY               DPX               DPY                 X                 Y               R11               R12               R21               R22
$ %s                  %s                                 %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
  MQDRNE2             MONI                       725.0472054          .0000000         8.5806720        31.4216721         -.6254727         1.9504664        11.2282778        11.1416234          .1125859          .0865988 -1.94136525371E-4 1.252198177509E-6 -2.74728337065E-4 -9.75264502179E-8 -7.31527040673E-8 1.78416535973E-10         -.0012195          .0022418 5.095712163232E-5 -3.37004251195E-4
  MQFRNE2             MONI                       734.4730054          .0000000        29.0348977         9.9425904         1.9309251         -.7032349        11.3204878        11.2397394          .0922100          .0981160         -.0025499 3.720198895656E-7 5.771497525318E-5 -4.33471096519E-8 -9.38008707262E-7 -1.1218375179E-10 -3.00789890800E-5          .0061189 -4.88427579376E-5 7.053411021408E-5
  MQDRNE3             MONI                       743.8988054          .0000000         8.5128056        30.6965451         -.6062121         2.0406451        11.4327343        11.3223705          .1122465          .0826311         -.0021915 -3.59587915158E-8 -2.08239538431E-4 -4.26145835721E-8 -8.03689954161E-7 -4.6050234583E-10         -.0017659          .0113469 1.158327120907E-4 -9.12329829647E-4
  MQFRNE3             MONI                       753.3246054          .0000000        28.5644639         8.6623690         1.8980013         -.5987327        11.5262193        11.4301665          .0934850          .1077960         -.0037919 -4.75440385703E-7 3.060868102174E-4 -9.74633564395E-8 -1.38839884339E-6 -3.2663373444E-10 4.850359555280E-4          .0092582 -6.00348874624E-5 -5.34136944536E-4
  MQDRNE4             MONI                       762.7504054          .0000000         8.5055269        28.4666370         -.6220830         1.7802557        11.6396390        11.5232349          .1134198          .0930684         -.0010151 -1.27837446672E-6 1.598254086186E-4 6.698965767574E-8 -3.69484262962E-7 -5.0955439394E-10 -6.61879373481E-4          .0049546 2.572921720143E-5 -6.40929468820E-4
  MQFRNE4             MONI                       772.1762054          .0000000        28.9893216         9.5417517         1.9189960         -.7639270        11.7323908        11.6296814          .0927518          .1064465 4.575738034611E-4 -7.13265294758E-7 1.111795054995E-4 -2.65829182457E-8 1.733398820689E-7 -1.2269191418E-10 -9.01813718771E-5          .0029511 -8.91527325753E-5 -3.72996456298E-4
  MQDRNE5             MONI                       781.6020054          .0000000         8.5857429        32.4985494         -.6144160         2.0762148        11.8441672        11.7115935          .1117763          .0819121          .0016314 -8.81024924530E-7 2.964299169554E-4 9.064756173714E-8 6.001943241905E-7 9.40921591002E-11         -.0017528          .0081253 8.301574739763E-5 -5.54121328122E-4
  MQFRNE5             MONI                       791.0278054          .0000000        28.7389129         9.5179150         1.9162987         -.6234585        11.9368817        11.8102729          .0927145          .0986794          .0040444 -3.60587440604E-8 -2.44740669801E-4 7.840150867166E-8 1.483866802483E-6 2.38408477780E-10 5.412513971307E-4          .0121584 -7.47204858128E-6 3.803997051211E-4
  MQDRNE6             MONI                       800.4536054          .0000000         8.4569218        28.7494359         -.6115534         1.8977191        12.0502768        11.8980560          .1133952          .0877831          .0019153 6.467040798231E-7 3.740091742660E-6 -1.97370582749E-9 7.000448154648E-7 5.77214149200E-10 -9.54795677535E-4          .0113144 5.814428258333E-5 -9.99800715670E-4
  MQR2NE2             MONI                       809.8794054          .0000000        29.2523224         8.5244587         1.5515336         -.5542452        12.1437487        12.0102154          .0934719          .1121594          .0017908 6.814860534769E-7 -2.22774539893E-4 7.451741905074E-8 6.499753473788E-7 2.91454868233E-10 2.540005456458E-4          .0058367 -7.95611349224E-5 -6.59984793813E-4
  MQR3NE2             MONI                       819.3052054          .0000000        12.8846433        26.2758296        -1.3988998         2.4524834        12.2334531        12.1063233          .0897044          .0961079 -3.19954231514E-4 1.241222455984E-6 -2.46764760528E-4 -1.27580674883E-7 -1.22244743958E-7 2.79197377239E-10         -.0010144          .0042183 7.734463479313E-5 -6.14146290288E-4
  MQR4NE2             MONI                       828.7310054          .0000000        48.1156369         4.6275729         4.5528939         -.7057857        12.2889178        12.3010018          .0554647          .1946785         -.0023832 5.605683450711E-8 1.267219971330E-4 -1.06755772499E-7 -8.82486834254E-7 -1.5595646678E-10 -1.50746416729E-4          .0012588 -1.27378627439E-4 -9.04806315334E-4
  MQR5NE2             MONI                       838.1568054          .0000000         2.8855406        39.7731112          .0052109         1.2671625        12.4539306        12.4120191          .1650128          .1110174         -.0012995 -8.77854280221E-7 -2.89199514985E-5 -4.86819014234E-9 -4.76179989143E-7 -6.9150342972E-10         -.0017531          .0053646 5.647013373046E-5 -3.42072976359E-4
  MQR6NE2             MONI                       850.1971896          .0000000        52.9316922        18.7645668        -4.1646449          .4788990        12.6672543        12.4846053          .2133237          .0725862         -.0016473 -9.36784130657E-7 -2.89199515116E-5 -4.86159827430E-9 -5.92993637607E-7 -4.6069636567E-10         -.0010736          .0141667 5.647013373046E-5         -.0010215
  MQR7NE2             MONI                       856.3497802          .0000000        10.6488508        57.7087228          .4295575         6.3394586        12.7081506        12.5145654          .0408963          .0299601 -1.07686893917E-4 -1.79193362996E-6 2.389659927585E-4 1.860586208777E-7 -3.43114515616E-8 -7.4791871117E-10 4.395440326707E-4          .0092471 -8.59205873216E-5         -.0011325
  MQS2NE2             MONI                       860.7171688          .0000000         9.0181139        15.9675301         -.0559056         3.2245741        12.7816121        12.5375271          .0734615          .0229617          .0119140 1.984194660120E-5          .0052390 -4.54497233210E-6 8.037901618608E-6 -3.5974296791E-10 6.455170384714E-5          .0040227 -8.59227265861E-5 -7.57542389065E-4
  MQS3NE2             MONI                       869.9878691          .0000000         7.1628526         9.0386868          .2100545        -1.7855759        13.0643276        12.7153331          .2827155          .1778060          .2753803 2.301905163761E-4          .0131493 4.892456190308E-5 1.923226658513E-4 5.73693306642E-11 5.700346293754E-4          .0055827 1.037782076115E-4          .0015369
  MQSBNE2             MONI                       872.5375264          .0000000         7.0387520        21.1455897         -.1613469        -2.9661912        13.1227394        12.7448333          .0584119          .0295002          .3088594 3.548243417674E-4          .0131493 4.892211653807E-5 2.159025370134E-4 1.79007912680E-10 8.344484053850E-4          .0073725 1.037782076115E-4          .0012725
  MQS4NE2             MONI                       876.5709640          .0000000        29.0107409        10.4330764        -2.7129561          .8776968        13.1724419        12.7844628          .0497024          .0396295          .6231320 2.386093691698E-4          .0545088 -2.71158045642E-5 4.360212411113E-4 2.04696947309E-10 -3.62185307596E-4          .0085082 -2.65178362484E-5 -1.96365477019E-4
  MQEAE13             MONI                       881.1975280          .0000000        48.4115676         7.3807928         5.6251933        -1.1423067        13.1903121        12.8823119          .0178702          .0978491          .7839909 1.284068774155E-4         -.0958410 -2.64655562480E-6 5.489350278418E-4 2.83656136286E-10          .0013612          .0098071 1.920180873702E-4          .0016014
  MQD5E13             MONI                       886.9489271          .0000000         7.7140647        25.0375183          .5176344         1.9336860        13.2431553        12.9449480          .0528431          .0626361          .2663704 1.018049485150E-4         -.0422464 -2.27943320894E-5 1.865499900403E-4 5.55412889045E-10          .0011681          .0050162 -1.39960750067E-4 -3.46994353869E-4
  MQF6E7              MONI                       894.2607275          .0000000         8.9207412         6.8462112         -.6828514          .5520432        13.4145300        13.0391443          .1713747          .0941963          .1625082 4.387161917570E-5          .0135108 -1.38433635777E-5 1.141475839413E-4 2.33814944484E-10 1.435705332233E-4          .0014235 -1.40303459190E-4 6.757795220282E-4
  MQD5E14             MONI                       902.4725278          .0000000         7.5704190        28.2620206         -.5237071        -2.2220650        13.6046996        13.1477577          .1901696          .1086134          .2656939 3.665606482946E-4          .0421591 4.063005769583E-5 1.863053686273E-4 1.47275634479E-10 6.385968702266E-4          .0046353 3.674836023791E-5 7.314193348317E-4
  MQEAE14             MONI                       908.2239269          .0000000        48.1735360         8.2749152        -5.6215710         1.3384458        13.6581981        13.2031199          .0534984          .0553622          .7821257 2.481956745282E-4          .0956198 -2.77493960616E-5 5.482604024126E-4 -3.0591749126E-11 -5.02845695357E-4          .0067055 -5.86390507036E-5 1.918369070236E-4
  MQF4E11             MONI                       912.8444909          .0000000        29.0594507        10.3349626         2.6915897         -.7433736        13.6760746        13.2951597          .0178766          .0920398          .6220042 2.951278052314E-4         -.0543728 1.585242816434E-5 4.357241001092E-4 -2.2297658124E-10          .0012216          .0085350 1.208499904326E-4          .0010873
  MQD3E11             MONI                       917.6562721          .0000000         7.4650972        20.7884509          .1956807         1.7665150        13.7328172        13.3445198          .0567425          .0493601          .3123207 3.750128177026E-4         -.0168956 -4.16214372271E-5 2.185556536693E-4 -4.2193669900E-10          .0014079          .0037380 -1.42454191653E-4 -1.67459026708E-4
  MQF2E13             MONI                       928.1061765          .0000000        15.6191377         6.4626683         1.9518133        -1.4571689        13.9069417        13.5587682          .1741246          .2142484          .3482601 8.506041633141E-5         -.0291877 1.282759889233E-5 2.431582631692E-4 -2.0480169390E-10 4.802365877624E-4          .0027745 1.728042190576E-4          .0016162
  MQD1E7              MONI                       933.2459304          .0000000         5.3102751        24.2905230         -.7844672         3.1443606        14.0196871        13.6157122          .1127454          .0569440          .2392206 1.266918308853E-4          .0291340 -2.18442012308E-5 1.670181244253E-4 -2.3983521809E-10 1.824107961216E-5          .0042600 -7.04374982127E-5 -1.82038925077E-4
  MQF2E14             MONI                       936.9856843          .0000000        15.4221258         7.0483501        -1.9213068         1.4693767        14.0874397        13.6618107          .0677526          .0460985          .3480224 4.507546267086E-5          .0291340 -2.18388490207E-5 2.430565524038E-4 -4.8071126911E-11 -2.44993565069E-4          .0044952 -7.04374982127E-5 8.119571971261E-5
  MQD3E12             MONI                       947.4355886          .0000000         7.4849205        20.5824877         -.2099734        -1.6061942        14.2631303        13.8555430          .1756906          .1937323          .3120148 4.356647782002E-4          .0168912 2.708954982617E-5 2.184248411621E-4 4.38141654328E-10          .0012787          .0020739 6.763465549782E-5 3.417507211492E-4
  MQF4E12             MONI                       952.2473698          .0000000        29.3803257         9.4136111        -2.7300551          .7815417        14.3194704        13.9076152          .0563400          .0520722          .6214571 2.480163887934E-4          .0543311 -4.02982399126E-5 4.354902115547E-4 3.34763188290E-10 3.805136348424E-4 1.859851844524E-4 -1.27511830165E-4 7.175170854086E-4
  MQEAE15             MONI                       956.8679338          .0000000        48.7707974         7.2411362         5.6867362        -1.2204556        14.3371387        14.0124845          .0176683          .1048693          .7813377 7.241363951330E-5         -.0955451 -2.39353697507E-5 5.479330827880E-4 2.66722769134E-10 6.218541651409E-4          .0043422 1.878876606695E-4          .0017891
  MQD5E15             MONI                       962.6193329          .0000000         7.6653621        26.5110394          .5343970         1.9599412        14.3899528        14.0738762          .0528141          .0613917          .2652897 -5.94880451304E-5         -.0421588 -1.50611513477E-5 1.861487085526E-4 3.75590971692E-10 5.585609923033E-4          .0049809 -6.83390880569E-5 -7.81442946661E-5
  MQF6E8              MONI                       969.9311333          .0000000         8.8056109         7.5757244         -.6905188          .6274509        14.5642464        14.1600561          .1742937          .0861799          .1620667 6.416524289557E-5          .0135983 -5.62095087230E-6 1.140027738072E-4 5.31604261603E-11 5.832691058064E-5          .0039746 -6.85002885411E-5 4.197146467078E-4
  MQD5E16             MONI                       978.1429336          .0000000         7.7299031        28.5371438         -.5316685        -2.1411432        14.7528542        14.2618080          .1886078          .1017520          .2664716 4.486026816796E-4          .0423113 4.055690353137E-5 1.866095483572E-4 -2.6595283382E-10          .0016179 4.244551342467E-4 1.186343941024E-4 2.145399598659E-4
  MQEAE16             MONI                       983.8943327          .0000000        48.8777467         7.8029548        -5.6883637         1.3436989        14.8053792        14.3186050          .0525249          .0567970          .7845967 2.555199881734E-4          .0959316 -4.21057928745E-5 5.492040028077E-4 -2.2723798058E-10 6.500376937181E-4         -.0026452 -2.17797778616E-4          .0013428
  MQF4E13             MONI                       988.5148967          .0000000        29.3730489         9.3585768         2.7404489         -.6977861        14.8230303        14.4193442          .0176511          .1007392          .6239982 2.352636335477E-4         -.0545689 1.258091716146E-6 4.364809065584E-4 -3.3760506621E-10 4.182318804262E-4 4.439510355350E-4 7.093820183543E-5 7.848121086155E-4
  MQD3E13             MONI                       993.3266779          .0000000         7.4297393        19.5084812          .2166341         1.5797234        14.8795957        14.4730491          .0565654          .0537049          .3132093 2.478598692587E-4         -.0169873 -3.64717111548E-5 2.188909784204E-4 -4.7880820439E-10 7.950415402941E-4 -6.96723978581E-5 -9.63189264695E-5 3.816795865320E-4
  MQF2E15             MONI                      1003.7765823          .0000000        15.4559419         7.0559554         1.9167550        -1.5593056        15.0562531        14.6794392          .1766573          .2063901          .3499996 1.707384249913E-4         -.0294255 4.682975719527E-5 2.437563102267E-4 -1.5614524855E-11          .0010040          .0061232 3.251179174471E-4          .0022784
  MQD1E8              MONI                      1008.9163362          .0000000         5.3794542        25.4950749         -.8074229         3.3815571        15.1688323        14.7324825          .1125792          .0530433          .2398706 3.467937275915E-4          .0290792 -4.56364157406E-5 1.672234274218E-4 1.55230407427E-10 9.067415926062E-4          .0044477 -1.44477174618E-4 -3.81414474457E-4
  MQF2E16             MONI                      1012.6560901          .0000000        15.7031197         7.0322370        -1.9550295         1.5588112        15.2354767        14.7775010          .0666444          .0450185          .3484678 1.762163090023E-4          .0290792 -4.56254513537E-5 2.431666485695E-4 1.57311453385E-10 3.668104665709E-4          .0016514 -1.44477174618E-4 1.585166518010E-4
  MQD3E14             MONI                      1023.1059944          .0000000         7.4048321        19.5168852         -.1986664        -1.5862604        15.4101596        14.9847319          .1746829          .2072309          .3112367 2.256454708599E-4          .0169568 1.105810632971E-5 2.181322488965E-4 4.69727665106E-10 7.490277352136E-4 -5.79431196442E-4 1.392051267961E-5 3.853988296389E-4
  MQF4E14             MONI                      1027.9177756          .0000000        28.9691009         9.3960044        -2.6919836          .6962624        15.4672357        15.0383135          .0570761          .0535816          .6204606 1.151910238163E-4          .0542980 -2.39052294692E-5 4.351217700200E-4 2.74969656827E-10 7.605155240215E-5          .0012241 -1.57646537809E-4          .0013643
  MQEAE17             MONI                      1032.5383396          .0000000        47.7876401         7.9142510         5.6012827        -1.3640103        15.4852061        15.1380402          .0179704          .0997267          .7776492 8.045721049742E-6         -.0956141 -1.99880720817E-5 5.466236119108E-4 9.62607799921E-11          .0012776          .0103158 3.956472690936E-4          .0034268
  MQD5E17             MONI                      1038.2897387          .0000000         7.4068766        28.8669395          .5265518         2.1742932        15.5395424        15.1940816          .0543363          .0560414          .2607640 -9.58878660773E-5         -.0429712 -3.44699765520E-6 1.845659154976E-4 -2.3318177780E-11          .0012545          .0098611 -8.91742567148E-5 -4.64412881360E-4
  MQF6E9              MONI                      1045.6015391          .0000000         8.9139885         7.6399464         -.7329038          .7262445        15.7173395        15.2759210          .1777971          .0818393          .1516094 1.170759812594E-4          .0127859 -1.13627291106E-5 1.103676080690E-4 -1.6138177114E-10 6.007674980315E-4          .0020623 -8.96579759937E-5 1.861673389941E-4
  MQD5E18             MONI                      1053.8133394          .0000000         7.8528418        26.1410890         -.5076985        -1.9305104        15.9007077        15.3825118          .1833682          .1065908          .2628411 1.473519792859E-4          .0432392 1.656193113934E-5 1.853591025841E-4 -5.3407300227E-10          .0015630         -.0060433 8.964394973362E-5 -1.56748348344E-4
  MQEAE18             MONI                      1059.5647385          .0000000        48.5266382         7.1583998        -5.6125285         1.1982031        15.9529996        15.4447351          .0522919          .0622233          .7833767 1.005624710603E-4          .0962933 -1.08239852174E-5 5.488110908081E-4 -2.9699817194E-10 9.498375801955E-4         -.0066686 -3.82850689273E-4          .0030003
  MQF4E15             MONI                      1064.1853025          .0000000        28.9188333         9.4701120         2.7637525         -.8090832        15.9708476        15.5499878          .0178480          .1052527          .6249236 1.217240435875E-4         -.0547238 7.043175397957E-6 4.368262603206E-4 -2.6052345601E-10 3.821104572700E-4          .0021118 1.538104583488E-4          .0016267
  MQD3E15             MONI                      1068.9970837          .0000000         7.0284378        20.9679490          .2431097         1.6216281        16.0295566        15.6014019          .0587090          .0514141          .3132940 1.570244730928E-4         -.0171391 -1.70059720729E-5 2.189241720379E-4 -2.6299958421E-10 6.945987938997E-4          .0034295 -4.32982274091E-5 2.134318135691E-4
  MQF2E17             MONI                      1079.4469881          .0000000        15.7433490         6.7641039         1.8911498        -1.4252641        16.2129633        15.7993932          .1834067          .1979913          .3544444 2.318931654751E-4         -.0297952 5.027727834064E-5 2.452831144942E-4 1.86329450861E-10 9.317354084612E-4          .0033195 2.394863495754E-4          .0011717
  MQD1E9              MONI                      1084.5867420          .0000000         5.7296150        23.5886383         -.8531184         3.1556692        16.3201862        15.8558555          .1072228          .0564623          .2429396 4.124285538707E-4          .0294570 -6.08408066869E-5 1.682762047772E-4 4.69570743249E-10          .0018673         -.0014600 -2.97226113217E-4 3.913110492834E-4
  MQF2E18             MONI                      1088.3264959          .0000000        16.3176763         6.4903809        -1.9800821         1.4195586        16.3833439        15.9046879          .0631577          .0488324          .3529481 1.850004808401E-4          .0294570 -6.08181067000E-5 2.447024535720E-4 2.76937393984E-10 7.565591975077E-4         -.0028250 -2.97226113217E-4          .0015021
  MQT1NFE1            MONI                      1098.7764002          .0000000         6.9704578        21.0643518         -.2012118        -1.6965137        16.5620103        16.1122358          .1786665          .2075479          .3113625 2.384499671886E-4          .0171029 2.464616521678E-5 2.181759047714E-4 2.33300560383E-10 5.841584646645E-4          .0032078 3.924578145983E-5 7.234935722135E-4
  MQT2NFE1            MONI                      1103.9841474          .0000000        19.5068398        27.5531697        -4.0429587         3.0437701        16.6443414        16.1433004          .0823310          .0310646          .4993717 2.929264385020E-4          .0945251 -2.96055363956E-5 3.498815600039E-4 1.61175934133E-10 -1.47641680780E-4          .0038629 -8.13825210635E-5 1.194179584751E-4
  MQTANFE1            MONI                      1107.5016074          .0000000        45.0721945        14.5782451         4.2926373        -1.2533986        16.6612068        16.1745450          .0168654          .0312446          .7265363 2.198424212833E-4         -.0768209 1.978799538594E-5 5.099608611298E-4 3.54588723240E-11 9.086690725081E-4          .0057417 1.863877508589E-4          .0015043
  MQT3NFE1            MONI                      1112.3744192          .0000000        15.5617169        27.2356163          .5834700         1.0342324        16.6923364        16.2115963          .0311297          .0370513          .3797697 2.968611502399E-4         -.0322672 -1.31717049587E-5 2.674098099598E-4 -8.6147254126E-11          .0011476          .0043183 -1.82372051997E-5 1.899592744710E-4
  MQT4NFE1            MONI                      1120.5342894          .0000000        11.7728440        15.3539026         -.1186422          .4217280        16.7951930        16.2768403          .1028565          .0652440          .3194088 2.645793373344E-4          .0234900 1.878522045704E-6 2.268857427836E-4 -2.3091623045E-10 9.967521733687E-4         -.0022663 -1.87911174882E-5 3.404355403133E-4
  MQTBNFE1            MONI                      1124.5525258          .0000000        18.3922983         9.3045393        -1.1622246          .5714288        16.8402199        16.3300764          .0450269          .0532361          .4665222 2.303523861154E-4          .0390000 -1.03129789672E-5 3.313488068118E-4 -2.6412163718E-10 8.146969333566E-4         -.0038153 -8.60596477768E-5 7.672621450125E-4
  MQT5NFE             MONI                      1128.5707622          .0000000        10.5554854        16.7737405         1.0253589        -1.5252752        16.8832244        16.3862650          .0430045          .0561886          .3760750 3.067941961097E-4         -.0333504 2.420399060980E-5 2.669682670104E-4 -4.3135085888E-10 4.233710003215E-4         -.0044786 6.560476857289E-5 6.908553922126E-6
  MQTBNFE2            MONI                      1133.7889986          .0000000        17.8023223         9.0115361         1.1658171         -.5216674        16.9461216        16.4543805          .0628972          .0681155          .4674907 1.856932703885E-4         -.0389074 -4.18259023849E-6 3.317109412442E-4 -3.3174712972E-10 9.146107336568E-5         -.0037143 5.966948964398E-5 8.212630123565E-4
  MQT4NFE2            MONI                      1137.8072350          .0000000        11.1986416        14.6755433          .1294142         -.3983464        16.9931031        16.5097983          .0469815          .0554178          .3207849 1.641920501309E-4         -.0233375 -1.20481683237E-5 2.274001699048E-4 -3.8290358994E-10 3.924898372124E-4         -.0017272 1.329132005832E-5 6.975629439469E-4
  MQT3NFE2            MONI                      1145.9671053          .0000000        15.1212028        26.3289653         -.6106432        -1.0296181        17.1008363        16.5778413          .1077332          .0680430          .3823879 1.852221673003E-4          .0324196 2.411278856784E-5 2.683885619126E-4 -3.6347012795E-10 4.998931342166E-4 -1.12586849624E-4 1.306206054460E-5 5.906712936095E-4
  MQTANFE2            MONI                      1150.8399170          .0000000        44.6482702        14.3413455        -4.3039775         1.1909807        17.1325737        16.6158532          .0317374          .0380119          .7311856 2.103514265069E-4          .0772758 2.508270447512E-6 5.116991238906E-4 -1.8394965232E-10 5.408358541793E-5          .0022281 -1.07722753282E-4          .0010489
  MQT2NFE2            MONI                      1154.3573770          .0000000        19.5401995        27.5850756         3.9971703        -3.0929005        17.1495047        16.6473398          .0169310          .0314866          .5024508 3.643999134037E-4         -.0951646 5.292481548556E-5 3.510328035062E-4 -1.4698475913E-10          .0014530          .0038269 2.876759315939E-4 9.619289550418E-4
  MQT1NFE2            MONI                      1159.5651242          .0000000         7.2970844        21.4541143          .1839934         1.6857753        17.2297182        16.6780993          .0802135          .0307595          .3129552 3.719426269517E-4         -.0172814 -1.86639845200E-5 2.187774847968E-4 -3.1553173609E-11          .0011545 -6.64723066709E-4 -4.45870408987E-5 2.826980949108E-4
  MQF2E19             MONI                      1170.0150286          .0000000        16.1688982         6.5749474         2.0127761        -1.3859967        17.4025064        16.8775302          .1727882          .1994309          .3515154 7.914471005446E-5         -.0295011 2.577778644596E-5 2.442081507264E-4 2.64675939712E-10 -1.63296595524E-4         -.0045922 5.895265365849E-5 -1.59317068452E-4
  MQD1E10             MONI                      1175.1547825          .0000000         5.3823642        23.0995361         -.7621420         3.0713095        17.5120406        16.9354669          .1095342          .0579367          .2412164 1.785281123299E-4          .0293180 -2.14851271914E-5 1.676591171497E-4 5.33953129880E-10          .0014655         -.0060516 -2.25799148668E-4          .0011349
  MQF2E20             MONI                      1178.8945364          .0000000        15.1808521         6.4515779        -1.8597811         1.3834252        17.5798757        16.9849838          .0678351          .0495170          .3507057 9.818811930886E-5          .0293180 -2.14679205465E-5 2.439157801622E-4 2.69938465598E-10 6.216733796593E-4         -.0041337 -2.25799148668E-4          .0019787
  MQD3E16             MONI                      1189.3444407          .0000000         7.3965933        21.4975688         -.2558762        -1.7195416        17.7606096        17.1887034          .1807339          .2037196          .3119106 3.577149503966E-4          .0172626 4.266026459924E-5 2.184008421641E-4 -2.7192588098E-12          .0012591         -.0020697 1.363013393648E-4 1.161998345184E-5
  MQF4E16             MONI                      1194.1562219          .0000000        30.0501738         9.9894429        -2.8375415          .8220458        17.8166367        17.2380753          .0560271          .0493719          .6231873 2.947969146739E-4          .0546716 -1.20823619463E-5 4.361668640251E-4 -1.0896328687E-10 9.963623050800E-4         -.0059644 -9.52961753127E-5 8.682881631232E-4
  MQEAE19             MONI                      1198.7767859          .0000000        50.1472782         7.4538081         5.8278335        -1.2025948        17.8338603        17.3377104          .0172236          .0996351          .7827351 2.678315857679E-4         -.0958979 3.463175024148E-5 5.485308296647E-4 -2.4524154592E-10 -2.27116482393E-4         -.0046558 7.637854123831E-5 2.591762958363E-4
  MQD5E19             MONI                      1204.5281850          .0000000         7.9283270        26.0902340          .5544811         1.9865398        17.8850149        17.3986853          .0511546          .0609749          .2646189 4.201178256707E-4         -.0425880 -4.34000856853E-5 1.859734861438E-4 -5.5042275273E-10 8.966526734766E-4         -.0043483 -6.24647245712E-5 6.338676500896E-4
  MQF6E10             MONI                      1211.8399854          .0000000         8.6256106         7.1405020         -.6499530          .6028235        18.0573191        17.4885573          .1723042          .0898720          .1582622 2.962418088836E-5          .0131691 4.587446569342E-6 1.127391844142E-4 -2.8196912346E-10 4.386810385457E-4         -.0029140 -6.28128636816E-5          .0010937
  MQD5E20             MONI                      1220.0517857          .0000000         7.7082000        27.7898838         -.5637870        -2.1385457        18.2507316        17.5955552          .1934125          .1069979          .2641297 5.564508491862E-5          .0425249 2.158487347195E-5 1.857824578368E-4 -3.2098612388E-10 8.906616195428E-4         -.0041727 1.158381299943E-4 -2.09531237507E-4
  MQEAE20             MONI                      1225.8031848          .0000000        49.7825112         7.9251040        -5.8222826         1.3059806        18.3028350        17.6526796          .0521034          .0571244          .7813863 1.176504551985E-4          .0957379 9.625017236587E-6 5.480040051646E-4 -6.8585346117E-11          .0010442         -.0072858 -1.57604192770E-4          .0013839
  MQF4E17             MONI                      1230.4237488          .0000000        30.0749516         9.9432569         2.8021567         -.7517421        18.3201147        17.7491223          .0172797          .0964427          .6221360 2.549636914544E-4         -.0545721 3.302665042061E-5 4.357562937893E-4 1.31549205627E-10 -1.14074165632E-4         -.0059697 4.884730294338E-5 -4.50155135883E-5
  MQD3E17             MONI                      1235.2355300          .0000000         7.5831155        20.5944683          .2336475         1.6974277        18.3753952        17.7997233          .0552805          .0506010          .3114220 4.100504992576E-4         -.0172210 -3.02802465788E-5 2.182090821376E-4 3.25924825976E-10 9.512366962091E-4         -.0065531 -5.79848032911E-5 7.114104195104E-4
  MQF2E21             MONI                      1245.6854343          .0000000        15.0869540         6.6559429         1.8786569        -1.4638649        18.5525921        18.0074269          .1771970          .2077035          .3453282 2.792018832056E-5         -.0288165 3.198283694466E-5 2.420268515328E-4 2.59704519665E-10 -1.48208783750E-4         -.0026977 1.450130497551E-4 6.372945097483E-4
  MQD1E11             MONI                      1250.8251883          .0000000         5.3202384        24.2575408         -.8212454         3.1868290        18.6676056        18.0635413          .1150134          .0561144          .2379505 1.634483786988E-4          .0291621 -9.52034349881E-6 1.665266297107E-4 3.85302009765E-10 9.681380493989E-4         -.0023741 -1.08769470279E-4 5.732384722906E-4
  MQF2E22             MONI                      1254.5649422          .0000000        15.8540491         6.8612629        -1.9974386         1.4681445        18.7343033        18.1103152          .0666977          .0467739          .3468574 1.278270921360E-4          .0291621 -9.51207443807E-6 2.426035753958E-4 1.36264118896E-10 5.616515388400E-4         -.0023308 -1.08769470279E-4 9.797249830177E-4
  MQD3E18             MONI                      1265.0148465          .0000000         7.5059279        20.5222381         -.1779779        -1.6412195        18.9054328        18.3108125          .1711295          .2004973          .3133909 2.354148210604E-4          .0172505 2.540179105634E-5 2.189510150256E-4 -3.5130083541E-10          .0011837         -.0077936 1.064527880215E-4 -4.50194256823E-4
  MQF4E18             MONI                      1269.8266277          .0000000        28.8241595         9.6209143        -2.6521434          .7649656        18.9622547        18.3623783          .0568219          .0515658          .6256622 1.818694817591E-4          .0548416 -1.06739632814E-5 4.370842595323E-4 -3.0659347323E-10          .0013063         -.0115647 -1.64888774582E-4          .0016870
  MQEAE21             MONI                      1274.4471917          .0000000        47.6777505         7.5031289         5.5715889        -1.2515564        18.9802993        18.4637825          .0180447          .1014042          .7879745 1.481363091329E-4         -.0960844 1.544832141820E-5 5.504239330530E-4 -3.0032201706E-10 -5.97590719291E-4         -.0064576 1.278262142553E-4 8.847263992194E-4
  MQD5E21             MONI                      1280.1985908          .0000000         7.4724808        26.9627040          .5166297         2.0274201        19.0344517        18.5235053          .0541524          .0597228          .2692560 2.130518556014E-4         -.0419875 -2.43389055697E-5 1.876099656584E-4 -4.9540987255E-10 4.705276305826E-4         -.0021208 4.174253719723E-6 6.118409761866E-4
