@ TYPE       %05s      "TWISS"
@ SEQUENCE   %05s      "SuperKEKB-HER"
@ PARTICLE   %05s      "ELECTRON"
@ OpticsFile %s       optics$file
@ PC         %le               7.0072900
@ PBUNCH     %le       2.268367489561E10
@ EX         %le       4.540137131516E-9
@ EY         %le       1.13109822909E-13
@ ALFA       %le       4.540768482944E-4
@ Q1         %le              45.5424369
@ Q2         %le              43.6088934
@ DATETIME   %08s     "10/09/2019 18:50:27"
* NAME                TYPENAME                             S                 L              BETX              BETY              ALFX              ALFY               MUX               MUY          DeltaMUX          DeltaMUY                DX                DY               DPX               DPY                 X                 Y               R11               R12               R21               R22
$ %s                  %s                                 %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
  MQLY2LE2            MONI                        48.0578731          .0000000         6.3943408        28.4225617          .4409485        -9.0939393          .8056314         1.2354446          .2218286          .2039163         -.4096838 -1.96476766654E-4          .0399567 -6.59406905236E-5 -8.19889961381E-5 -3.5047910028E-11 3.737020382923E-4         -.0010780 1.300131672648E-4 -3.14746644545E-4
  MQLY1LE2            MONI                        53.2135731          .0000000         6.8117306       200.4211081         -.5219217       -24.2735852          .9482871         1.2463228          .1426557          .0108782         -.2037616 -5.36422182538E-4          .0399567 -6.59460505059E-5 -4.07542936789E-5 -9.2176658088E-11          .0010439         -.0080812 1.300131672648E-4 -9.84921496106E-4
  MQLB1LE             MONI                        55.2235731          .0000000        12.6394202       229.2755731        -1.9903223        -2.7492877          .9841821         1.2477668          .0358950          .0014440         -.1552351 -5.75635105737E-4          .0202284 -7.79460683983E-6 -3.10275071624E-5 -9.8427576249E-11          .0020806         -.0124462 2.897029191321E-5 -1.62465984291E-4
  MQLB2LE             MONI                        60.0235180          .0000000        80.1645081        35.1513960       -10.6626303        12.6408103         1.0097931         1.2557546          .0256110          .0079878         -.1580547 -2.29124500933E-4         -.0027321 8.044187134191E-5 -3.15080708096E-5 -3.8133155255E-11          .0016641         -.0125327 -5.84490354733E-4          .0044155
  MQLB3LE             MONI                        68.9853633          .0000000         2.2922548         4.7324127         -.4125062          .7573246         1.1633212         1.6710985          .1535281          .4153439          .0585791 1.878882659506E-5          .0336164 1.336595884773E-6 1.178309384201E-5 1.37451184885E-11 2.130390860839E-4 1.845421937988E-4 -2.52900683495E-5 8.388612786428E-5
  MQLB4LE             MONI                        77.1787307          .0000000        35.3399153        17.6493214         4.2515084        -5.7176706         1.3171565         1.9488456          .1538353          .2777470          .3015403 3.279903086860E-5         -.0382875 8.211976183200E-6 6.054173702221E-5 3.44190008327E-12 2.103682083980E-4 8.027479936605E-4 7.909487497126E-5 4.089560944451E-4
  MQLX1LE1            MONI                        81.6354595          .0000000         8.1674042       106.5086102         1.8463880       -14.2244146         1.3593925         1.9652312          .0422360          .0163856          .1309602 6.941100607312E-5         -.0382903 8.215047862071E-6 2.626831838190E-5 1.45274946863E-12 5.628356014286E-4 1.171352401019E-4 7.910103152363E-5 5.650606934252E-5
  MQLX2LE             MONI                        88.4954617          .0000000        16.2730228         1.7247079         3.0110976        -2.3847951         1.4618459         2.3833871          .1024533          .4181560          .1678954 1.934347694481E-6         -.0218534 -2.20043975952E-6 3.355118363296E-5 -4.4304375655E-12 1.353512986016E-4 9.487707777406E-4 1.010714939205E-4 8.749955880144E-4
  MQLX1LE2            MONI                        94.4554638          .0000000         2.9537927       128.4991213        -1.4544036        18.4747818         1.7508967         2.4404168          .2890509          .0570297          .1441533 8.762427421572E-5          .0435455 -1.41596181895E-5 2.874076958621E-5 -1.3210496072E-11 6.253704135341E-5          .0018121 -2.12672523934E-5 -2.55864082056E-4
  MQLA2LE             MONI                        98.9121927          .0000000        36.8546637        16.7497768        -6.1534565         6.6043925         1.8211225         2.4557265          .0702258          .0153097          .3381447 2.453269432179E-5          .0435420 -1.41584574853E-5 6.740210127985E-5 -2.1895332925E-12 -3.22176249833E-5 8.156402094049E-4 -2.12693898448E-5 -1.61090061923E-4
  MQLA3LE             MONI                       105.2001788          .0000000         7.6547566         2.4752232         -.5205629          .0044638         1.8821280         2.7516204          .0610055          .2958939          .0618522 -3.03665261192E-5         -.0295952 -2.82112426331E-7 1.229737391700E-5 1.01780703854E-11 -1.42837585196E-4 7.306358262352E-4 -2.32369196477E-5 -3.89280090174E-5
  MQLA4LE             MONI                       109.4681120          .0000000        15.1205514         9.7933674        -1.2290633        -1.7194877         1.9470376         2.9184949          .0649095          .1668745         -.0644077 -3.15764198895E-5         -.0295952 -2.82698296202E-7 -1.29205574409E-5 6.40857510941E-12 -2.41991375775E-4          .0015971 -2.32369196477E-5 6.022578156530E-5
  MQLA5LE             MONI                       119.0986538          .0000000        10.0155038       228.3055036        -3.1558498        13.9163785         2.3088737         2.9515439          .3618362          .0330489         -.0778848 -1.30793296174E-5         -.0023798 1.532540440458E-6 -1.54400828973E-5 1.06970365726E-11 1.108534431245E-4          .0020130 -1.68536087041E-5 -1.02738541862E-4
  MQLA6LE             MONI                       129.6316140          .0000000       155.2324559        38.6433235        20.2801297        -2.2237156         2.3469630         2.9715217          .0380893          .0199778         -.0907491 3.307116811446E-6          .0177922 1.980759295594E-6 -1.76955149119E-5 -7.4913658018E-13 2.814942826799E-4          .0016161 4.909838211836E-5 3.619416758075E-4
  MQLA7LE             MONI                       133.7436466          .0000000        33.3710474        59.5278701         9.3611189        -2.8561866         2.3560590         2.9851809          .0090960          .0136592         -.0176160 1.144349272205E-5          .0177922 1.980053644642E-6 -3.32045708422E-6 -5.2977794663E-12 4.833480597334E-4          .0011169 4.909838211836E-5 1.600878987515E-4
  MQLA8LE             MONI                       143.1554475          .0000000        11.3610631         5.0447609          .3777052         -.3732431         2.7810976         3.0813605          .4250387          .0961796          .3892599 2.928604768208E-5         -.0392494 1.423663364977E-5 7.771664964958E-5 -9.6603415091E-12 4.879315860423E-6 -6.99105944249E-4 3.252372946562E-5 -4.08712679794E-5
  MQLA9LE             MONI                       151.6672485          .0000000        15.4062214        21.6696705        -3.3855614         2.6636316         2.9084832         3.2097966          .1273855          .1284361          .4216430 1.112514154759E-5          .1038901 1.550144221845E-6 8.420479335549E-5 -3.0726986530E-11 8.669352440945E-4         -.0034090 -8.97231772345E-5 3.788059302820E-4
  MQLA10LE            MONI                       155.1316133          .0000000        48.5635109         7.6993924        -6.1873107         1.3697405         2.9286911         3.2530032          .0202079          .0432066          .7814124 1.645434271023E-5          .1038901 1.556593550165E-6 1.560994629556E-4 -1.7917424431E-11 5.561635853733E-4         -.0040233 -8.97231772345E-5 6.895775891370E-4
  MQF4E1              MONI                       159.7521773          .0000000        29.5894075         9.4747948         2.7441918         -.7332121         2.9462487         3.3544121          .0175576          .1014089          .6243618 3.744239153670E-5         -.0546519 5.001337152594E-6 1.247315428605E-4 -1.3381040042E-11 -2.17551760836E-4         -.0031733 3.812251350872E-6 -4.79920603383E-5
  MQD3E1              MONI                       164.5639584          .0000000         7.5442133        20.0320289          .2124802         1.6089784         3.0021810         3.4070699          .0559323          .0526579          .3127934 6.088806846148E-5         -.0171350 -4.40358014828E-6 6.248966687741E-5 -1.1159750337E-11 7.215306481956E-5         -.0022459 1.093672540240E-6 2.783222903470E-4
  MQF2E1              MONI                       175.0138628          .0000000        15.4021556         6.9634429         1.9264638        -1.5124940         3.1770856         3.6101874          .1749045          .2031175          .3478297 2.569140491102E-5         -.0291910 1.459435287842E-5 6.941618338467E-5 1.35505254817E-11 5.668601533885E-5 -2.01694578473E-4 5.792253607617E-5 1.914979671098E-4
  MQD1E1              MONI                       180.1536167          .0000000         5.2882827        24.8291814         -.7953094         3.3064998         3.2911562         3.6643592          .1140706          .0541718          .2385615 8.530425090446E-5          .0289807 -7.51195605240E-6 4.764556500799E-5 3.10454538164E-11 4.765854918784E-4 -9.87743916992E-4 -4.96261784254E-5 1.501427871425E-4
  MQF2E2              MONI                       183.8933706          .0000000        15.5513574         6.8220240        -1.9495577         1.5095280         3.3587936         3.7107361          .0676374          .0463769          .3468988 5.721070771668E-5          .0289807 -7.51088051965E-6 6.932258893493E-5 1.72458709703E-11 2.910329079209E-4         -.0015145 -4.96261784254E-5 3.356953711062E-4
  MQD3E2              MONI                       194.3432750          .0000000         7.5290631        20.0835536         -.2016463        -1.6478295         3.5325188         3.9188414          .1737252          .2081053          .3115963 7.186838843069E-6          .0171169 3.380143167658E-6 6.236934445361E-5 9.11597161450E-12 1.466929417032E-4         -.0022593 1.560802666945E-5 -8.67431599420E-5
  MQF4E2              MONI                       199.1550562          .0000000        29.3454083         9.6973268        -2.7149566          .7242559         3.5887523         3.9707995          .0562335          .0519581          .6222165 1.720083033464E-5          .0544879 2.355645944025E-6 1.245160934527E-4 -2.8187817931E-13 2.352374264917E-4         -.0023715 -3.89946007244E-5 4.889263356068E-4
  MQEAE3              MONI                       203.7756202          .0000000        48.6098267         7.8799725         5.6784926        -1.3228210         3.6064688         4.0689944          .0177165          .0981949          .7829198 3.105543197672E-5         -.0956619 7.370521093029E-6 1.567312065999E-4 -1.0943201514E-11 -1.15154237135E-5 -4.19452713100E-4 6.656485567699E-5 4.674335196082E-4
  MQD5E3              MONI                       209.5270192          .0000000         7.5841952        28.1292196          .5358261         2.1431351         3.6596970         4.1259541          .0532282          .0569597          .2657409 6.624226465435E-5         -.0421839 -4.70478256938E-6 5.324045652413E-5 -2.9285213609E-11 2.762579818909E-4 1.652644105688E-4 -5.28038517676E-6 7.842471874521E-5
  MQF6E2              MONI                       216.8388196          .0000000         8.8152033         7.3767618         -.7042896          .6911389         3.8356421         4.2106360          .1759450          .0846819          .1622317 2.481932281767E-5          .0135732 7.267275909493E-7 3.259733967160E-5 -1.7932785466E-11 2.371411390404E-4 -9.94788236942E-4 -5.41412660414E-6 1.177527602721E-4
  MQD5E4              MONI                       225.0506200          .0000000         7.7991771        26.2204301         -.5267123        -1.9724960         4.0224972         4.3193402          .1868552          .1087043          .2663387 -7.80606968257E-5          .0422610 -3.78753181731E-6 5.330009848350E-5 -2.7296380191E-11 2.591090779846E-4         -.0034734 2.480582001395E-5 -2.45540929870E-4
  MQEAE4              MONI                       230.8020191          .0000000        48.9653438         7.3515583        -5.6838004         1.2067658         4.0747605         4.3806282          .0522633          .0612880          .7845686 -2.74804668934E-5          .0958572 1.027371854105E-5 1.568957203507E-4 -9.4128298674E-12 4.701236354318E-4         -.0041333 -9.69814434218E-5 9.005937154470E-4
  MQF4E3              MONI                       235.4225831          .0000000        29.3205160         9.7509674         2.7494571         -.8032465         4.0924199         4.4825189          .0176593          .1018907          .6235013 3.754519375825E-6         -.0546083 6.262871705539E-6 1.246442839164E-4 1.80046629740E-12 -1.83216338309E-4         -.0021613 2.270838978498E-5 1.448706367630E-4
  MQD3E3              MONI                       240.2343642          .0000000         7.3455131        21.0982927          .2237299         1.6731793         4.1494080         4.5330227          .0569882          .0505038          .3121993 3.188448649586E-5         -.0171657 1.237247095159E-6 6.242959235328E-5 1.19549983504E-11 4.422004829073E-5         -.0010515 1.384848155175E-5 1.803920148110E-4
  MQF2E3              MONI                       250.6842686          .0000000        15.4415510         6.7588989         1.8997466        -1.4214067         4.3281907         4.7306981          .1787826          .1976754          .3469651 2.960228165890E-5         -.0290498 1.143003264633E-5 6.932940324456E-5 1.71375155156E-11 -9.65766369074E-6         -.0011293 1.849310871045E-5 -1.71343173957E-4
  MQD1E2              MONI                       255.8240225          .0000000         5.4581992        23.5419471         -.8231600         3.1518655         4.4399264         4.7872662          .1117357          .0565681          .2383753 7.464075244276E-5          .0290582 -8.19510270911E-6 4.762717234106E-5 2.91385539423E-11 6.079731180605E-4         -.0024284 -7.54902847177E-5 3.386044741276E-4
  MQF2E4              MONI                       259.5637764          .0000000        15.9106424         6.4654649        -1.9723538         1.4152525         4.5056341         4.8362711          .0657077          .0490049          .3470023 4.399216141601E-5          .0290582 -8.19346440803E-6 6.933365735629E-5 1.24222985418E-11 3.257144828503E-4         -.0023803 -7.54902847177E-5 6.208631093474E-4
  MQD3E4              MONI                       270.0136808          .0000000         7.2979188        21.2051399         -.1896953        -1.7537456         4.6806478         5.0441844          .1750137          .2079133          .3122470 1.309461972699E-5          .0171664 6.930181194493E-6 6.243506129086E-5 -1.3916717119E-11 9.854202458490E-5         -.0010268 2.264593770620E-5 -7.25044002198E-6
  MQF4E4              MONI                       274.8254620          .0000000        28.5540062        10.2124568        -2.6576173          .7846693         4.7386277         5.0933664          .0579799          .0491820          .6235869 3.481381205976E-5          .0546148 5.081113311522E-6 1.246540763808E-4 -1.4914815434E-11 1.642745483231E-4         -.0012366 -1.13083346847E-5 2.223242458898E-4
  MQEAE5              MONI                       279.4460260          .0000000        47.5165642         7.8600765         5.5277694        -1.2633965         4.7567957         5.1888310          .0181680          .0954646          .7847943 6.443190181405E-5         -.0958598 1.546113752884E-5 1.569197868846E-4 -1.8210538914E-11 -9.47375208693E-6 -7.51222622948E-4 3.118310303875E-5 9.365975331985E-5
  MQD5E5              MONI                       285.1974250          .0000000         7.5594647        27.0512978          .5017516         2.1006363         4.8107486         5.2470436          .0539528          .0582126          .2665730 1.382636478795E-4         -.0422244 -9.74583822303E-6 5.332395684245E-5 -3.3837075029E-11 3.337074652866E-4         -.0011749 -1.66563031596E-5 1.261795940459E-4
  MQF6E3              MONI                       292.5092254          .0000000         9.0683723         6.9899940         -.7082455          .6392435         4.9828406         5.3362197          .1720921          .0891760          .1627677 9.971377444458E-6          .0135327 6.617639029786E-7 3.265060429323E-5 -1.2920170691E-11 2.113465009433E-4         -.0017949 -1.67983943030E-5 2.493025619862E-4
  MQD5E6              MONI                       300.7210258          .0000000         7.5586525        26.3758744         -.5017860        -2.0402558         5.1702705         5.4480916          .1874298          .1118719          .2658963 -8.73248432923E-5          .0421372 -2.21540620103E-6 5.325527034030E-5 -4.3671822097E-12 3.540072532025E-6         -.0020918 1.098075830098E-5 -1.21887336853E-4
  MQEAE6              MONI                       306.4724249          .0000000        47.5152211         7.6730976        -5.5277493         1.2223305         5.2242271         5.5078302          .0539566          .0597386          .7829278 -2.01678898486E-5          .0956386 1.329348351446E-5 1.567303250659E-4 4.46601517446E-12 2.186571174651E-4         -.0020008 -3.70196753352E-5 4.418186241282E-4
  MQF4E5              MONI                       311.0929889          .0000000        28.5541062        10.2314344         2.6574789         -.8126152         5.2423954         5.6045139          .0181683          .0966837          .6221324 3.185809542849E-5         -.0544787 1.099862315306E-5 1.245064435351E-4 1.59401756077E-11 -5.25348444504E-5         -.0011829 2.050651210488E-5 3.271953539789E-5
  MQD3E5              MONI                       315.9047700          .0000000         7.2986560        21.5640931          .1896065         1.7627173         5.3003721         5.6532248          .0579767          .0487108          .3115638 8.200197699236E-5         -.0171114 -1.78605033764E-6 6.236563606534E-5 2.81439548429E-11 1.959539847614E-4         -.0012122 4.570579341906E-7 1.121898312251E-4
  MQF2E5              MONI                       326.3546744          .0000000        15.8552723         6.4839969         1.9640025        -1.3845418         5.4758053         5.8559140          .1754332          .2026892          .3454356 -7.75409550964E-6         -.0288549 2.587519663512E-6 6.917654129655E-5 1.09492831459E-11 -2.00946878221E-4         -.0021326 -1.69150935597E-5 -2.91671458237E-4
  MQD1E3              MONI                       331.4944283          .0000000         5.4125574        23.1443276         -.7880697         3.0555070         5.5863359         5.9142410          .1105306          .0583270          .2377207 4.943097273175E-6          .0290757 1.671471666568E-6 4.756204105141E-5 1.06564944986E-11 2.862264408232E-4         -.0021759 -3.51295671532E-5 3.457994331824E-4
  MQF2E6              MONI                       335.2341822          .0000000        15.4927937         6.5386705        -1.9078971         1.3856885         5.6532768         5.9633922          .0669409          .0491513          .3464131 1.118938790247E-5          .0290757 1.672234296813E-6 6.927545322266E-5 5.55198122044E-13 1.548767748726E-4         -.0014621 -3.51295671532E-5 4.771490991374E-4
  MQT1TNE1            MONI                       345.6840866          .0000000         7.3354225        21.5441782         -.2158865        -1.7476949         5.8316221         6.1641809          .1783453          .2007887          .3128201 5.449189635514E-5          .0171293 9.218623244741E-6 6.249274545707E-5 -2.8907388674E-11 2.585286591731E-4         -.0015274 3.662449244325E-5 -1.29197569379E-4
  MQT2TNE1            MONI                       350.8918337          .0000000        20.1207801        28.2690075        -4.1280708         3.1199417         5.9103847         6.1945107          .0787626          .0303298          .5016041 8.369677835191E-5          .0948965 -5.54311422544E-6 1.002007125458E-4 -3.4746787834E-11 9.892228176401E-4         -.0043439 -9.10733095797E-5 4.227070485300E-4
  MQTATNE1            MONI                       354.4092937          .0000000        46.3350661        14.7471770         4.4295091        -1.2263408         5.9267759         6.2251757          .0163912          .0306651          .7319590 7.373517730254E-5         -.0769085 1.036596472155E-5 1.462601394303E-4 -2.5365740719E-11 -4.53794559340E-4         -.0052805 -4.03039810443E-5 -5.18652969147E-4
  MQT3TNE1            MONI                       359.2821055          .0000000        15.8555145        27.0189249          .6209136         1.0681622         5.9572000         6.2621782          .0304241          .0370024          .3847351 1.165549536219E-4         -.0318268 -2.41461614727E-6 7.690501801920E-5 -3.3084433022E-11 -8.25656193866E-5         -.0046698 7.852722194879E-6 1.711632091075E-4
  MQT4TNE1            MONI                       367.4419758          .0000000        11.5399000        14.7983775         -.0917273          .4285137         6.0601934         6.3290291          .1029934          .0668509          .3279059 -8.07862802554E-5          .0239303 5.202070127150E-6 6.566992491038E-5 -1.9553453755E-11 -1.83765047985E-5         -.0031154 7.877200380069E-6 1.089500704548E-4
  MQTBTNE1            MONI                       371.4602122          .0000000        17.8484590         8.9132476        -1.1179946          .5415140         6.1064171         6.3845512          .0462238          .0555221          .4783295 -4.76853347350E-5          .0398486 8.767867820053E-6 9.584190619197E-5 -9.9473765136E-12 1.181291167917E-4         -.0026114 -2.84122136731E-6 2.536048067089E-4
  MQT5TNE             MONI                       375.4784486          .0000000        10.2321046        16.3099155          .9869291        -1.5154007         6.1508125         6.4428973          .0443953          .0583461          .3849773 -3.48526222853E-5         -.0343227 2.231422981961E-6 7.715638024553E-5 -4.2963216243E-12 -2.73341086998E-4         -.0020535 -4.73483104085E-6 -1.18026985487E-4
  MQTBTNE2            MONI                       380.6966849          .0000000        17.5146942         9.0683049         1.1200066         -.5678365         6.2153398         6.5118438          .0645273          .0689465          .4776679 4.333471458611E-6         -.0399118 8.132112538034E-6 9.577498767720E-5 5.34038539658E-12 -1.01462334117E-4         -.0013230 1.760872284414E-5 7.470224588020E-6
  MQT4TNE2            MONI                       384.7149213          .0000000        11.2152108        15.1573514          .0977998         -.4408700         6.2627061         6.5661867          .0473663          .0543429          .3269662 3.613798933395E-5         -.0240343 6.657130631392E-6 6.557488076006E-5 1.48082200878E-11 2.424926749765E-5         -.0011708 1.948376109693E-5 -1.12439216070E-5
  MQT3TNE2            MONI                       392.8747916          .0000000        15.6068591        27.4984224         -.6363094        -1.0705786         6.3684136         6.6315788          .1057076          .0653921          .3829474 -1.70133143966E-5          .0317228 2.094146942550E-6 7.672419542202E-5 2.96104875216E-11 1.830669228911E-4         -.0027527 1.943424848563E-5 -1.69103408216E-4
  MQTATNE2            MONI                       397.7476034          .0000000        46.0968335        14.8721817        -4.4360706         1.2593480         6.3991623         6.6680941          .0307486          .0365153          .7287837 4.637313263008E-7          .0765979 3.800669368456E-6 1.459389563400E-4 2.42206687862E-11 4.521455706061E-4         -.0042982 -1.73995557917E-5 2.152540002430E-4
  MQT2TNE2            MONI                       401.2650634          .0000000        20.1404376        28.2513742         4.1022313        -3.0939485         6.4155879         6.6986381          .0164256          .0305439          .4995007 1.559656120446E-5         -.0944646 4.438348268625E-6 9.998796539958E-5 3.48617677145E-11 -8.10920157897E-4         -.0044500 -9.41155695592E-5 -5.44262175730E-4
  MQT1TNE2            MONI                       406.4728105          .0000000         7.5240001        21.3394414          .2054834         1.7530682         6.4932280         6.7291244          .0776401          .0304863          .3117049 2.605775382827E-5         -.0170136 8.225626780444E-7 6.237978730287E-5 3.04723933564E-11 -7.18844529529E-5         -.0028331 1.252156000662E-5 1.799616790901E-4
  MQF2E7              MONI                       416.9227149          .0000000        15.4692061         6.4957660         1.9353041        -1.4029569         6.6677997         6.9340568          .1745716          .2049324          .3470010 -4.17969275669E-5         -.0290095 -1.37514920642E-6 6.933389349515E-5 3.63040614312E-12 -2.50978717152E-4         -.0015588 -2.38340413017E-5 -2.37828878313E-4
  MQD1E4              MONI                       422.0624688          .0000000         5.2891014        23.4225549         -.7910675         3.0815491         6.7815590         6.9919651          .1137593          .0579083          .2386567 -4.05894092646E-5          .0291555 1.031241792241E-5 4.765612358727E-5 -4.6761634991E-12 -5.91106654266E-5 -9.09807706729E-4 3.119968673941E-5 9.892212002755E-5
  MQF2E8              MONI                       425.8022227          .0000000        15.5020006         6.6433838        -1.9403801         1.4060529         6.8493055         7.0404150          .0677465          .0484499          .3476477 -2.03246395193E-6          .0291555 1.031173966998E-5 6.939954973382E-5 -7.4284485298E-12 5.754515367630E-5 -7.55098977061E-4 3.119968673941E-5 -1.77336990793E-5
  MQD3E6              MONI                       436.2521271          .0000000         7.5206763        21.2856710         -.2031072        -1.7125132         7.0236177         7.2402039          .1743122          .1997889          .3125363 -4.24568096574E-5          .0170257 -1.76075492210E-6 6.246417149067E-5 -3.0220344828E-11 2.148530623563E-5         -.0028724 9.979939703311E-6 -2.85233048972E-4
  MQF4E6              MONI                       441.0639082          .0000000        29.3526773         9.9628341        -2.7176356          .8060573         7.0798766         7.2899214          .0562589          .0497175          .6233592 -2.02582709381E-5          .0545165 4.836235300895E-6 1.246309751103E-4 -1.8807462910E-11 3.074327864522E-4         -.0038835 -1.25886144476E-5 2.323315839482E-4
  MQEAE7              MONI                       445.6844722          .0000000        48.7275903         7.4839142         5.6817349        -1.2112179         7.0975710         7.3895049          .0176944          .0995836          .7847562 1.922556748848E-6         -.0957955 4.675835536607E-6 1.569152477138E-4 -8.6244397533E-12 -4.81997850650E-4         -.0039698 -4.73253165201E-5 -4.36536460820E-4
  MQD5E7              MONI                       451.4358713          .0000000         7.6481555        26.2461790          .5335623         1.9991547         7.1505010         7.4501890          .0529300          .0606841          .2669357 2.603753080340E-5         -.0421064 1.318240207543E-7 5.335961312890E-5 -3.9134407890E-12 -2.47705465983E-4         -.0021916 3.521679221081E-5 2.205961056012E-4
  MQF6E4              MONI                       458.7476717          .0000000         8.8195632         7.1495660         -.6938695          .6089708         7.3250519         7.5397476          .1745508          .0895586          .1639931 -7.17958756676E-6          .0136508 5.307330853704E-6 3.277197808932E-5 7.63947975688E-12 1.012958799347E-5 -6.49326753064E-4 3.527898833884E-5 -3.64749933273E-5
  MQD5E8              MONI                       466.9594721          .0000000         7.7373769        27.6693713         -.5297799        -2.1263832         7.5133422         7.6470083          .1882904          .1072606          .2664959 -8.30618734113E-5          .0420497 -7.65900301379E-6 5.331493599657E-5 3.13133545960E-11 1.861578916562E-5         -.0020987 1.309633344384E-5 -2.65734994782E-4
  MQEAE8              MONI                       472.7108711          .0000000        48.8751364         7.8778995        -5.6839377         1.2977486         7.5658720         7.7044687          .0525297          .0574604          .7835431 -4.81530902634E-5          .0956518 7.678369452009E-6 1.567920122820E-4 1.84819475928E-11 3.706194972624E-4         -.0035410 -1.44147414769E-5 1.985339255266E-4
  MQF4E7              MONI                       477.3314352          .0000000        29.3423484         9.9228447         2.7319531         -.7471750         7.5835427         7.8013815          .0176707          .0969128          .6224138 -4.56345990945E-5         -.0544283 -5.06775728024E-7 1.245349391997E-4 1.80720738011E-11 -4.13753353511E-4         -.0038897 -3.14379316974E-5 -3.50022040116E-4
  MQD3E7              MONI                       482.1432163          .0000000         7.4442631        20.5298405          .2123524         1.6935772         7.6401127         7.8521431          .0565701          .0507616          .3120904 -4.92621844456E-5         -.0169906 7.000900074781E-6 6.241888802773E-5 2.00166052943E-11 -2.88305283453E-4         -.0023829 3.319446017805E-5 1.961861324285E-4
