@ TYPE       %05s      "TWISS"
@ SEQUENCE   %05s      "SuperKEKB-HER"
@ PARTICLE   %05s      "ELECTRON"
@ OpticsFile %s       optics$file
@ PC         %le               7.0072900
@ PBUNCH     %le       2.268367489561E10
@ EX         %le       4.540137131516E-9
@ EY         %le       1.13109822909E-13
@ ALFA       %le       4.540768482944E-4
@ Q1         %le              45.5403009
@ Q2         %le              43.6096037
@ DATETIME   %08s     "11/12/2019 09:21:57"
* NAME                TYPENAME                             S                 L              BETX              BETY              ALFX              ALFY               MUX               MUY          DeltaMUX          DeltaMUY                DX                DY               DPX               DPY                 X                PX                 Y                PY               R11               R12               R21               R22
$ %s                  %s                                 %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
  MQLX1LE1            MONI                        81.6354595          .0000000         7.9374097       121.1132236         1.8257141       -16.0031519         1.3765655         1.9521273          .0430644          .0142388          .1358056 -4.23212959934E-4         -.0402653 -5.19881466766E-5 -1.20311941987E-4 3.548693847771E-5 -3.65444596203E-9 -5.2305560013E-10         -.0017039          .0050448 -2.47504385195E-4 4.963298497966E-4
  MQLX2LE             MONI                        88.4954617          .0000000        15.6784587         2.1609927         2.8823727        -2.9780834         1.4831895         2.3844522          .1066240          .4323250          .1672863 -1.61599347875E-5         -.0225067 -5.83551102322E-6 -1.50606858098E-4 1.997900260417E-5 1.76533957463E-10 6.10479521559E-10 -7.81584403236E-4         -.0051191 -7.80786460997E-4         -.0056294
  MQLX1LE2            MONI                        94.4554638          .0000000         3.0389888       153.2313605        -1.4635360        22.2153346         1.7684802         2.4308124          .2852907          .0463602          .1389916 -6.09584241406E-4          .0415325 9.377706077353E-5 -1.27040189146E-4 -3.81654485733E-5 3.342869146539E-9 -4.4566246012E-10         -.0023393         -.0065942 3.885970393234E-4 9.231891799727E-4
  MQLA2LE             MONI                        98.9121927          .0000000        36.6696428        19.2538357        -6.0771714         7.8201594         1.8379160         2.4438975          .0694358          .0130851          .3244342 -1.91365208440E-4          .0415474 9.385458548693E-5 -2.97289414601E-4 -3.81722993955E-5 1.354850746194E-9 -4.4573791467E-10 -6.05829649224E-4 2.264546824222E-4 3.886658545044E-4 -8.10283988143E-4
  MQLA3LE             MONI                       105.2001788          .0000000         7.3657045         2.6349022         -.4710770         -.2520668         1.9004079         2.7767258          .0624919          .3328284          .0572019 1.349566225947E-4         -.0291446 1.450203726996E-5 -5.33180378733E-5 2.638689525179E-5 3.96857505994E-10 -2.6760057348E-10 6.305382072388E-4         -.0034282 1.498490332147E-4 -1.75765149926E-4
  MQLA4LE             MONI                       109.4681120          .0000000        14.4175934        12.1540080        -1.1797319        -1.9763042         1.9684348         2.9128735          .0680269          .1361477         -.0674102 1.967638914714E-4         -.0291446 1.448513122824E-5 5.940091608850E-5 2.638689525179E-5 -7.4627268930E-10 -2.6760057348E-10          .0012707         -.0096070 1.498490332147E-4 -8.15886927299E-4
  MQLA5LE             MONI                       119.0986538          .0000000        10.0695299       265.2296376        -3.1218763        16.4175060         2.3259878         2.9403669          .3575530          .0274934         -.0697353 2.565047914046E-4 -1.80224492313E-4 -1.86459788211E-5 6.588956776727E-5 1.018386500372E-6 -4.86160431584E-9 2.72346922466E-10         -.0034549         -.0020538 2.549301281567E-4 3.493336941653E-5
  MQLA6LE             MONI                       129.6316140          .0000000       152.5718331        42.1838082        19.9919665        -2.1449555         2.3643467         2.9581190          .0383589          .0177520         -.0630167 6.907148751106E-5          .0140322 -3.65890819195E-6 6.747551866144E-5 -1.40849825029E-5 -2.26331097349E-9 -1.8119350302E-10 4.873925929942E-4          .0066153 -1.23926617716E-4 -8.55424037529E-4
  MQLA7LE             MONI                       133.7436466          .0000000        32.4938492        62.0890179         9.1833649        -2.6914106         2.3736551         2.9709322          .0093085          .0128132         -.0052058 5.401181637645E-5          .0140322 -3.66609869939E-6 9.505438381268E-6 -1.40849825029E-5 -3.00905573493E-9 -1.8119350302E-10 -2.26567433380E-5          .0031878 -1.23926617716E-4 -3.45374701096E-4
  MQLA8LE             MONI                       143.1554475          .0000000        11.8885627         3.8758618          .4675467         -.1837891         2.7993673         3.0805255          .4257122          .1095933          .3811075 -7.21258929919E-5         -.0390831 -6.67422145755E-5 -3.46145435201E-4 3.523865521763E-5 -1.08085842324E-9 -8.4857534321E-11 7.148943762928E-5          .0026225 -1.45647805354E-4 2.925438890215E-4
  MQLA9LE             MONI                       151.6672485          .0000000        14.3401815        20.6331457        -3.1108708         2.2597350         2.9291457         3.2407841          .1297785          .1602586          .4141035 -1.52699454664E-5          .1025899 -9.97861814969E-6 -3.75609890231E-4 -9.28339572595E-5 -1.58683251755E-9 2.68160362857E-10         -.0037499          .0149461 3.443373288138E-4         -.0014799
  MQLA10LE            MONI                       155.1316133          .0000000        44.8664933         8.5203040        -5.6927165         1.2335288         2.9509709         3.2828959          .0218252          .0421118          .7701548 -5.06950689666E-5          .1025899 -9.86767597641E-6 -6.97510291649E-4 -9.28339572595E-5 -6.5699034561E-10 2.68160362857E-10         -.0025559          .0186771 3.443373288138E-4         -.0026739
  MQF4E1              MONI                       159.7521773          .0000000        27.2219796        12.6109500         2.5313063         -.9959105         2.9700411         3.3645417          .0190701          .0816457          .6157802 -1.41596227158E-4         -.0537070 -2.10886004813E-5 -5.57517626453E-4 4.870510209016E-5 1.83941769630E-10 1.69560481739E-10          .0012295          .0167177 2.603379440423E-5 6.816505194906E-4
  MQD3E1              MONI                       164.5639584          .0000000         7.0435600        25.7005677          .1499162         2.2273712         3.0306832         3.4045677          .0606421          .0400260          .3087605 -2.40672577246E-4         -.0166763 1.611677665792E-5 -2.79408440571E-4 1.519454983205E-5 9.48885658791E-10 2.04049160238E-11 -1.13140680732E-4          .0121474 -2.06033846964E-5         -.0013488
  MQF2E1              MONI                       175.0138628          .0000000        16.3933866         5.4315871         2.0146092        -1.1228177         3.2062546         3.6091975          .1755714          .2046299          .3403025 -6.11654824985E-5         -.0281562 -5.70193096335E-5 -3.08889751306E-4 2.571183209578E-5 1.286442508715E-9 2.51651546205E-10 -1.54439919213E-5          .0018539 -2.12526314297E-4 -5.67981742052E-4
  MQD1E1              MONI                       180.1536167          .0000000         5.5291094        19.8965411         -.7763310         2.5361276         3.3134012         3.6786464          .1071466          .0694488          .2355089 -3.00983941396E-4          .0291635 1.984886764937E-5 -2.12956171657E-4 -2.61598021447E-5 2.168694101206E-9 -3.3549832873E-10         -.0018067          .0044783 1.555288847019E-4 -6.08444143286E-4
  MQF2E2              MONI                       183.8933706          .0000000        15.4021892         6.1439760        -1.8613276         1.1379612         3.3798727         3.7336143          .0664715          .0549679          .3447693 -2.26805951370E-4          .0291635 1.986411065533E-5 -3.10875521285E-4 -2.61598021447E-5 9.12882686083E-10 -3.3549832873E-10         -.0012245          .0067844 1.555288847019E-4         -.0011906
  MQD3E2              MONI                       194.3432750          .0000000         7.1454728        25.4216861         -.2212520        -2.0299909         3.5635020         3.9145231          .1836293          .1809088          .3144714 6.829681950488E-5          .0167349 -6.35817947331E-6 -2.81951303128E-4 -1.52239364043E-5 -1.10588137638E-9 -1.8898793210E-10 -4.33598000013E-4          .0120129 -5.77548052457E-5 6.709498092164E-4
  MQF4E2              MONI                       199.1550562          .0000000        28.8253808        11.4618888        -2.7221491         1.0443556         3.6219082         3.9567887          .0584062          .0422655          .6258796 -9.07535823090E-6          .0544627 -1.71785861870E-5 -5.62030780573E-4 -4.90447986755E-5 -1.16758400030E-9 -2.1296138767E-11         -.0011616          .0131159 1.540084516132E-4         -.0020857
  MQEAE3              MONI                       203.7756202          .0000000        48.8646403         6.9958134         5.6022880         -.9645417         3.6397647         4.0523869          .0178565          .0955982          .7903883 -9.70856134728E-5         -.0960453 -3.17937230637E-5 -7.08751532787E-4 8.631020489757E-5 -1.39871146355E-9 -2.5397657204E-10 5.597850656668E-4          .0056606 -2.02453345589E-4         -.0013276
  MQD5E3              MONI                       209.5270192          .0000000         8.0967759        22.1153583          .4908764         1.7499048         3.6911417         4.1213196          .0513770          .0689327          .2703514 -2.52510042966E-4         -.0417537 1.393171289654E-5 -2.41721301444E-4 3.772927398059E-5 -2.57638037647E-9 2.19847884623E-10 -7.39640581987E-4          .0014367 -2.32053747811E-5 -4.99577028266E-4
  MQF6E2              MONI                       216.8388196          .0000000         9.1167958         6.3064688         -.6303110          .4068156         3.8532778         4.2276488          .1621361          .1063292          .1697638 -8.95912531009E-5          .0140035 -9.18292049049E-6 -1.50170500852E-4 -1.24521959424E-5 -9.6304523570E-10 2.20772807339E-10 -9.07991135593E-4          .0044213 -2.27760675585E-5 -3.32763776123E-4
  MQD5E4              MONI                       225.0506200          .0000000         7.1449434        30.8880634         -.5314765        -2.5334370         4.0519855         4.3360473          .1987077          .1083985          .2679739 3.923065243799E-4          .0414478 2.395069143315E-5 -2.40594404014E-4 -3.75842050960E-5 -2.6162319653E-10 7.76797649548E-11 -9.55421132487E-4          .0156358 -1.01611881598E-4          .0012413
  MQEAE4              MONI                       230.8020191          .0000000        47.2976824         9.4155372        -5.5798969         1.4973969         4.1077498         4.3855624          .0557643          .0495151          .7838264 1.622923653583E-4          .0952687 -4.70201200982E-5 -7.05641854411E-4 -8.59420276434E-5 3.80033410501E-10 1.15199131290E-10         -.0021636          .0195186 3.833006452245E-4         -.0036442
  MQF4E3              MONI                       235.4225831          .0000000        28.9423629        11.1975027         2.5699580         -.6810318         4.1258640         4.4675938          .0181142          .0820314          .6207687 4.637756743596E-5         -.0539956 -2.18659275006E-5 -5.59608432376E-4 4.882183798022E-5 1.249508812869E-9 1.97885582060E-10          .0011452          .0122358 -5.24619941925E-5 -2.08723687673E-4
  MQD3E3              MONI                       240.2343642          .0000000         7.9727107        20.7552685          .1194816         1.9082118         4.1809058         4.5150654          .0550417          .0474716          .3120177 -5.05812332780E-5         -.0165600 -1.35394125325E-5 -2.80795714114E-4 1.513846132872E-5 2.172109232079E-9 -1.3821073643E-10 1.892196583122E-4          .0062260 -9.13881729442E-5 -8.77810344405E-4
  MQF2E3              MONI                       250.6842686          .0000000        16.0047625         6.2932925         2.0958040        -1.5136601         4.3423463         4.7449869          .1614406          .2299215          .3443839 -9.63426676533E-5         -.0288712 -4.51917233985E-5 -3.10708152711E-4 2.602356041774E-5 8.47669769544E-10 2.93873570120E-11 1.642288699305E-4          .0052152 -4.48063692633E-5          .0010297
  MQD1E2              MONI                       255.8240225          .0000000         4.8426693        25.3835865         -.6829561         3.1970769         4.4601182         4.8014928          .1177719          .0565058          .2360933 -2.78183994837E-4          .0286908 2.741147028418E-5 -2.13257870182E-4 -2.59642554348E-5 8.29571286749E-10 -2.0926512547E-10         -.0024841          .0108178 2.833242104464E-4         -.0013960
  MQF2E4              MONI                       259.5637764          .0000000        14.1981657         7.6433009        -1.8164267         1.5423578         4.5346584         4.8447948          .0745402          .0433021          .3435838 -1.75717193024E-4          .0286908 2.743903063027E-5 -3.10445264478E-4 -2.59642554348E-5 4.62662421531E-11 -2.0926512547E-10         -.0014236          .0109212 2.833242104464E-4         -.0024565
  MQD3E4              MONI                       270.0136808          .0000000         8.1589281        20.2251751         -.2498377        -1.5329689         4.7097274         5.0274898          .1750690          .1826950          .3109942 8.044889703234E-5          .0165491 -1.89735410155E-5 -2.80459066237E-4 -1.51345590503E-5 -2.23591061973E-9 -2.2330436377E-10 -6.26940959248E-5          .0056354 -7.37043827043E-5 1.990010481478E-4
  MQF4E4              MONI                       274.8254620          .0000000        31.8725525         9.0134183        -2.9187381          .7730425         4.7614545         5.0813194          .0517271          .0538296          .6189569 -6.18753997110E-5          .0538598 -3.21065307245E-5 -5.59010878102E-4 -4.87768545448E-5 -1.64924428525E-9 1.20324920469E-10 -6.41112071798E-4          .0061284 2.028897360980E-5 -8.22348435374E-4
  MQEAE5              MONI                       279.4460260          .0000000        52.8458554         6.9198423         6.1765896        -1.2000685         4.7777770         5.1920354          .0163224          .1107160          .7810826 -2.31101172083E-4         -.0950331 -6.78269113756E-5 -7.04671128449E-4 8.587018120637E-5 -1.21620502329E-9 -9.5590371324E-11 2.955176898282E-4          .0048975 -7.74422509137E-5 7.982996694209E-5
  MQD5E5              MONI                       285.1974250          .0000000         8.0649627        26.3436248          .6263965         1.8935104         4.8272140         5.2552198          .0494370          .0631844          .2664167 -5.60606587750E-4         -.0414935 3.382894367932E-5 -2.39970761405E-4 3.762281443943E-5 -1.58636576086E-9 2.03364144476E-10         -.0011546          .0062041 4.074058456921E-5 -5.67849523635E-4
  MQF6E3              MONI                       292.5092254          .0000000         8.1392671         7.9064294         -.6365524          .6217739         5.0064967         5.3398285          .1792827          .0846087          .1677332 -2.49691698209E-5          .0142637 -6.10290361687E-6 -1.49198744551E-4 -1.25586554088E-5 -9.5522932348E-11 2.03804653359E-10 -8.54299034513E-4          .0082874 4.126466421668E-5 -8.71868492748E-4
  MQD5E6              MONI                       300.7210258          .0000000         8.1962907        29.8848444         -.6207948        -2.2097936         5.1998237         5.4366854          .1933270          .0968569          .2704730 4.805049440422E-4          .0420155 2.055719138412E-5 -2.41651237768E-4 -3.78391471996E-5 1.572607385335E-9 2.02674924736E-10 3.395667412361E-4          .0093672 -2.00619923394E-5 6.329740781083E-4
  MQEAE6              MONI                       306.4724249          .0000000        53.0620547         7.8965958        -6.1796790         1.4151626         5.2487467         5.4918702          .0489230          .0551848          .7922775 1.537551527961E-4          .0963581 -6.56000133836E-5 -7.09308410308E-4 -8.64192224559E-5 1.211266556613E-9 -9.3800643958E-11 -8.54966952932E-4          .0086635 1.113741897564E-4         -.0015998
  MQF4E5              MONI                       311.0929889          .0000000        31.8565601         8.9066259         2.9395326         -.6262708         5.2650399         5.5949888          .0162932          .1031187          .6276754 -6.24710652005E-5         -.0546603 -4.40036769218E-5 -5.62622893274E-4 4.911016447860E-5 1.649637434435E-9 1.21376218469E-10 4.245688385354E-4          .0059294 -6.04291902957E-5 1.049766378811E-4
  MQD3E5              MONI                       315.9047700          .0000000         8.0461709        18.3389293          .2636509         1.4838514         5.3171552         5.6519896          .0521153          .0570008          .3151612 -2.61498557489E-4         -.0168537 -2.95884612943E-6 -2.82177820642E-4 1.526346817306E-5 2.241024952167E-9 -2.2306084394E-10 -5.20657838265E-4          .0053937 -3.40242520851E-5 -4.21319643107E-4
  MQF2E5              MONI                       326.3546744          .0000000        14.3611935         7.5161441         1.8241498        -1.6840939         5.4931199         5.8592664          .1759647          .2072768          .3510562 6.610462903534E-5         -.0297592 -1.85385310553E-6 -3.13748460727E-4 2.642315537553E-5 -9.1907409167E-11 -2.2192754670E-10          .0010453          .0101246 1.420850232223E-4          .0017617
  MQD1E3              MONI                       331.4944283          .0000000         5.1033995        27.2134092         -.8347335         3.6335263         5.6150623         5.9089643          .1219424          .0496979          .2387171 4.630870926396E-5          .0285305 -1.59308500632E-5 -2.14484162652E-4 -2.59023679113E-5 -1.05101916467E-9 4.16134230115E-11         -.0010429          .0102294 1.152206190696E-4         -.0015165
  MQF2E6              MONI                       335.2341822          .0000000        16.0107912         7.3241785        -2.0792483         1.6800132         5.6830129         5.9516722          .0679506          .0427079          .3456075 -1.33819249371E-5          .0285305 -1.59196686994E-5 -3.11439904352E-4 -2.59023679113E-5 -8.9525501575E-10 4.16134230115E-11 -6.11600081775E-4          .0068424 1.152206190696E-4         -.0019478
  MQT1TNE1            MONI                       345.6840866          .0000000         7.8759291        18.4141697         -.1442379        -1.5370141         5.8464031         6.1658254          .1633902          .2141532          .3081767 -1.34431355948E-4          .0167566 -3.27239247806E-5 -2.79216475261E-4 -1.52219972594E-5 -2.17055106990E-9 -1.2909484413E-10 -8.07341881340E-4          .0064514 -1.41833353643E-4 6.343623918803E-4
  MQT2TNE1            MONI                       350.8918337          .0000000        19.5377472        24.9458684        -3.9031934         2.6542492         5.9235003         6.2008537          .0770973          .0350283          .4939177 -2.53676409539E-4          .0933301 1.032024353092E-5 -4.47569383718E-4 -8.46115048607E-5 -2.22172441252E-9 3.02167130396E-10         -.0038003          .0173258 3.082868911056E-4         -.0015115
  MQTATNE1            MONI                       354.4092937          .0000000        44.3312221        13.5047882         4.3027277        -1.2289424         5.9405335         6.2350420          .0170332          .0341883          .7231213 -2.48331210535E-4         -.0755376 -4.18087277492E-5 -6.54375814371E-4 6.852092675139E-5 -1.33977213169E-9 -8.7767495685E-12          .0019214          .0217308 1.979253921374E-4          .0024481
  MQT3TNE1            MONI                       359.2821055          .0000000        14.8157141        26.3127822          .6242008          .9037360         5.9727721         6.2743098          .0322386          .0392678          .3815678 -4.25368614156E-4         -.0308675 4.484255697856E-6 -3.44742337838E-4 2.814699577654E-5 -1.29258762226E-9 1.40355350819E-10 4.722620544008E-4          .0197306 -3.43814504213E-5 -5.83552461540E-4
  MQT4TNE1            MONI                       367.4419758          .0000000        10.8752683        16.0872082         -.1415474          .3474426         6.0839637         6.3392437          .1111916          .0649338          .3324500 3.963550108553E-4          .0248897 -1.96215405749E-5 -2.97588631347E-4 -2.20344699499E-5 -1.4439064295E-10 1.40697604215E-10 1.907042683703E-4          .0133726 -3.45463481902E-5 -3.10412299779E-4
  MQTBTNE1            MONI                       371.4602122          .0000000        17.5483827        10.2024270        -1.1787214          .5784039         6.1320958         6.3888663          .0481321          .0496227          .4878833 2.568991516033E-4          .0410478 -3.72788159336E-5 -4.35588147294E-4 -3.64907558696E-5 4.31242511970E-10 1.43438916078E-10 -4.41860273645E-4          .0115473 -9.28198340836E-7 -8.87294301716E-4
  MQT5TNE             MONI                       375.4784486          .0000000        10.5161148        18.5686202          .9361820        -1.6655789         6.1763002         6.4397621          .0442044          .0508958          .3939447 2.305771227707E-4         -.0346455 -1.16168672990E-6 -3.51214067526E-4 3.107345521323E-5 1.278715312056E-9 2.22985967398E-10          .0014169          .0093383 5.653295201830E-5 6.568646980211E-4
  MQTBTNE2            MONI                       380.6966849          .0000000        18.8713726         9.4934184         1.1709235         -.4581559         6.2375180         6.5026483          .0612178          .0628862          .4914824 4.047687753148E-5         -.0407054 -3.29308774577E-5 -4.37127576256E-4 3.634413127984E-5 1.397281915187E-9 1.70137030116E-10 5.824979985600E-4          .0059339 -5.59189645444E-5 1.218230026023E-4
  MQT4TNE2            MONI                       384.7149213          .0000000        12.1609570        14.4459196          .1176643         -.2911156         6.2812940         6.5571161          .0437761          .0544678          .3375591 -9.01048243254E-5         -.0243253 -2.96039388936E-5 -2.99774245747E-4 2.179291500674E-5 2.027303953611E-9 7.92425702890E-11 1.111276137129E-4          .0049966 -7.77316702137E-5 1.294520642261E-4
  MQT3TNE2            MONI                       392.8747916          .0000000        15.7964972        24.1233046         -.5629708         -.8929438         6.3815414         6.6291466          .1002474          .0720305          .3912865 1.115502568762E-4          .0314319 -6.68920148544E-6 -3.48900040603E-4 -2.83885507626E-5 2.669392497308E-9 7.80361747830E-11 -5.23670897942E-4          .0103169 -7.76420343930E-5 7.604841276988E-4
  MQTATNE2            MONI                       397.7476034          .0000000        45.2616141        12.9368494        -4.2754428         1.0782617         6.4124231         6.6711089          .0308817          .0419623          .7403909 2.855557940716E-5          .0772249 -1.83221580705E-5 -6.61763006073E-4 -6.92428736748E-5 1.791634445053E-9 -2.1609619054E-10         -.0016902          .0166414 2.844721545282E-5 -5.18391529916E-4
  MQT2TNE2            MONI                       401.2650634          .0000000        19.4537590        25.0342213         4.0039830        -2.7733631         6.4293162         6.7059887          .0168931          .0348798          .5053519 -2.44253358105E-5         -.0956530 -1.42471129885E-5 -4.52461046487E-4 8.560809712128E-5 2.171472750503E-9 1.72069524546E-10          .0033377          .0178242 4.087189692286E-4          .0023034
  MQT1TNE2            MONI                       406.4728105          .0000000         7.1172995        19.3445511          .1876473         1.5143686         6.5109893         6.7400895          .0816731          .0341008          .3143757 -7.52253823171E-5         -.0173533 -6.70239635623E-6 -2.81853139492E-4 1.548089508287E-5 1.544696355904E-9 -2.1804092458E-10 3.978952085833E-4          .0112964 -5.73836828714E-5 -6.16618511257E-4
  MQF2E7              MONI                       416.9227149          .0000000        15.9932945         7.4676217         1.9569302        -1.5914432         6.6892036         6.9357829          .1782143          .1956934          .3432659 2.131052188555E-4         -.0289783 1.878205393790E-5 -3.10344920445E-4 2.608426499438E-5 -7.7878402404E-10 -3.3938551724E-10          .0011991          .0069365 1.564876565807E-4          .0012412
  MQD1E4              MONI                       422.0624688          .0000000         5.5464393        25.7870257         -.8047856         3.5036634         6.7977319         6.9870564          .1085283          .0512735          .2341343 2.584443261379E-4          .0281599 -5.35645488323E-5 -2.12467617199E-4 -2.57352728716E-5 -2.13467461171E-9 2.19284965971E-10 6.816068480777E-4          .0032754 -1.88125818011E-4 -3.13011942189E-4
  MQF2E8              MONI                       425.8022227          .0000000        15.7334982         6.7708573        -1.9167546         1.5766318         6.8633476         7.0327673          .0656157          .0457108          .3396365 5.794264889105E-5          .0281599 -5.35826873705E-5 -3.08797901661E-4 -2.57352728716E-5 -1.31386407453E-9 2.19284965971E-10 -2.25711745891E-5          .0021882 -1.88125818011E-4 3.911660809446E-4
  MQD3E6              MONI                       436.2521271          .0000000         7.1441636        19.6176722         -.2064786        -1.7074630         7.0436707         7.2531457          .1803230          .2203784          .3097273 2.180154600110E-4          .0172943 1.267122204167E-5 -2.79869825255E-4 -1.54547446277E-5 -1.39530604216E-9 -1.8832459046E-11 5.110088484467E-5          .0114707 -2.95084499989E-5          .0012602
